# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.046415888336127774
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  67  0.6126  0.7986  0.2312  0.2951  0.1707  0.7909  0.4515 -0.0453  0.1009  0.1345  0.0735
  68  0.6224  0.8160  0.2795  0.2899  0.1179  0.8608  0.3900 -0.0075  0.0835  0.0950  0.0594
  69  0.6853  0.8786  0.2455  0.3175  0.1015  0.8131  0.3017  0.0184  0.1320  0.1094 -0.0819
  70  0.5817  0.8305  0.2382  0.2359  0.1234  0.8315  0.3967  0.0144  0.0475  0.0531  0.0637
  71  0.5005  0.9595  0.2952  0.2390  0.1880  0.8512  0.3692 -0.0076  0.1799  0.0757  0.0060
  72  0.5824  0.7732  0.3063  0.3247  0.1530  0.8324  0.3166 -0.0136  0.1214  0.1578  0.0651
  73  0.6914  0.8023  0.2625  0.3800  0.1273  0.8307  0.2956  0.0940  0.0895  0.1054  0.0136
  74  0.5974  0.8872  0.4219  0.3132  0.0754  0.9067  0.2158 -0.0478  0.0669  0.0054 -0.0062
  75  0.5973  0.9548  0.3502  0.3665  0.1010  0.8825  0.2389  0.0349  0.0842  0.0742 -0.1275
  76  0.5893  0.9429  0.3941  0.2836  0.1820  0.9586  0.2806  0.0087  0.0580  0.0032  0.0760
  77  0.6725  0.8630  0.3609  0.3420  0.0980  0.9193  0.2839 -0.0765  0.1157  0.0995  0.0349
  78  0.5806  0.9164  0.3381  0.3433  0.0456  0.9363  0.1648  0.0041  0.0726  0.0786  0.0645
  79  0.4942  0.9535  0.3210  0.3672  0.1082  1.0478  0.1988  0.0146  0.1200  0.0338  0.0912
  80  0.5674  0.8407  0.4713  0.3444  0.0494  0.9070  0.2214  0.1134  0.0518  0.0250  0.0463
  81  0.5626  0.9555  0.4094  0.4265  0.0642  0.8802  0.1682  0.0082  0.0601  0.0037  0.0286
  82  0.5343  0.9441  0.4218  0.3893  0.1057  0.9137  0.1652  0.0551  0.0412  0.1383  0.0410
  83  0.6284  0.9514  0.4280  0.4136  0.0717  0.9401  0.1808 -0.0214  0.1176  0.0674  0.1701
  84  0.6336  0.9352  0.4580  0.4055  0.0275  0.9766  0.1603  0.0523  0.0414  0.0259  0.1940
  85  0.5801  0.9206  0.4972  0.4381  0.0895  0.9578  0.1465  0.0123  0.0860  0.0044  0.1515
  86  0.5479  0.8918  0.4272  0.4321  0.0812  0.9362  0.1845  0.0512 -0.0631 -0.0527  0.2627
  87  0.4909  0.9363  0.4174  0.4150  0.0458  0.8950  0.1669  0.0732 -0.0078  0.0359  0.1444
  88  0.5437  0.8944  0.3934  0.4174  0.0503  1.0363  0.1070 -0.0404  0.0241  0.0746  0.2673
  89  0.5476  0.8941  0.3851  0.4321  0.0857  0.8821  0.1441  0.0654 -0.0032  0.0319  0.3237
  90  0.4989  0.9756  0.4550  0.3424  0.0621  1.0015 -0.0053 -0.0051  0.0091 -0.0354  0.2941
  91  0.5737  0.9864  0.4111  0.5359  0.0368  0.8851  0.1466 -0.0067  0.0064  0.0160  0.2787
  92  0.5962  0.9117  0.4826  0.4636 -0.0120  0.9780  0.0697  0.0091  0.0333 -0.0619  0.3352
  93  0.5288  1.0193  0.4058  0.5114  0.0794  0.9921  0.0604 -0.0376 -0.0080 -0.0640  0.3959
  94  0.5135  0.9194  0.5294  0.4693  0.0126  0.9766  0.1805 -0.0523  0.0226  0.0801  0.2975
  95  0.5506  0.9504  0.4912  0.4556  0.0452  0.9786 -0.0004  0.0115  0.0031  0.0828  0.3868
  96  0.5649  0.9259  0.4346  0.5489  0.0273  0.8877  0.1151 -0.0066 -0.0325  0.0798  0.4682
  97  0.6016  0.9829  0.4707  0.5659  0.0762  0.9596  0.1083  0.0517  0.0912 -0.0365  0.3623
  98  0.5299  1.0828  0.4543  0.5903  0.1336  0.9980  0.0096 -0.0625  0.0687  0.0017  0.4209
  99  0.4368  0.9721  0.4501  0.5860  0.1213  0.9363 -0.0237  0.0901 -0.0111 -0.0013  0.3807
 100  0.4610  0.9853  0.4763  0.6226  0.0686  0.9722  0.0992  0.0555  0.0028  0.0074  0.3986
 101  0.5474  0.9270  0.4788  0.6618  0.1005  1.0017  0.1549  0.0101 -0.0274  0.0035  0.3806
 102  0.5830  0.9650  0.4798  0.5995  0.0358  0.9512  0.0591 -0.0127  0.0158 -0.0469  0.3625
 103  0.5667  0.9312  0.4843  0.5772  0.0239  0.9199  0.0563  0.0424  0.0551 -0.0228  0.3965
 104  0.4090  0.8653  0.5238  0.5261 -0.0277  0.9840  0.1335 -0.0191  0.1296 -0.0565  0.4000
 105  0.6030  0.9714  0.4594  0.6914 -0.0171  1.0797  0.1087 -0.0626 -0.0731  0.0632  0.3502
 106  0.5430  1.0089  0.5002  0.6227  0.0741  1.0212  0.0398  0.1265  0.0028  0.0702  0.3285
 107  0.6270  0.9717  0.3791  0.6680  0.0185  0.9597  0.1022 -0.0341  0.0145  0.0163  0.4425
 108  0.4177  0.7986  0.4587  0.6575  0.0668  1.0066  0.0545  0.0134  0.0751 -0.0529  0.3641
 109  0.5023  0.9151  0.4696  0.5700  0.0690  0.9795  0.1691  0.0935 -0.0192  0.0897  0.3258
 110  0.4824  0.9196  0.5499  0.6603  0.1103  0.9714  0.1305  0.0282  0.0054  0.0421  0.3417
 111  0.5072  0.9591  0.4978  0.7294  0.0236  0.9997  0.1373 -0.1234  0.0223 -0.0861  0.4422
 112  0.5536  1.0131  0.4679  0.6990  0.0571  1.0365  0.1107  0.0648 -0.0308  0.0689  0.3926
 113  0.5362  0.9916  0.4949  0.6527  0.0297  0.9696  0.0345  0.0346  0.1041  0.0533  0.4447
 114  0.4461  0.9637  0.4432  0.7217 -0.0202  1.0240  0.1357  0.0146  0.0176 -0.0214  0.3795
 115  0.5349  0.9728  0.4487  0.6962 -0.0042  1.0661  0.0335  0.0319  0.0199  0.0416  0.3771
 116  0.4457  0.8976  0.4379  0.7242  0.0164  0.9665  0.0596 -0.0673  0.0004  0.0619  0.2429
 117  0.4628  1.0102  0.4788  0.6895  0.0768  1.0251  0.1199 -0.0190  0.1015 -0.0452  0.3540
 118  0.5327  0.9572  0.4955  0.6211 -0.0411  0.9606  0.0317  0.0284  0.0686 -0.0019  0.3773
 119  0.5360  0.9227  0.4833  0.6917  0.0555  1.0318  0.1224  0.0549  0.0104  0.0149  0.3521
 120  0.4921  0.9625  0.5999  0.6839  0.0086  0.9278  0.0275 -0.0058  0.0234 -0.0047  0.2679
 121  0.5080  0.9226  0.5457  0.7351  0.0021  0.9417  0.0430 -0.0272  0.0097 -0.0093  0.2634
 122  0.6050  0.9228  0.4781  0.7334 -0.0151  0.9210  0.0412 -0.0378  0.0733  0.0344  0.2310
 123  0.5547  0.9746  0.4556  0.6294  0.0312  0.9549  0.0198 -0.0197  0.0012 -0.0736  0.3598
 124  0.5165  0.9275  0.4933  0.7405 -0.0959  0.8973  0.0367 -0.0769 -0.0417 -0.0858  0.2554
 125  0.5384  1.0604  0.4774  0.7165 -0.0636  0.9808  0.0117 -0.0109 -0.0163 -0.0295  0.2541
 126  0.5883  0.9138  0.4810  0.7143 -0.0195  1.0482  0.1065 -0.0602  0.0161 -0.0082  0.2963
 127  0.5342  0.9826  0.4613  0.6506  0.0005  0.9220  0.0774 -0.0382  0.0298  0.0604  0.3118
 128  0.6116  0.9865  0.5187  0.7952 -0.0159  1.0030  0.1333  0.0788  0.0607  0.0383  0.2348
 129  0.4628  0.9611  0.4599  0.7479  0.0200  0.9705  0.0746 -0.0513  0.0090 -0.0140  0.3051
 130  0.5311  0.9518  0.4661  0.8082 -0.0886  0.9982  0.0659  0.0370 -0.0012 -0.0679  0.2807
 131  0.5599  0.9619  0.4957  0.7795  0.0370  1.0036  0.1345 -0.0098 -0.0038 -0.0556  0.2875
 132  0.4915  0.8971  0.5239  0.7306  0.0208  0.9407  0.1173 -0.0449 -0.0717 -0.0063  0.2415
 133  0.5178  0.9694  0.4622  0.8296  0.0567  0.9681  0.1988 -0.0536 -0.0570  0.0225  0.3031
 134  0.5149  0.9971  0.5265  0.7399  0.0664  0.9951  0.1150 -0.0333 -0.0454  0.0540  0.3207
 135  0.5110  0.9750  0.4877  0.7849  0.0339  0.9824  0.0512  0.0126  0.0617  0.0254  0.2149
 136  0.4897  0.9681  0.5077  0.7180  0.0151  1.0108  0.0664  0.0265 -0.0346  0.0103  0.2172
 137  0.4886  0.9993  0.4863  0.7909  0.0331  0.9589  0.1323 -0.0138 -0.0205  0.0577  0.3064
 138  0.5132  0.9999  0.3779  0.7832  0.0426  0.9102  0.1162  0.0296 -0.0180 -0.0253  0.2741
 139  0.5676  0.9499  0.5610  0.6694 -0.0311  0.9064  0.1250  0.0520  0.0179  0.0112  0.2465
 140  0.5781  1.0589  0.4967  0.8255 -0.0226  0.9677  0.1044  0.0358 -0.0413  0.0497  0.2320
 141  0.5479  0.9857  0.4161  0.7507 -0.0296  0.9278 -0.0313  0.0492 -0.0355 -0.0146  0.2361
 142  0.4760  0.9167  0.5631  0.7937  0.0409  1.0095  0.0586  0.0738 -0.0475 -0.0803  0.2895
 143  0.6043  0.9851  0.4977  0.8451  0.0147  0.9301  0.0813 -0.0433  0.0478 -0.0466  0.2989
 144  0.4607  1.0680  0.4797  0.8130  0.0178  1.0096  0.0776  0.0420  0.0048  0.0155  0.2081
 145  0.5230  1.0121  0.5232  0.8372  0.0227  0.9467  0.0571 -0.0018  0.0332 -0.0112  0.1780
 146  0.4699  0.9785  0.4432  0.7453  0.0135  0.9778 -0.0549  0.0584  0.0671 -0.0122  0.2778
 147  0.5188  0.9956  0.4858  0.8212  0.0593  1.0586  0.0745 -0.0165  0.0631  0.0303  0.2482
 148  0.4708  0.9690  0.4085  0.7611 -0.0764  0.9533  0.0860 -0.0957 -0.0187 -0.0624  0.1709
 149  0.4190  1.0111  0.4901  0.8168  0.1121  0.9324  0.0287  0.0089 -0.0332 -0.0550  0.2941
 150  0.4866  1.0341  0.5357  0.7871  0.0018  0.9806  0.0929 -0.0045  0.0313 -0.0651  0.1726
 151  0.4716  0.9591  0.4752  0.7944  0.0245  1.0246  0.0882 -0.0277 -0.0177 -0.0467  0.2193
 152  0.4964  0.9325  0.5144  0.8010  0.0762  0.9410  0.0791  0.0364  0.0415 -0.0331  0.3452
 153  0.5485  0.9691  0.4564  0.8167  0.0397  1.0376  0.1418  0.0283  0.0743 -0.0864  0.1957
 154  0.5362  0.9497  0.5306  0.7778  0.0374  1.0000  0.0042 -0.0022 -0.0465  0.0206  0.2185
 155  0.4679  0.9890  0.3862  0.7241 -0.0101  0.8914  0.1172  0.0303  0.0345  0.0554  0.2240
 156  0.4350  0.8863  0.5128  0.8633  0.0019  0.9611 -0.0062  0.0201  0.0268 -0.0354  0.2691
 157  0.5426  1.0144  0.4457  0.7385  0.0286  1.0566  0.0985  0.0425 -0.0011 -0.0063  0.2181
 158  0.4954  0.9479  0.5101  0.7823  0.0949  1.0541  0.0125  0.0035 -0.0322  0.0045  0.2217
 159  0.5208  0.9669  0.5103  0.7057  0.0884  0.9565  0.0406  0.0409  0.0439 -0.0035  0.2483
   0  0.7352  0.0342  0.0421  0.0919 -0.0677  0.0070  0.7787  0.7607 -0.0109  0.0087  0.0060
   1  0.7105  0.0014 -0.0250  0.0276 -0.0039 -0.0531  0.6995  0.6386  0.0744  0.0238  0.1014
   2  0.6424  0.0508 -0.0183  0.0557  0.0313  0.0695  0.6914  0.6705  0.1304  0.0347  0.1372
   3  0.6519 -0.0792 -0.0643  0.0209  0.0835 -0.0034  0.8366  0.5936  0.0914 -0.0183  0.2242
   4  0.5704  0.0693 -0.1080  0.0883  0.0354 -0.0724  0.7549  0.4981  0.1716  0.1003  0.2057
   5  0.4294  0.0239 -0.0171  0.0170 -0.0176 -0.0021  0.8393  0.5445  0.1422  0.0578  0.1928
   6  0.4386  0.1002  0.0478 -0.0861  0.0422  0.0037  0.8720  0.4237  0.1812  0.0404  0.2596
   7  0.4344 -0.0002  0.0267 -0.0157  0.0588 -0.0172  0.9379  0.4223  0.0926 -0.0219  0.2928
   8  0.2963  0.0738 -0.1313  0.0395  0.0346  0.0488  0.8628  0.3104  0.1736  0.0212  0.2375
   9  0.3539  0.0956  0.0762  0.0042  0.0505  0.0413  0.9306  0.3290  0.0478  0.0872  0.2676
  10  0.4044  0.0143 -0.0422  0.0070  0.0442  0.0051  1.0260  0.3076  0.0550  0.0550  0.2236
  11  0.2918 -0.0139  0.0453 -0.0738 -0.0737 -0.0431  0.9446  0.3583  0.1687  0.0416  0.2555
  12  0.3081  0.0868  0.0123  0.0164  0.0209  0.0081  0.9225  0.3593  0.1316  0.1107  0.2352
  13  0.2461  0.0269 -0.0637 -0.0200 -0.0102  0.0735  0.9572  0.2455  0.1794  0.0625  0.2504
  14  0.3123  0.0291 -0.0042  0.0017  0.0100 -0.0204  0.9208  0.2684  0.2719  0.0075  0.2142
  15  0.2863  0.0442 -0.0540  0.0413  0.0390 -0.0074  0.9263  0.2038  0.0790  0.0277  0.1866
  16  0.1906  0.0826  0.0661 -0.0042  0.0645 -0.0276  0.9355  0.3022  0.1536  0.0045  0.2131
  17  0.0906 -0.0313  0.0369  0.0215 -0.0373 -0.0091  0.8964  0.2375  0.0587  0.0077  0.1958
  18  0.1871  0.0724 -0.0461 -0.0162  0.0346  0.0363  0.9946  0.2195  0.1432  0.0008  0.2334
  19  0.1736 -0.0017  0.0079  0.0680  0.0441  0.0175  0.9009  0.2293  0.1789  0.0387  0.1108
  20  0.1743  0.0226 -0.0812  0.0394  0.0002  0.0539  0.9826  0.1947  0.1529  0.0762  0.1643
  21  0.2020  0.1138 -0.0105  0.0115  0.0095  0.0996  0.9903  0.1628  0.1702  0.0968  0.1826
  22  0.1445  0.0513  0.0409 -0.0377  0.0328  0.0864  0.9427  0.2503  0.1815  0.0305  0.1653
  23  0.1301  0.0406  0.1159  0.0638  0.0673  0.0125  0.9903  0.1897  0.1864  0.0415  0.0828
  24  0.1265  0.0639  0.0014  0.0538 -0.0011  0.0542  0.9023  0.2312  0.2242  0.1128  0.1349
  25  0.1305  0.1079 -0.0662 -0.0463 -0.0699  0.0771  0.9529  0.1847  0.1599  0.0232  0.1388
  26  0.0306  0.1256 -0.0172  0.0171 -0.0269  0.1295  0.9545  0.2125  0.1327  0.0018  0.1283
  27  0.1266  0.0881  0.0162  0.0510  0.0064  0.0426  1.0205  0.1726  0.2380  0.1191  0.1475
  28  0.1700  0.0501 -0.0032  0.0155  0.0166  0.0197  1.0077  0.2366  0.2847  0.1684  0.0930
  29  0.1700  0.1021  0.0274 -0.0338  0.0166  0.0255  1.0102  0.2211  0.2039  0.1060  0.0595
  30  0.1068  0.1287 -0.0644  0.0385  0.0707  0.0418  1.0704  0.2196  0.3021  0.1880  0.1387
  31  0.0890  0.0838 -0.0340 -0.0713  0.0151 -0.0102  0.9730  0.1769  0.1741  0.1647  0.0520
  32  0.0659  0.1036  0.0008 -0.0036  0.0291  0.1701  1.0250  0.2553  0.2214  0.1243  0.0738
  33  0.0339  0.1114  0.0682 -0.0104  0.0533  0.0309  0.9421  0.2024  0.3175  0.2815  0.1815
  34  0.0792  0.1572 -0.0012  0.0210  0.0102  0.0557  1.0379  0.1664  0.3642  0.1354 -0.0064
  35  0.0887  0.1474  0.0273  0.0439 -0.0585  0.1298  0.9814  0.1416  0.3719  0.2398 -0.0020
  36  0.0825  0.1366  0.0537 -0.0318  0.1094  0.0886  1.0002  0.1769  0.3259  0.1551  0.0201
  37  0.0893  0.1871 -0.0432 -0.0009  0.0869  0.1592  0.9991  0.1746  0.4424  0.2396  0.0979
  38  0.1462  0.1279 -0.0245  0.0279  0.0229  0.0996  1.0057  0.1341  0.3147  0.3077  0.1408
  39  0.1649  0.0466  0.0276  0.0670 -0.0182  0.0686  0.9182  0.1651  0.3808  0.3252 -0.0095
  40  0.0996  0.1071 -0.0455  0.0203  0.0154  0.0996  0.9714  0.2538  0.4954  0.3666  0.0787
  41  0.1731  0.1123  0.0004 -0.0323  0.0880  0.1184  0.9681  0.1237  0.5287  0.3470  0.0051
  42  0.1318  0.1180 -0.0640  0.1146  0.0052  0.0701  1.0175  0.1151  0.5280  0.3628  0.0207
  43  0.1506  0.1308  0.1282  0.0013  0.0245  0.0653  0.9915  0.1307  0.4498  0.4545  0.0663
  44  0.1249  0.1054 -0.0241 -0.0557  0.0314  0.1500  0.8990  0.1617  0.5956  0.4056  0.1338
  45  0.0905  0.1178 -0.0908  0.0623  0.0324  0.1429  1.0499  0.1518  0.5513  0.5191 -0.0011
  46  0.0549  0.2028  0.0742  0.0283  0.0944  0.0641  1.1177  0.2268  0.5978  0.4819 -0.0037
  47  0.0848  0.1024 -0.0975  0.0567 -0.0047  0.1921  0.9828  0.1038  0.5903  0.6757  0.0588
  48  0.1086  0.1916 -0.0112  0.0965  0.0189  0.1851  1.0616  0.1694  0.6121  0.4502  0.0402
  49  0.1067  0.1753 -0.0002  0.0099  0.1202  0.0937  0.9323  0.1922  0.5464  0.5345  0.0915
  50  0.0879  0.1054 -0.0434  0.0708  0.0711  0.1626  0.9749  0.1285  0.6306  0.4701  0.0459
  51  0.1500  0.1411  0.0394  0.1039  0.0703  0.1632  0.9843  0.1713  0.5983  0.6233  0.0338
  52  0.1750  0.1976  0.0047  0.0513  0.0806  0.2785  0.9768  0.2048  0.5700  0.5184  0.0369
  53  0.2034  0.1597  0.0625  0.0347  0.0344  0.2156  1.0125  0.2115  0.5772  0.5627  0.0476
  54  0.1745  0.1717 -0.0464  0.0423  0.0493  0.1457  1.0112  0.1278  0.6603  0.5527 -0.0149
  55  0.1983  0.1759  0.1003 -0.0273  0.0379  0.1663  1.0603  0.1755  0.5527  0.5461  0.0234
  56  0.2248  0.1832  0.0486 -0.0087  0.0988  0.1567  0.9888  0.0781  0.5695  0.5549  0.0633
  57  0.2063  0.1250 -0.0475  0.1323  0.0517  0.1627  0.9820  0.1534  0.5759  0.5231 -0.0245
  58  0.1035  0.2153  0.0379  0.0849  0.1327  0.2116  1.0344  0.1421  0.4942  0.5686 -0.0321
  59  0.2406  0.2859  0.0504  0.1016  0.1940  0.2658  0.9590  0.0966  0.5991  0.5553  0.0650
  60  0.2485  0.2340  0.0697  0.0762  0.0817  0.3072  1.0565  0.1029  0.5941  0.6023  0.1072
  61  0.2416  0.1065  0.0365  0.0989  0.0962  0.3322  1.0251  0.0960  0.5249  0.4931  0.0134
  62  0.3277  0.2271  0.0133  0.1145  0.0485  0.3346  0.9562  0.1537  0.5326  0.5002  0.0681
  63  0.2778  0.2727  0.0343  0.0359  0.1114  0.3418  0.9181  0.0930  0.4513  0.4550  0.0572
  64  0.3834  0.3537  0.0639  0.1170  0.1379  0.3394  0.9268  0.0804  0.5018  0.5455 -0.0162
  65  0.3573  0.5021  0.0819  0.0902  0.1013  0.4874  0.8944  0.1181  0.4969  0.4590  0.0080
  66  0.3751  0.4433  0.1695  0.1750  0.1996  0.5306  0.8483  0.0888  0.3384  0.4021 -0.0073
  67  0.4400  0.4046  0.0784  0.0688  0.0750  0.4795  0.9206 -0.0206  0.3392  0.2956 -0.1086
  68  0.5065  0.4945  0.0742  0.0847  0.1482  0.5063  0.8604  0.0894  0.4088  0.4165  0.0766
  69  0.5733  0.5163  0.0383  0.1665  0.0860  0.6152  0.8845  0.1312  0.4059  0.3631  0.0096
  70  0.4836  0.4401  0.1457  0.1727  0.2577  0.5520  0.8550 -0.0205  0.3588  0.3414 -0.0834
  71  0.4722  0.6137  0.0497  0.1310  0.1918  0.5917  0.8331  0.0651  0.3382  0.2660  0.0213
  72  0.5515  0.5577  0.1363  0.0406  0.2161  0.6132  0.7618  0.0156  0.2549  0.2554 -0.0334
  73  0.5623  0.5825  0.1643  0.1032  0.1744  0.6656  0.8361  0.0617  0.2313  0.2486 -0.0554
  74  0.5427  0.6233  0.1609  0.1158  0.1998  0.6469  0.6678  0.0047  0.2467  0.2511  0.0878
  75  0.6261  0.7408  0.0806  0.0695  0.1653  0.8004  0.7284  0.0766  0.2403  0.1941  0.0583
  76  0.5523  0.6770  0.2295  0.1040  0.1240  0.7840  0.5967  0.0392  0.2284  0.2829  0.0513
  77  0.6078  0.7714  0.1594  0.1300  0.1503  0.6777  0.6031 -0.0179  0.1791  0.2194 -0.0380
  78  0.6785  0.7304  0.1780  0.1808  0.1302  0.6748  0.5301  0.1052  0.1678  0.2283  0.0095
  79  0.6026  0.7285  0.2345  0.0501  0.2694  0.7298  0.4937 -0.0223  0.1951  0.1688 -0.0260
  80  0.6342  0.7741  0.2494  0.1811  0.2265  0.8452  0.4642  0.0255  0.1139  0.1999  0.0198
  81  0.6354  0.8003  0.3006  0.0660  0.2116  0.8425  0.4453  0.0542  0.1286  0.2023  0.0420
  82  0.6308  0.8142  0.2617  0.2123  0.3659  0.8103  0.4474 -0.0923  0.1642  0.0598  0.0779
  83  0.6574  0.8338  0.3177  0.1424  0.1378  0.8309  0.3919  0.0374  0.1457  0.0223 -0.0478
  84  0.5192  0.8731  0.2373  0.1234  0.2562  0.8824  0.2842  0.0298  0.0913  0.1774  0.0813
  85  0.5806  0.8731  0.2366  0.1374  0.1295  0.8194  0.3304  0.0485  0.1404  0.0375  0.0661
  86  0.6080  0.8678  0.3134  0.0296  0.2145  0.8831  0.3610 -0.0560  0.0216  0.0649 -0.0587
  87  0.6140  0.8717  0.3277  0.1500  0.2859  0.8686  0.3687  0.0167  0.0781  0.0632 -0.0148
  88  0.6410  0.8899  0.3927  0.1855  0.2075  0.8477  0.2494  0.0638  0.1388  0.1099 -0.0743
  89  0.6187  0.9365  0.3367  0.1329  0.3270  0.8306  0.2597  0.0019  0.2089  0.0864 -0.0021
  90  0.5921  0.9289  0.3476  0.1188  0.2953  0.8330  0.2019  0.0293  0.0833  0.0996  0.0302
  91  0.6057  0.9101  0.3742  0.0534  0.2378  0.8731  0.1903  0.0501  0.0341  0.1554  0.0157
  92  0.6482  0.8637  0.3549  0.0783  0.3064  0.8121  0.1860 -0.0197  0.1420  0.0283  0.0459
  93  0.5778  0.8027  0.3228  0.0976  0.2888  0.8252  0.2401 -0.0123  0.0410  0.0419 -0.0721
  94  0.5763  0.9574  0.4821  0.0938  0.3083  0.9216  0.2283  0.0087  0.1346  0.0223  0.0705
  95  0.5851  0.9916  0.3991  0.0209  0.3134  0.9535  0.2285  0.0322  0.1201 -0.0116  0.0506
  96  0.5603  0.9521  0.3867  0.0582  0.2789  0.9426  0.2281 -0.0868  0.0746  0.0809  0.0036
  97  0.5282  0.9882  0.3904  0.0656  0.2892  0.8959  0.1802  0.0089  0.0208 -0.0101  0.0863
  98  0.5360  0.8978  0.3999  0.0332  0.3867  0.8668  0.1111 -0.0096  0.0773  0.0569  0.1235
  99  0.5330  0.9349  0.3819  0.0920  0.2788  0.9126  0.1586 -0.0163  0.0143  0.1109  0.1271
 100  0.6716  1.0157  0.3791  0.0695  0.3737  1.0278  0.1372 -0.0391  0.0180  0.0657  0.0651
 101  0.5667  0.8975  0.4364  0.1401  0.3821  0.9218  0.1069  0.0089  0.0506  0.1144  0.2362
 102  0.5649  1.0029  0.3482  0.1236  0.4235  0.9944  0.2353  0.0807  0.0612  0.1175  0.1522
 103  0.5868  0.9171  0.5095  0.0246  0.3451  0.9837  0.0847  0.0421  0.0171  0.0007  0.1457
 104  0.6082  0.9566  0.4221  0.0321  0.4091  0.9247  0.0973  0.0116  0.0412 -0.0920  0.1465
 105  0.6437  0.9798  0.3585  0.1621  0.4078  1.0228  0.1543  0.0174  0.0547 -0.0362  0.1872
 106  0.5586  0.8410  0.4705 -0.0469  0.5021  0.9986  0.1443  0.0503 -0.0617  0.0046  0.1545
 107  0.6052  1.0055  0.3734  0.0545  0.4523  0.9658  0.1811  0.1031 -0.1120  0.0733  0.1468
 108  0.5006  1.0683  0.4797  0.1037  0.4350  0.9966  0.0863  0.0340  0.0780 -0.0111  0.1794
 109  0.4804  0.9506  0.5179  0.0543  0.4873  0.9757  0.1001  0.0916 -0.0159 -0.0257  0.2572
 110  0.5412  0.9605  0.5262  0.0406  0.4757  0.9641  0.1178  0.0399 -0.0119  0.0804  0.2448
 111  0.5937  0.9875  0.4837  0.0928  0.4346  0.9547  0.1175  0.0104  0.0462 -0.0437  0.1755
 112  0.5317  1.0209  0.5158  0.0320  0.5294  0.9192  0.1475 -0.0283 -0.0347  0.0980  0.1698
 113  0.4624  0.9288  0.4851 -0.0504  0.6008  0.8808  0.0860 -0.0145 -0.0250 -0.0231  0.1962
 114  0.4474  0.9623  0.4775  0.0626  0.5429  0.9994  0.0911  0.0248  0.0179 -0.0706  0.2002
 115  0.4687  1.0168  0.4619  0.1066  0.5336  0.9032  0.0373 -0.0212 -0.0156 -0.0489  0.2177
 116  0.5523  0.9663  0.5355  0.0560  0.5587  0.9634  0.1124  0.0325 -0.0535 -0.0376  0.1861
 117  0.5844  0.9719  0.4879 -0.0520  0.5801  0.9569  0.0783  0.0403 -0.0389  0.0329  0.1691
 118  0.5264  0.9493  0.5049  0.0160  0.5589  1.0202  0.0349 -0.0302 -0.0129  0.0741  0.2256
 119  0.5964  0.9830  0.5136  0.0182  0.5563  0.9512  0.0523  0.1143 -0.0281  0.0570  0.2488
 120  0.5122  0.9712  0.4511  0.0419  0.5923  0.9559  0.0120  0.1456 -0.0055 -0.0725  0.2050
 121  0.5437  0.9138  0.4792  0.0768  0.6478  1.0713  0.0554 -0.0073 -0.0233  0.0072  0.1682
 122  0.5084  0.9538  0.4440  0.0256  0.6697  0.9938  0.0464  0.0402 -0.0416  0.0079  0.2780
 123  0.4433  1.0549  0.4739  0.0327  0.6572  0.9918 -0.0297  0.0473  0.0509 -0.0016  0.2149
 124  0.5157  0.9670  0.5325 -0.0308  0.6444  1.0291  0.0993 -0.0189  0.0165  0.0462  0.2012
 125  0.5427  0.9744  0.5517  0.0670  0.7038  0.9511  0.0827  0.0479  0.0637  0.0162  0.2548
 126  0.5551  0.9772  0.5598 -0.0230  0.7024  0.9661  0.0892 -0.0393 -0.0409  0.1274  0.2138
 127  0.5713  0.9059  0.4931  0.0640  0.6739  0.9913  0.0455 -0.0159  0.1052  0.0635  0.2553
 128  0.5328  1.0012  0.4193  0.0111  0.7571  0.9998  0.1055 -0.0264 -0.0937 -0.0371  0.2355
 129  0.4995  0.9571  0.4101  0.0265  0.7597  0.9954  0.1092  0.0171 -0.1005  0.0349  0.2511
 130  0.5166  1.0019  0.4964 -0.0417  0.6351  0.9050 -0.0093 -0.0360 -0.0656  0.0180  0.2332
 131  0.5052  1.0158  0.5919 -0.0003  0.7160  0.9239  0.0893  0.0345  0.0075 -0.0291  0.2915
 132  0.5361  0.9899  0.4469  0.0151  0.6496  1.0759 -0.0178 -0.0469 -0.0599 -0.0108  0.2661
 133  0.5226  1.0233  0.4823  0.0717  0.6549  0.9327  0.0772 -0.0331 -0.0042 -0.0248  0.3184
 134  0.4868  0.9900  0.4611 -0.0597  0.7381  0.9731  0.1317 -0.0435 -0.0570  0.0880  0.1774
 135  0.5005  0.9358  0.3833  0.0307  0.7021  0.9980  0.0327  0.0265  0.0230 -0.0290  0.2832
 136  0.5442  1.0041  0.4067 -0.0110  0.8116  0.9511  0.0930  0.0678  0.0470 -0.0223  0.3063
 137  0.5141  1.0149  0.5842 -0.0582  0.7991  1.0030 -0.0470  0.0259  0.0318  0.0114  0.2452
 138  0.5264  1.0666  0.5433  0.0552  0.7024  1.0304  0.1297  0.0135  0.0805  0.1449  0.2428
 139  0.4359  1.0590  0.5053  0.0261  0.7918  1.0424  0.0782 -0.0215  0.0491 -0.0281  0.2539
