# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.002154434690031882
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  70  0.6218  0.8466  0.3020  0.2757  0.1049  0.8592  0.3518  0.0164  0.1013  0.0921  0.0235
  71  0.6137  0.8640  0.3155  0.2830  0.1054  0.8697  0.3261  0.0154  0.0988  0.0852  0.0205
  72  0.6140  0.8635  0.3287  0.2950  0.0988  0.8777  0.3037  0.0126  0.0883  0.0838  0.0279
  73  0.6154  0.8751  0.3388  0.3057  0.0995  0.8851  0.2865  0.0168  0.0791  0.0717  0.0286
  74  0.6067  0.8870  0.3588  0.3126  0.0949  0.8947  0.2634  0.0116  0.0745  0.0605  0.0335
  75  0.5985  0.8951  0.3626  0.3212  0.0958  0.8992  0.2483  0.0168  0.0701  0.0578  0.0297
  76  0.5904  0.8976  0.3670  0.3222  0.0972  0.9110  0.2345  0.0143  0.0651  0.0520  0.0442
  77  0.5879  0.8947  0.3735  0.3339  0.0957  0.9122  0.2255  0.0124  0.0653  0.0518  0.0483
  78  0.5813  0.9033  0.3786  0.3410  0.0862  0.9184  0.2084  0.0176  0.0603  0.0485  0.0584
  79  0.5729  0.9072  0.3874  0.3545  0.0885  0.9278  0.1974  0.0135  0.0586  0.0431  0.0679
  80  0.5715  0.9052  0.4002  0.3626  0.0848  0.9284  0.1898  0.0191  0.0530  0.0369  0.0696
  81  0.5694  0.9174  0.4030  0.3736  0.0822  0.9304  0.1763  0.0134  0.0538  0.0314  0.0797
  82  0.5654  0.9189  0.4090  0.3815  0.0800  0.9364  0.1646  0.0147  0.0460  0.0355  0.0934
  83  0.5693  0.9258  0.4153  0.3933  0.0775  0.9399  0.1572  0.0113  0.0445  0.0282  0.1139
  84  0.5674  0.9321  0.4177  0.4013  0.0740  0.9418  0.1506  0.0162  0.0386  0.0215  0.1278
  85  0.5632  0.9348  0.4254  0.4175  0.0741  0.9452  0.1425  0.0119  0.0355  0.0136  0.1450
  86  0.5551  0.9413  0.4248  0.4279  0.0727  0.9470  0.1368  0.0168  0.0256  0.0087  0.1823
  87  0.5504  0.9448  0.4286  0.4342  0.0681  0.9478  0.1276  0.0121  0.0279  0.0080  0.2088
  88  0.5544  0.9442  0.4307  0.4444  0.0645  0.9570  0.1201  0.0083  0.0254  0.0073  0.2478
  89  0.5507  0.9481  0.4362  0.4548  0.0632  0.9529  0.1158  0.0111  0.0212  0.0081  0.2814
  90  0.5498  0.9552  0.4406  0.4555  0.0597  0.9574  0.1004  0.0084  0.0209  0.0040  0.2983
  91  0.5489  0.9535  0.4384  0.4712  0.0584  0.9594  0.1055  0.0081  0.0192  0.0050  0.3156
  92  0.5488  0.9505  0.4436  0.4831  0.0521  0.9638  0.0992  0.0093  0.0218 -0.0000  0.3343
  93  0.5429  0.9569  0.4438  0.4945  0.0567  0.9665  0.0957  0.0102  0.0162 -0.0003  0.3544
  94  0.5411  0.9519  0.4526  0.5005  0.0508  0.9643  0.0996  0.0075  0.0151  0.0067  0.3627
  95  0.5399  0.9543  0.4534  0.5069  0.0482  0.9690  0.0878  0.0113  0.0139  0.0057  0.3752
  96  0.5378  0.9562  0.4519  0.5269  0.0457  0.9675  0.0914  0.0131  0.0123  0.0081  0.3845
  97  0.5381  0.9610  0.4573  0.5391  0.0476  0.9686  0.0872  0.0145  0.0172  0.0014  0.3844
  98  0.5334  0.9669  0.4536  0.5547  0.0486  0.9712  0.0815  0.0057  0.0149  0.0039  0.3912
  99  0.5289  0.9615  0.4574  0.5644  0.0477  0.9682  0.0824  0.0134  0.0125  0.0020  0.3937
 100  0.5264  0.9639  0.4600  0.5791  0.0436  0.9744  0.0857  0.0123  0.0119  0.0047  0.3996
 101  0.5272  0.9601  0.4593  0.5920  0.0446  0.9767  0.0872  0.0094  0.0093  0.0057  0.3994
 102  0.5283  0.9612  0.4611  0.5963  0.0399  0.9756  0.0828  0.0098  0.0108  0.0031  0.3951
 103  0.5271  0.9606  0.4642  0.6055  0.0374  0.9729  0.0787  0.0167  0.0121  0.0037  0.3958
 104  0.5193  0.9580  0.4685  0.6134  0.0333  0.9760  0.0770  0.0096  0.0168  0.0029  0.3914
 105  0.5261  0.9653  0.4690  0.6279  0.0346  0.9788  0.0765  0.0100  0.0049  0.0080  0.3815
 106  0.5228  0.9641  0.4724  0.6340  0.0383  0.9773  0.0712  0.0167  0.0075  0.0055  0.3794
 107  0.5260  0.9629  0.4694  0.6475  0.0385  0.9731  0.0745  0.0100  0.0063  0.0075  0.3807
 108  0.5145  0.9546  0.4742  0.6504  0.0407  0.9758  0.0727  0.0087  0.0071  0.0010  0.3703
 109  0.5188  0.9612  0.4743  0.6507  0.0384  0.9775  0.0795  0.0121  0.0044  0.0098  0.3696
 110  0.5172  0.9621  0.4809  0.6605  0.0394  0.9779  0.0767  0.0089  0.0040  0.0098  0.3669
 111  0.5154  0.9631  0.4778  0.6645  0.0348  0.9791  0.0734 -0.0020  0.0052  0.0030  0.3676
 112  0.5204  0.9681  0.4789  0.6655  0.0317  0.9818  0.0710  0.0074 -0.0017  0.0040  0.3579
 113  0.5196  0.9642  0.4805  0.6690  0.0309  0.9802  0.0676  0.0070  0.0074  0.0037  0.3562
 114  0.5158  0.9645  0.4790  0.6797  0.0273  0.9801  0.0704  0.0095  0.0011  0.0008  0.3493
 115  0.5208  0.9620  0.4843  0.6861  0.0249  0.9830  0.0657  0.0087  0.0034  0.0076  0.3448
 116  0.5185  0.9576  0.4800  0.6920  0.0274  0.9813  0.0641  0.0018  0.0027  0.0077  0.3305
 117  0.5196  0.9617  0.4824  0.6950  0.0226  0.9890  0.0680  0.0025  0.0101  0.0018  0.3319
 118  0.5244  0.9643  0.4824  0.6975  0.0157  0.9847  0.0614  0.0068  0.0110  0.0006  0.3292
 119  0.5265  0.9610  0.4831  0.7094  0.0170  0.9853  0.0687  0.0071  0.0064 -0.0013  0.3244
 120  0.5241  0.9667  0.4851  0.7126  0.0126  0.9795  0.0618  0.0025  0.0029  0.0003  0.3147
 121  0.5242  0.9640  0.4833  0.7189  0.0101  0.9783  0.0633 -0.0035  0.0012 -0.0019  0.3121
 122  0.5288  0.9668  0.4778  0.7238  0.0083  0.9762  0.0599 -0.0019  0.0037 -0.0004  0.3073
 123  0.5290  0.9699  0.4792  0.7252  0.0109  0.9796  0.0560 -0.0046 -0.0015 -0.0067  0.3077
 124  0.5273  0.9668  0.4844  0.7377  0.0050  0.9737  0.0529 -0.0071 -0.0007 -0.0050  0.2952
 125  0.5258  0.9754  0.4843  0.7400  0.0083  0.9801  0.0521 -0.0035  0.0027 -0.0027  0.2897
 126  0.5304  0.9676  0.4833  0.7440  0.0130  0.9856  0.0571 -0.0076  0.0057  0.0018  0.2854
 127  0.5293  0.9723  0.4845  0.7454  0.0113  0.9771  0.0567 -0.0049  0.0049  0.0013  0.2796
 128  0.5321  0.9735  0.4867  0.7536  0.0111  0.9803  0.0593  0.0012  0.0070 -0.0012  0.2741
 129  0.5231  0.9705  0.4869  0.7554  0.0127  0.9767  0.0591 -0.0059  0.0046 -0.0053  0.2718
 130  0.5272  0.9724  0.4875  0.7618  0.0066  0.9799  0.0555 -0.0013  0.0026 -0.0076  0.2651
 131  0.5295  0.9758  0.4874  0.7614  0.0118  0.9785  0.0628 -0.0028  0.0009 -0.0045  0.2604
 132  0.5231  0.9734  0.4885  0.7627  0.0133  0.9776  0.0620 -0.0046 -0.0046  0.0006  0.2565
 133  0.5249  0.9775  0.4863  0.7677  0.0106  0.9788  0.0684 -0.0061  0.0001  0.0020  0.2574
 134  0.5235  0.9792  0.4903  0.7687  0.0113  0.9818  0.0633 -0.0053 -0.0013  0.0055  0.2591
 135  0.5205  0.9749  0.4853  0.7715  0.0110  0.9828  0.0554 -0.0004  0.0036  0.0039  0.2547
 136  0.5215  0.9751  0.4862  0.7668  0.0113  0.9856  0.0545  0.0052 -0.0031  0.0014  0.2541
 137  0.5204  0.9760  0.4859  0.7713  0.0121  0.9827  0.0591 -0.0007  0.0012  0.0013  0.2542
 138  0.5220  0.9785  0.4830  0.7704  0.0157  0.9819  0.0580  0.0015  0.0005 -0.0037  0.2472
 139  0.5255  0.9782  0.4947  0.7662  0.0098  0.9815  0.0562  0.0029 -0.0003 -0.0047  0.2454
 140  0.5275  0.9864  0.4921  0.7728  0.0084  0.9857  0.0540 -0.0017 -0.0047 -0.0041  0.2401
 141  0.5241  0.9851  0.4879  0.7674  0.0081  0.9848  0.0486  0.0005 -0.0049 -0.0053  0.2358
 142  0.5213  0.9818  0.4948  0.7702  0.0086  0.9895  0.0512  0.0028 -0.0038 -0.0062  0.2373
 143  0.5254  0.9837  0.4922  0.7772  0.0081  0.9884  0.0560 -0.0054  0.0016 -0.0033  0.2369
 144  0.5177  0.9811  0.4911  0.7743  0.0093  0.9885  0.0545 -0.0048 -0.0009 -0.0002  0.2293
 145  0.5206  0.9753  0.4905  0.7787  0.0085  0.9843  0.0523 -0.0041 -0.0033  0.0011  0.2266
 146  0.5169  0.9778  0.4846  0.7777  0.0088  0.9870  0.0476 -0.0017  0.0002 -0.0035  0.2313
 147  0.5206  0.9786  0.4859  0.7807  0.0176  0.9875  0.0539 -0.0052 -0.0032 -0.0003  0.2287
 148  0.5157  0.9766  0.4842  0.7755  0.0122  0.9830  0.0565 -0.0109 -0.0048 -0.0072  0.2275
 149  0.5168  0.9784  0.4888  0.7751  0.0182  0.9805  0.0553 -0.0064 -0.0040 -0.0069  0.2327
 150  0.5220  0.9762  0.4935  0.7720  0.0150  0.9863  0.0601 -0.0055  0.0028 -0.0075  0.2302
 151  0.5202  0.9700  0.4919  0.7726  0.0170  0.9843  0.0587 -0.0049 -0.0010 -0.0063  0.2316
 152  0.5167  0.9716  0.4906  0.7740  0.0166  0.9776  0.0575  0.0001  0.0025 -0.0045  0.2387
 153  0.5229  0.9710  0.4899  0.7739  0.0174  0.9861  0.0587  0.0008  0.0039 -0.0045  0.2330
 154  0.5222  0.9700  0.4931  0.7757  0.0179  0.9851  0.0542  0.0032 -0.0063  0.0016  0.2339
 155  0.5146  0.9757  0.4845  0.7733  0.0135  0.9780  0.0603  0.0058 -0.0045  0.0030  0.2328
 156  0.5115  0.9682  0.4899  0.7837  0.0130  0.9831  0.0570  0.0051 -0.0043  0.0000  0.2368
 157  0.5189  0.9765  0.4892  0.7817  0.0140  0.9903  0.0633  0.0062 -0.0036  0.0002  0.2384
 158  0.5167  0.9781  0.4896  0.7841  0.0146  0.9925  0.0598  0.0048 -0.0038  0.0012  0.2450
 159  0.5125  0.9743  0.4879  0.7824  0.0157  0.9880  0.0624  0.0051 -0.0001  0.0011  0.2522
   0  0.7980 -0.0003  0.0015  0.0019 -0.0037 -0.0001  0.7989  0.8006 -0.0015  0.0007 -0.0019
   1  0.7247 -0.0037  0.0006 -0.0001  0.0006 -0.0060  0.8150  0.7261  0.0772  0.0080  0.0930
   2  0.6556  0.0023  0.0001  0.0011  0.0026 -0.0016  0.8302  0.6569  0.1101  0.0193  0.1548
   3  0.5997 -0.0005 -0.0062 -0.0008  0.0094 -0.0040  0.8538  0.5990  0.1184  0.0228  0.1883
   4  0.5401  0.0040 -0.0103  0.0000  0.0083 -0.0058  0.8635  0.5451  0.1294  0.0322  0.2039
   5  0.4884  0.0007 -0.0091 -0.0057  0.0023 -0.0027  0.8822  0.5005  0.1330  0.0316  0.2153
   6  0.4445  0.0111 -0.0086 -0.0095  0.0033 -0.0069  0.8951  0.4552  0.1410  0.0330  0.2291
   7  0.4059  0.0073 -0.0107 -0.0066  0.0043 -0.0091  0.9068  0.4189  0.1385  0.0338  0.2358
   8  0.3693  0.0130 -0.0169  0.0003 -0.0002 -0.0062  0.9121  0.3816  0.1489  0.0353  0.2318
   9  0.3397  0.0195 -0.0041  0.0006  0.0028 -0.0064  0.9224  0.3560  0.1447  0.0378  0.2343
  10  0.3138  0.0168 -0.0089 -0.0001  0.0042 -0.0078  0.9371  0.3326  0.1457  0.0375  0.2310
  11  0.2860  0.0218 -0.0037 -0.0009 -0.0007 -0.0120  0.9389  0.3135  0.1495  0.0384  0.2266
  12  0.2678  0.0313 -0.0035 -0.0015  0.0031 -0.0082  0.9432  0.2977  0.1528  0.0405  0.2232
  13  0.2495  0.0349 -0.0126 -0.0038  0.0037  0.0006  0.9512  0.2745  0.1569  0.0446  0.2238
  14  0.2366  0.0375 -0.0060  0.0001  0.0038 -0.0020  0.9562  0.2658  0.1565  0.0417  0.2162
  15  0.2194  0.0456 -0.0071  0.0021  0.0059  0.0027  0.9590  0.2508  0.1448  0.0458  0.2112
  16  0.2046  0.0487  0.0007  0.0011  0.0089  0.0003  0.9652  0.2423  0.1462  0.0473  0.2071
  17  0.1889  0.0460 -0.0017  0.0008  0.0066  0.0058  0.9658  0.2359  0.1400  0.0501  0.1983
  18  0.1844  0.0555 -0.0051  0.0014  0.0065  0.0126  0.9751  0.2262  0.1494  0.0545  0.1912
  19  0.1786  0.0552 -0.0031  0.0038  0.0055  0.0165  0.9722  0.2220  0.1549  0.0583  0.1764
  20  0.1773  0.0579 -0.0073  0.0053  0.0058  0.0197  0.9749  0.2172  0.1598  0.0645  0.1681
  21  0.1721  0.0669 -0.0072  0.0079  0.0065  0.0259  0.9791  0.2096  0.1682  0.0672  0.1591
  22  0.1641  0.0665 -0.0058  0.0059  0.0068  0.0274  0.9793  0.2101  0.1741  0.0700  0.1515
  23  0.1583  0.0727 -0.0021  0.0118  0.0114  0.0291  0.9835  0.2017  0.1822  0.0741  0.1391
  24  0.1535  0.0770 -0.0040  0.0132  0.0102  0.0342  0.9824  0.1991  0.1915  0.0843  0.1314
  25  0.1533  0.0818  0.0001  0.0089  0.0095  0.0401  0.9843  0.1928  0.1939  0.0855  0.1265
  26  0.1451  0.0852  0.0058  0.0105  0.0121  0.0482  0.9901  0.1925  0.2045  0.0908  0.1207
  27  0.1456  0.0836  0.0092  0.0153  0.0125  0.0463  0.9924  0.1889  0.2166  0.1046  0.1138
  28  0.1431  0.0808  0.0067  0.0154  0.0157  0.0476  0.9942  0.1889  0.2337  0.1169  0.1084
  29  0.1445  0.0871  0.0075  0.0111  0.0188  0.0498  0.9948  0.1889  0.2448  0.1224  0.0981
  30  0.1393  0.0922  0.0032  0.0155  0.0226  0.0540  1.0009  0.1862  0.2621  0.1369  0.0937
  31  0.1380  0.0929  0.0072  0.0102  0.0189  0.0556  0.9965  0.1859  0.2739  0.1511  0.0815
  32  0.1304  0.0976  0.0124  0.0139  0.0196  0.0660  0.9996  0.1889  0.2947  0.1657  0.0751
  33  0.1292  0.0966  0.0158  0.0125  0.0262  0.0633  0.9945  0.1844  0.3160  0.1932  0.0754
  34  0.1294  0.1011  0.0169  0.0175  0.0286  0.0674  0.9957  0.1835  0.3356  0.2084  0.0611
  35  0.1291  0.1043  0.0180  0.0199  0.0264  0.0762  0.9938  0.1799  0.3580  0.2302  0.0583
  36  0.1266  0.1061  0.0200  0.0223  0.0364  0.0770  0.9920  0.1800  0.3719  0.2450  0.0547
  37  0.1291  0.1137  0.0149  0.0246  0.0367  0.0856  0.9924  0.1782  0.3964  0.2719  0.0521
  38  0.1336  0.1121  0.0144  0.0292  0.0336  0.0889  0.9935  0.1740  0.4114  0.2970  0.0529
  39  0.1346  0.1078  0.0173  0.0318  0.0304  0.0953  0.9866  0.1742  0.4341  0.3190  0.0422
  40  0.1310  0.1165  0.0158  0.0308  0.0327  0.1004  0.9899  0.1754  0.4557  0.3418  0.0410
  41  0.1332  0.1183  0.0152  0.0295  0.0359  0.1088  0.9947  0.1699  0.4732  0.3631  0.0313
  42  0.1326  0.1225  0.0132  0.0394  0.0337  0.1110  0.9946  0.1688  0.4908  0.3895  0.0288
  43  0.1327  0.1235  0.0233  0.0384  0.0385  0.1111  0.9962  0.1670  0.5078  0.4154  0.0268
  44  0.1320  0.1222  0.0136  0.0375  0.0401  0.1186  0.9933  0.1619  0.5293  0.4339  0.0285
  45  0.1322  0.1245  0.0103  0.0398  0.0422  0.1230  0.9992  0.1605  0.5376  0.4593  0.0213
  46  0.1265  0.1348  0.0156  0.0379  0.0469  0.1256  1.0003  0.1673  0.5548  0.4745  0.0178
  47  0.1283  0.1363  0.0060  0.0418  0.0475  0.1351  0.9920  0.1599  0.5657  0.4978  0.0196
  48  0.1308  0.1432  0.0101  0.0434  0.0507  0.1381  0.9990  0.1571  0.5809  0.5077  0.0169
  49  0.1308  0.1438  0.0141  0.0391  0.0559  0.1416  0.9925  0.1559  0.5914  0.5275  0.0170
  50  0.1316  0.1426  0.0122  0.0408  0.0546  0.1528  0.9924  0.1491  0.6060  0.5345  0.0179
  51  0.1407  0.1444  0.0199  0.0461  0.0596  0.1616  0.9925  0.1423  0.6102  0.5505  0.0175
  52  0.1471  0.1536  0.0216  0.0451  0.0627  0.1747  0.9938  0.1363  0.6075  0.5464  0.0173
  53  0.1541  0.1590  0.0203  0.0448  0.0609  0.1784  0.9950  0.1340  0.6070  0.5500  0.0187
  54  0.1662  0.1656  0.0154  0.0473  0.0619  0.1840  0.9966  0.1265  0.6089  0.5526  0.0132
  55  0.1753  0.1777  0.0232  0.0459  0.0646  0.1924  0.9952  0.1235  0.6057  0.5531  0.0128
  56  0.1842  0.1881  0.0224  0.0472  0.0722  0.2052  0.9920  0.1128  0.6005  0.5559  0.0128
  57  0.1958  0.2009  0.0190  0.0556  0.0739  0.2176  0.9902  0.1107  0.6009  0.5536  0.0067
  58  0.2024  0.2176  0.0243  0.0581  0.0796  0.2345  0.9889  0.1037  0.5878  0.5506  0.0068
  59  0.2213  0.2365  0.0264  0.0611  0.0866  0.2551  0.9854  0.0960  0.5827  0.5473  0.0093
  60  0.2389  0.2493  0.0327  0.0653  0.0901  0.2764  0.9893  0.0897  0.5688  0.5387  0.0152
  61  0.2582  0.2655  0.0333  0.0709  0.0951  0.2966  0.9849  0.0807  0.5505  0.5171  0.0121
  62  0.2874  0.2935  0.0345  0.0767  0.0964  0.3249  0.9786  0.0745  0.5338  0.5022  0.0145
  63  0.3098  0.3240  0.0410  0.0778  0.1038  0.3540  0.9651  0.0650  0.5130  0.4780  0.0178
  64  0.3383  0.3511  0.0476  0.0858  0.1134  0.3804  0.9570  0.0592  0.4916  0.4604  0.0119
  65  0.3638  0.3852  0.0554  0.0865  0.1171  0.4159  0.9445  0.0584  0.4704  0.4341  0.0084
  66  0.3907  0.4077  0.0670  0.0972  0.1318  0.4465  0.9292  0.0522  0.4381  0.4109  0.0054
  67  0.4220  0.4365  0.0674  0.0978  0.1347  0.4743  0.9158  0.0417  0.4155  0.3797  0.0006
  68  0.4531  0.4727  0.0781  0.1024  0.1438  0.5062  0.8930  0.0426  0.3931  0.3657  0.0086
  69  0.4823  0.5061  0.0878  0.1077  0.1508  0.5453  0.8727  0.0414  0.3707  0.3423  0.0062
  70  0.5005  0.5304  0.1040  0.1105  0.1682  0.5704  0.8475  0.0365  0.3470  0.3210  0.0026
  71  0.5205  0.5679  0.1089  0.1122  0.1718  0.5994  0.8165  0.0349  0.3256  0.3003  0.0084
  72  0.5380  0.5919  0.1259  0.1159  0.1798  0.6246  0.7817  0.0294  0.3000  0.2809  0.0099
  73  0.5564  0.6206  0.1391  0.1227  0.1815  0.6528  0.7495  0.0297  0.2797  0.2615  0.0056
  74  0.5731  0.6464  0.1492  0.1271  0.1896  0.6736  0.7046  0.0278  0.2645  0.2419  0.0138
  75  0.5879  0.6707  0.1598  0.1279  0.1952  0.7058  0.6727  0.0308  0.2478  0.2265  0.0124
  76  0.5956  0.6881  0.1819  0.1265  0.2002  0.7241  0.6293  0.0280  0.2277  0.2167  0.0114
  77  0.6049  0.7159  0.1899  0.1243  0.2040  0.7355  0.5966  0.0250  0.2083  0.1975  0.0073
  78  0.6096  0.7333  0.2046  0.1251  0.2042  0.7522  0.5609  0.0292  0.1950  0.1903  0.0105
  79  0.6105  0.7519  0.2240  0.1209  0.2154  0.7734  0.5250  0.0220  0.1821  0.1734  0.0075
  80  0.6155  0.7704  0.2404  0.1247  0.2216  0.7953  0.4930  0.0228  0.1634  0.1588  0.0110
  81  0.6143  0.7929  0.2557  0.1226  0.2285  0.8102  0.4588  0.0219  0.1525  0.1474  0.0158
  82  0.6140  0.8087  0.2678  0.1288  0.2413  0.8233  0.4309  0.0128  0.1482  0.1291  0.0168
  83  0.6144  0.8230  0.2836  0.1251  0.2347  0.8345  0.4016  0.0193  0.1335  0.1201  0.0121
  84  0.6101  0.8384  0.2922  0.1238  0.2442  0.8501  0.3696  0.0180  0.1181  0.1199  0.0190
  85  0.6129  0.8528  0.3016  0.1240  0.2422  0.8596  0.3473  0.0168  0.1094  0.1026  0.0216
  86  0.6104  0.8600  0.3163  0.1130  0.2494  0.8731  0.3250  0.0154  0.0947  0.0971  0.0213
  87  0.6085  0.8680  0.3241  0.1165  0.2586  0.8830  0.3054  0.0141  0.0912  0.0903  0.0213
  88  0.6046  0.8790  0.3370  0.1170  0.2620  0.8889  0.2780  0.0175  0.0880  0.0839  0.0194
  89  0.5982  0.8914  0.3417  0.1141  0.2758  0.8932  0.2565  0.0137  0.0864  0.0745  0.0202
  90  0.5929  0.8992  0.3518  0.1106  0.2841  0.8983  0.2434  0.0159  0.0728  0.0683  0.0230
  91  0.5911  0.9031  0.3631  0.1039  0.2862  0.9026  0.2282  0.0190  0.0685  0.0609  0.0263
  92  0.5883  0.9058  0.3729  0.1030  0.2977  0.9043  0.2147  0.0149  0.0711  0.0492  0.0341
  93  0.5790  0.9072  0.3788  0.0991  0.3072  0.9093  0.2032  0.0137  0.0633  0.0446  0.0371
  94  0.5735  0.9213  0.3887  0.0966  0.3141  0.9153  0.1905  0.0157  0.0607  0.0436  0.0519
  95  0.5727  0.9273  0.3942  0.0920  0.3249  0.9231  0.1828  0.0174  0.0580  0.0408  0.0608
  96  0.5689  0.9278  0.3988  0.0915  0.3315  0.9292  0.1729  0.0142  0.0505  0.0451  0.0660
  97  0.5620  0.9351  0.4041  0.0899  0.3412  0.9295  0.1642  0.0169  0.0429  0.0342  0.0780
  98  0.5627  0.9356  0.4059  0.0857  0.3528  0.9305  0.1531  0.0151  0.0378  0.0347  0.0916
  99  0.5562  0.9412  0.4093  0.0881  0.3534  0.9384  0.1493  0.0145  0.0328  0.0340  0.1032
 100  0.5620  0.9453  0.4143  0.0850  0.3683  0.9464  0.1412  0.0115  0.0335  0.0300  0.1094
 101  0.5568  0.9435  0.4253  0.0845  0.3787  0.9419  0.1313  0.0115  0.0297  0.0309  0.1285
 102  0.5560  0.9540  0.4295  0.0814  0.3884  0.9457  0.1315  0.0156  0.0325  0.0304  0.1343
 103  0.5577  0.9511  0.4421  0.0701  0.3936  0.9443  0.1170  0.0124  0.0289  0.0251  0.1414
 104  0.5554  0.9600  0.4423  0.0682  0.4110  0.9481  0.1111  0.0070  0.0241  0.0200  0.1459
 105  0.5551  0.9619  0.4422  0.0702  0.4202  0.9534  0.1078  0.0081  0.0235  0.0221  0.1518
 106  0.5466  0.9601  0.4475  0.0540  0.4356  0.9578  0.1064  0.0116  0.0168  0.0226  0.1581
 107  0.5437  0.9689  0.4506  0.0573  0.4470  0.9574  0.1027  0.0119  0.0094  0.0224  0.1659
 108  0.5368  0.9767  0.4563  0.0568  0.4614  0.9584  0.0939  0.0065  0.0172  0.0206  0.1757
 109  0.5317  0.9725  0.4605  0.0512  0.4800  0.9580  0.0927  0.0083  0.0102  0.0208  0.1808
 110  0.5326  0.9770  0.4640  0.0517  0.4948  0.9611  0.0909  0.0069  0.0074  0.0217  0.1792
 111  0.5329  0.9792  0.4655  0.0503  0.5016  0.9634  0.0890  0.0072  0.0076  0.0147  0.1811
 112  0.5298  0.9818  0.4669  0.0442  0.5181  0.9630  0.0871  0.0073  0.0072  0.0185  0.1859
 113  0.5246  0.9782  0.4633  0.0395  0.5317  0.9618  0.0863  0.0093  0.0075  0.0144  0.1957
 114  0.5190  0.9830  0.4670  0.0451  0.5430  0.9709  0.0839  0.0102  0.0093  0.0108  0.1991
 115  0.5187  0.9906  0.4698  0.0423  0.5543  0.9690  0.0802  0.0090  0.0044  0.0130  0.2046
 116  0.5209  0.9856  0.4752  0.0396  0.5667  0.9709  0.0831  0.0101  0.0037  0.0124  0.2028
 117  0.5224  0.9882  0.4771  0.0338  0.5799  0.9705  0.0768  0.0115  0.0064  0.0175  0.2076
 118  0.5187  0.9877  0.4795  0.0343  0.5909  0.9763  0.0708  0.0081  0.0066  0.0182  0.2113
 119  0.5198  0.9920  0.4809  0.0344  0.6041  0.9729  0.0695  0.0135  0.0024  0.0158  0.2121
 120  0.5121  0.9898  0.4820  0.0381  0.6161  0.9711  0.0698  0.0123  0.0039  0.0067  0.2164
 121  0.5111  0.9867  0.4877  0.0376  0.6236  0.9763  0.0687  0.0072  0.0004  0.0097  0.2159
 122  0.5112  0.9896  0.4862  0.0269  0.6336  0.9733  0.0657  0.0080  0.0014  0.0069  0.2263
 123  0.5050  0.9978  0.4871  0.0225  0.6421  0.9757  0.0634  0.0101  0.0060  0.0056  0.2280
 124  0.5103  0.9927  0.4871  0.0199  0.6495  0.9814  0.0664  0.0045  0.0022  0.0103  0.2319
 125  0.5112  0.9965  0.4915  0.0234  0.6613  0.9776  0.0656  0.0120  0.0035  0.0098  0.2328
 126  0.5080  0.9945  0.4913  0.0199  0.6746  0.9733  0.0667  0.0081 -0.0035  0.0151  0.2321
 127  0.5075  0.9889  0.4899  0.0228  0.6824  0.9788  0.0675  0.0070  0.0041  0.0104  0.2333
 128  0.5047  0.9915  0.4866  0.0207  0.6924  0.9784  0.0710  0.0086 -0.0054  0.0031  0.2387
 129  0.5072  0.9876  0.4849  0.0181  0.6989  0.9770  0.0686  0.0105 -0.0059  0.0057  0.2474
 130  0.5092  0.9923  0.4877  0.0125  0.7006  0.9718  0.0634  0.0085 -0.0031  0.0066  0.2528
 131  0.5094  0.9956  0.4913  0.0150  0.7090  0.9735  0.0673  0.0102  0.0017  0.0057  0.2549
 132  0.5160  0.9940  0.4843  0.0174  0.7106  0.9808  0.0606  0.0043 -0.0005  0.0058  0.2537
 133  0.5129  0.9965  0.4903  0.0184  0.7161  0.9758  0.0666  0.0054  0.0013  0.0036  0.2605
 134  0.5104  0.9897  0.4909  0.0114  0.7243  0.9788  0.0659  0.0025 -0.0027  0.0123  0.2536
 135  0.5145  0.9884  0.4869  0.0179  0.7266  0.9816  0.0632  0.0051  0.0001  0.0064  0.2597
 136  0.5143  0.9953  0.4874  0.0142  0.7341  0.9821  0.0649  0.0072  0.0022  0.0072  0.2612
 137  0.5118  0.9950  0.4940  0.0119  0.7399  0.9843  0.0586  0.0074  0.0001  0.0066  0.2572
 138  0.5118  0.9980  0.4931  0.0126  0.7393  0.9844  0.0659  0.0074  0.0035  0.0126  0.2578
 139  0.5027  0.9941  0.4923  0.0103  0.7484  0.9875  0.0646  0.0061  0.0041  0.0034  0.2569
 140  0.5046  0.9939  0.5018  0.0143  0.7491  0.9893  0.0637  0.0027 -0.0018 -0.0005  0.2504
 141  0.5059  0.9965  0.4994  0.0095  0.7491  0.9934  0.0599  0.0060  0.0017 -0.0018  0.2581
 142  0.5027  0.9977  0.4964  0.0135  0.7561  0.9900  0.0624  0.0047 -0.0030 -0.0025  0.2618
 143  0.5073  0.9986  0.5027  0.0120  0.7625  0.9934  0.0625  0.0053 -0.0037 -0.0028  0.2540
 144  0.5023  0.9969  0.4999  0.0141  0.7657  0.9930  0.0568  0.0024 -0.0023 -0.0005  0.2589
 145  0.5013  1.0000  0.5014  0.0153  0.7694  0.9910  0.0598  0.0022 -0.0097  0.0018  0.2585
