# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.00046415888336127773
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  70  0.6234  0.8473  0.3044  0.2772  0.1042  0.8602  0.3501  0.0165  0.1034  0.0936  0.0220
  71  0.6180  0.8603  0.3163  0.2846  0.1022  0.8704  0.3244  0.0163  0.0957  0.0855  0.0210
  72  0.6152  0.8669  0.3296  0.2938  0.0967  0.8795  0.3032  0.0136  0.0870  0.0809  0.0265
  73  0.6125  0.8779  0.3417  0.3029  0.0984  0.8872  0.2861  0.0139  0.0787  0.0704  0.0292
  74  0.6070  0.8869  0.3563  0.3126  0.0956  0.8942  0.2652  0.0139  0.0748  0.0626  0.0351
  75  0.5985  0.8928  0.3630  0.3194  0.0956  0.8998  0.2487  0.0161  0.0696  0.0572  0.0357
  76  0.5905  0.8959  0.3660  0.3237  0.0940  0.9092  0.2327  0.0145  0.0654  0.0538  0.0430
  77  0.5846  0.8959  0.3740  0.3336  0.0957  0.9119  0.2232  0.0158  0.0633  0.0500  0.0488
  78  0.5813  0.9028  0.3802  0.3409  0.0878  0.9177  0.2101  0.0181  0.0598  0.0474  0.0581
  79  0.5759  0.9055  0.3900  0.3540  0.0877  0.9232  0.1973  0.0135  0.0563  0.0434  0.0670
  80  0.5717  0.9077  0.3975  0.3633  0.0862  0.9292  0.1886  0.0155  0.0530  0.0373  0.0705
  81  0.5697  0.9159  0.4028  0.3716  0.0829  0.9323  0.1766  0.0136  0.0535  0.0324  0.0816
  82  0.5666  0.9180  0.4085  0.3812  0.0790  0.9372  0.1645  0.0132  0.0462  0.0315  0.0954
  83  0.5671  0.9248  0.4148  0.3926  0.0777  0.9399  0.1563  0.0126  0.0418  0.0267  0.1118
  84  0.5649  0.9320  0.4161  0.4011  0.0758  0.9404  0.1502  0.0148  0.0385  0.0213  0.1253
  85  0.5625  0.9354  0.4226  0.4168  0.0735  0.9447  0.1424  0.0119  0.0335  0.0139  0.1448
  86  0.5554  0.9432  0.4247  0.4277  0.0724  0.9475  0.1349  0.0155  0.0290  0.0110  0.1792
  87  0.5527  0.9451  0.4290  0.4349  0.0690  0.9499  0.1261  0.0098  0.0292  0.0069  0.2113
  88  0.5548  0.9461  0.4322  0.4454  0.0651  0.9540  0.1206  0.0101  0.0254  0.0048  0.2471
  89  0.5509  0.9502  0.4382  0.4557  0.0624  0.9556  0.1147  0.0091  0.0221  0.0072  0.2798
  90  0.5518  0.9544  0.4401  0.4599  0.0596  0.9558  0.1045  0.0089  0.0214  0.0055  0.2984
  91  0.5480  0.9523  0.4395  0.4687  0.0593  0.9622  0.1039  0.0087  0.0197  0.0045  0.3170
  92  0.5470  0.9519  0.4421  0.4839  0.0545  0.9633  0.1003  0.0093  0.0213  0.0023  0.3342
  93  0.5434  0.9545  0.4453  0.4938  0.0559  0.9655  0.0970  0.0120  0.0171  0.0021  0.3528
  94  0.5422  0.9531  0.4496  0.5017  0.0522  0.9638  0.0965  0.0098  0.0148  0.0039  0.3652
  95  0.5395  0.9545  0.4519  0.5089  0.0483  0.9686  0.0912  0.0113  0.0143  0.0028  0.3747
  96  0.5367  0.9574  0.4526  0.5261  0.0464  0.9705  0.0905  0.0139  0.0140  0.0054  0.3813
  97  0.5356  0.9602  0.4568  0.5381  0.0465  0.9689  0.0864  0.0131  0.0144  0.0029  0.3852
  98  0.5336  0.9624  0.4535  0.5534  0.0454  0.9702  0.0842  0.0083  0.0128  0.0040  0.3901
  99  0.5324  0.9611  0.4577  0.5636  0.0449  0.9694  0.0864  0.0104  0.0135  0.0021  0.3942
 100  0.5289  0.9631  0.4594  0.5775  0.0426  0.9745  0.0852  0.0107  0.0122  0.0046  0.3997
 101  0.5264  0.9613  0.4586  0.5894  0.0425  0.9757  0.0847  0.0094  0.0107  0.0058  0.4002
 102  0.5262  0.9610  0.4604  0.5962  0.0400  0.9766  0.0837  0.0106  0.0106  0.0051  0.3964
 103  0.5256  0.9617  0.4634  0.6066  0.0379  0.9749  0.0796  0.0157  0.0104  0.0047  0.3958
 104  0.5235  0.9615  0.4664  0.6167  0.0356  0.9757  0.0749  0.0107  0.0125  0.0052  0.3910
 105  0.5232  0.9650  0.4694  0.6255  0.0366  0.9749  0.0753  0.0128  0.0079  0.0058  0.3827
 106  0.5221  0.9624  0.4713  0.6344  0.0369  0.9756  0.0724  0.0125  0.0077  0.0030  0.3814
 107  0.5221  0.9626  0.4728  0.6467  0.0393  0.9737  0.0734  0.0117  0.0060  0.0072  0.3783
 108  0.5182  0.9606  0.4748  0.6501  0.0397  0.9746  0.0733  0.0086  0.0045  0.0031  0.3705
 109  0.5194  0.9630  0.4744  0.6538  0.0372  0.9774  0.0761  0.0090  0.0053  0.0068  0.3713
 110  0.5185  0.9637  0.4783  0.6605  0.0367  0.9782  0.0746  0.0081  0.0039  0.0086  0.3679
 111  0.5157  0.9633  0.4770  0.6620  0.0352  0.9783  0.0710  0.0027  0.0045  0.0064  0.3647
 112  0.5191  0.9663  0.4793  0.6642  0.0307  0.9797  0.0695  0.0052 -0.0006  0.0015  0.3565
 113  0.5189  0.9631  0.4799  0.6696  0.0310  0.9806  0.0688  0.0059  0.0037  0.0018  0.3528
 114  0.5184  0.9646  0.4804  0.6781  0.0292  0.9785  0.0679  0.0093  0.0005  0.0016  0.3481
 115  0.5202  0.9616  0.4856  0.6858  0.0260  0.9798  0.0669  0.0078  0.0028  0.0063  0.3436
 116  0.5213  0.9599  0.4816  0.6908  0.0278  0.9819  0.0643  0.0044  0.0028  0.0056  0.3338
 117  0.5217  0.9598  0.4825  0.6952  0.0205  0.9876  0.0660  0.0033  0.0066  0.0036  0.3311
 118  0.5241  0.9645  0.4819  0.7004  0.0178  0.9856  0.0625  0.0060  0.0088  0.0007  0.3274
 119  0.5261  0.9624  0.4831  0.7101  0.0155  0.9836  0.0667  0.0053  0.0063 -0.0019  0.3233
 120  0.5253  0.9668  0.4807  0.7137  0.0127  0.9815  0.0631  0.0029  0.0022  0.0005  0.3165
 121  0.5248  0.9655  0.4809  0.7182  0.0104  0.9797  0.0641 -0.0026  0.0009 -0.0016  0.3139
 122  0.5259  0.9685  0.4778  0.7234  0.0092  0.9784  0.0606 -0.0005  0.0010 -0.0017  0.3102
 123  0.5281  0.9697  0.4801  0.7289  0.0102  0.9805  0.0574 -0.0041 -0.0016 -0.0041  0.3057
 124  0.5277  0.9682  0.4841  0.7376  0.0088  0.9766  0.0535 -0.0044  0.0009 -0.0019  0.2967
 125  0.5253  0.9721  0.4846  0.7409  0.0111  0.9801  0.0536 -0.0033  0.0035 -0.0017  0.2910
 126  0.5282  0.9696  0.4834  0.7451  0.0142  0.9832  0.0552 -0.0056  0.0053  0.0021  0.2850
 127  0.5291  0.9719  0.4854  0.7491  0.0117  0.9793  0.0559 -0.0036  0.0040 -0.0010  0.2784
 128  0.5291  0.9730  0.4855  0.7521  0.0121  0.9794  0.0565 -0.0017  0.0050 -0.0028  0.2756
 129  0.5254  0.9708  0.4879  0.7557  0.0125  0.9770  0.0585 -0.0042  0.0045 -0.0050  0.2705
 130  0.5271  0.9732  0.4884  0.7600  0.0103  0.9792  0.0551 -0.0028  0.0027 -0.0053  0.2646
 131  0.5284  0.9763  0.4871  0.7607  0.0109  0.9775  0.0600 -0.0025  0.0011 -0.0025  0.2594
 132  0.5244  0.9764  0.4872  0.7640  0.0131  0.9790  0.0599 -0.0030 -0.0021  0.0008  0.2570
 133  0.5251  0.9778  0.4872  0.7653  0.0088  0.9792  0.0634 -0.0043  0.0023  0.0012  0.2557
 134  0.5238  0.9785  0.4889  0.7698  0.0092  0.9813  0.0613 -0.0042  0.0004  0.0037  0.2568
 135  0.5208  0.9749  0.4852  0.7710  0.0101  0.9829  0.0556 -0.0009  0.0013  0.0031  0.2563
 136  0.5227  0.9754  0.4854  0.7687  0.0112  0.9847  0.0541  0.0044 -0.0019  0.0011  0.2555
 137  0.5217  0.9752  0.4858  0.7706  0.0113  0.9836  0.0563 -0.0002  0.0020 -0.0009  0.2522
 138  0.5223  0.9777  0.4871  0.7699  0.0147  0.9846  0.0558  0.0004  0.0012 -0.0029  0.2462
 139  0.5239  0.9793  0.4922  0.7699  0.0114  0.9844  0.0536  0.0011 -0.0010 -0.0053  0.2453
 140  0.5255  0.9836  0.4920  0.7708  0.0096  0.9864  0.0520 -0.0032 -0.0033 -0.0062  0.2404
 141  0.5232  0.9851  0.4907  0.7681  0.0095  0.9870  0.0517 -0.0014 -0.0037 -0.0050  0.2358
 142  0.5230  0.9843  0.4922  0.7693  0.0074  0.9887  0.0509  0.0001 -0.0022 -0.0034  0.2353
 143  0.5224  0.9837  0.4920  0.7746  0.0079  0.9906  0.0550 -0.0040 -0.0002 -0.0017  0.2345
 144  0.5198  0.9777  0.4916  0.7728  0.0090  0.9877  0.0536 -0.0066 -0.0011 -0.0008  0.2301
 145  0.5205  0.9738  0.4892  0.7765  0.0080  0.9858  0.0522 -0.0041 -0.0047  0.0016  0.2284
 146  0.5187  0.9777  0.4862  0.7789  0.0086  0.9874  0.0516 -0.0040 -0.0023 -0.0032  0.2295
 147  0.5206  0.9779  0.4859  0.7792  0.0160  0.9848  0.0531 -0.0048 -0.0058 -0.0015  0.2279
 148  0.5174  0.9769  0.4870  0.7761  0.0156  0.9841  0.0553 -0.0077 -0.0043 -0.0051  0.2297
 149  0.5206  0.9771  0.4887  0.7735  0.0146  0.9823  0.0564 -0.0069 -0.0029 -0.0050  0.2303
 150  0.5233  0.9740  0.4918  0.7714  0.0155  0.9865  0.0589 -0.0056  0.0017 -0.0053  0.2324
 151  0.5221  0.9704  0.4925  0.7717  0.0167  0.9828  0.0576 -0.0040 -0.0004 -0.0048  0.2321
 152  0.5175  0.9731  0.4897  0.7729  0.0144  0.9790  0.0566 -0.0013  0.0010 -0.0034  0.2346
 153  0.5219  0.9711  0.4912  0.7723  0.0166  0.9842  0.0555 -0.0002  0.0012 -0.0014  0.2344
 154  0.5217  0.9708  0.4917  0.7756  0.0172  0.9845  0.0561  0.0034 -0.0048  0.0009  0.2345
 155  0.5164  0.9752  0.4883  0.7752  0.0144  0.9814  0.0581  0.0049 -0.0060  0.0010  0.2332
 156  0.5144  0.9713  0.4890  0.7806  0.0135  0.9840  0.0594  0.0045 -0.0055  0.0014  0.2356
 157  0.5180  0.9750  0.4908  0.7833  0.0134  0.9878  0.0620  0.0049 -0.0037  0.0004  0.2392
 158  0.5175  0.9793  0.4889  0.7842  0.0116  0.9902  0.0616  0.0049 -0.0028  0.0010  0.2459
 159  0.5122  0.9745  0.4871  0.7853  0.0130  0.9892  0.0632  0.0037 -0.0018  0.0013  0.2523
   0  0.8004 -0.0016 -0.0001 -0.0015 -0.0012 -0.0004  0.7997  0.8021 -0.0012  0.0004 -0.0022
   1  0.7252 -0.0039  0.0015 -0.0011  0.0008 -0.0042  0.8194  0.7294  0.0774  0.0074  0.0926
   2  0.6561  0.0004  0.0008 -0.0009  0.0015 -0.0044  0.8355  0.6564  0.1093  0.0187  0.1555
   3  0.5977  0.0025 -0.0040 -0.0016  0.0066 -0.0040  0.8545  0.5992  0.1194  0.0244  0.1870
   4  0.5390  0.0015 -0.0065 -0.0033  0.0073 -0.0033  0.8677  0.5469  0.1278  0.0296  0.2039
   5  0.4906 -0.0002 -0.0088 -0.0066  0.0030 -0.0028  0.8838  0.4988  0.1327  0.0306  0.2162
   6  0.4447  0.0077 -0.0107 -0.0066  0.0018 -0.0073  0.8959  0.4564  0.1394  0.0327  0.2280
   7  0.4049  0.0076 -0.0121 -0.0062  0.0022 -0.0088  0.9056  0.4188  0.1403  0.0359  0.2336
   8  0.3721  0.0107 -0.0126 -0.0012 -0.0015 -0.0083  0.9140  0.3844  0.1479  0.0359  0.2316
   9  0.3391  0.0166 -0.0071  0.0004  0.0009 -0.0082  0.9221  0.3571  0.1484  0.0359  0.2331
  10  0.3104  0.0169 -0.0077 -0.0004  0.0027 -0.0083  0.9337  0.3336  0.1492  0.0368  0.2313
  11  0.2858  0.0232 -0.0056  0.0019  0.0021 -0.0108  0.9386  0.3118  0.1488  0.0383  0.2255
  12  0.2663  0.0292 -0.0041 -0.0022  0.0024 -0.0088  0.9440  0.2954  0.1537  0.0379  0.2228
  13  0.2496  0.0352 -0.0106 -0.0032  0.0042 -0.0022  0.9510  0.2756  0.1560  0.0439  0.2228
  14  0.2337  0.0379 -0.0061 -0.0000  0.0036 -0.0013  0.9575  0.2657  0.1521  0.0430  0.2163
  15  0.2168  0.0457 -0.0053  0.0006  0.0046  0.0030  0.9603  0.2526  0.1473  0.0465  0.2122
  16  0.2052  0.0474 -0.0018  0.0013  0.0068  0.0013  0.9663  0.2400  0.1460  0.0490  0.2069
  17  0.1926  0.0489 -0.0032  0.0000  0.0083  0.0064  0.9685  0.2358  0.1431  0.0518  0.1984
  18  0.1843  0.0549 -0.0035  0.0021  0.0054  0.0117  0.9743  0.2264  0.1496  0.0566  0.1896
  19  0.1788  0.0573 -0.0035  0.0014  0.0040  0.0164  0.9749  0.2217  0.1540  0.0590  0.1789
  20  0.1774  0.0592 -0.0045  0.0040  0.0060  0.0184  0.9746  0.2181  0.1600  0.0640  0.1682
  21  0.1709  0.0651 -0.0070  0.0078  0.0064  0.0231  0.9786  0.2113  0.1681  0.0660  0.1582
  22  0.1648  0.0671 -0.0076  0.0076  0.0058  0.0251  0.9807  0.2086  0.1739  0.0716  0.1510
  23  0.1594  0.0740 -0.0066  0.0098  0.0092  0.0298  0.9833  0.2022  0.1821  0.0754  0.1412
  24  0.1545  0.0775 -0.0042  0.0117  0.0106  0.0334  0.9854  0.1979  0.1902  0.0832  0.1313
  25  0.1542  0.0808  0.0026  0.0110  0.0125  0.0386  0.9855  0.1931  0.1952  0.0879  0.1260
  26  0.1495  0.0837  0.0066  0.0103  0.0136  0.0451  0.9915  0.1918  0.2073  0.0942  0.1204
  27  0.1463  0.0834  0.0089  0.0139  0.0127  0.0464  0.9913  0.1896  0.2158  0.1041  0.1126
  28  0.1420  0.0820  0.0071  0.0154  0.0157  0.0486  0.9937  0.1871  0.2318  0.1149  0.1090
  29  0.1435  0.0865  0.0067  0.0128  0.0189  0.0507  0.9942  0.1877  0.2463  0.1230  0.0996
  30  0.1405  0.0908  0.0058  0.0147  0.0207  0.0545  0.9982  0.1850  0.2605  0.1349  0.0920
  31  0.1399  0.0932  0.0087  0.0133  0.0191  0.0581  0.9974  0.1863  0.2777  0.1506  0.0826
  32  0.1329  0.0973  0.0128  0.0146  0.0192  0.0620  0.9986  0.1864  0.2975  0.1672  0.0751
  33  0.1328  0.0961  0.0138  0.0134  0.0252  0.0645  0.9965  0.1837  0.3159  0.1898  0.0714
  34  0.1313  0.0990  0.0176  0.0174  0.0293  0.0679  0.9941  0.1842  0.3345  0.2112  0.0637
  35  0.1306  0.1026  0.0177  0.0189  0.0297  0.0742  0.9943  0.1814  0.3575  0.2298  0.0606
  36  0.1282  0.1049  0.0187  0.0244  0.0336  0.0766  0.9917  0.1801  0.3737  0.2485  0.0560
  37  0.1306  0.1109  0.0171  0.0255  0.0348  0.0828  0.9922  0.1784  0.3946  0.2732  0.0503
  38  0.1331  0.1115  0.0159  0.0292  0.0340  0.0885  0.9931  0.1755  0.4151  0.2966  0.0496
  39  0.1335  0.1101  0.0169  0.0304  0.0323  0.0963  0.9892  0.1745  0.4361  0.3188  0.0442
  40  0.1322  0.1169  0.0181  0.0312  0.0333  0.1004  0.9906  0.1724  0.4542  0.3408  0.0396
  41  0.1317  0.1185  0.0157  0.0318  0.0339  0.1084  0.9957  0.1716  0.4710  0.3637  0.0323
  42  0.1327  0.1227  0.0161  0.0365  0.0348  0.1126  0.9937  0.1709  0.4893  0.3905  0.0291
  43  0.1320  0.1232  0.0193  0.0398  0.0390  0.1129  0.9964  0.1684  0.5100  0.4139  0.0253
  44  0.1323  0.1229  0.0151  0.0410  0.0404  0.1174  0.9969  0.1619  0.5268  0.4350  0.0245
  45  0.1338  0.1248  0.0141  0.0389  0.0426  0.1223  0.9973  0.1608  0.5371  0.4570  0.0221
  46  0.1293  0.1322  0.0134  0.0383  0.0451  0.1279  0.9959  0.1651  0.5532  0.4743  0.0187
  47  0.1300  0.1376  0.0099  0.0413  0.0495  0.1329  0.9923  0.1620  0.5648  0.4910  0.0181
  48  0.1316  0.1414  0.0109  0.0414  0.0519  0.1363  0.9966  0.1566  0.5798  0.5099  0.0161
  49  0.1317  0.1426  0.0146  0.0402  0.0534  0.1434  0.9948  0.1545  0.5931  0.5272  0.0142
  50  0.1333  0.1440  0.0143  0.0397  0.0539  0.1525  0.9930  0.1499  0.6050  0.5370  0.0168
  51  0.1404  0.1445  0.0191  0.0439  0.0592  0.1615  0.9928  0.1412  0.6107  0.5477  0.0169
  52  0.1461  0.1520  0.0223  0.0448  0.0620  0.1708  0.9945  0.1337  0.6089  0.5475  0.0165
  53  0.1522  0.1589  0.0187  0.0452  0.0619  0.1770  0.9944  0.1310  0.6081  0.5495  0.0176
  54  0.1659  0.1653  0.0178  0.0475  0.0624  0.1854  0.9960  0.1264  0.6069  0.5526  0.0143
  55  0.1745  0.1778  0.0203  0.0487  0.0656  0.1934  0.9927  0.1216  0.6077  0.5534  0.0124
  56  0.1827  0.1882  0.0214  0.0494  0.0712  0.2071  0.9921  0.1141  0.6017  0.5559  0.0109
  57  0.1954  0.2038  0.0216  0.0527  0.0748  0.2196  0.9905  0.1090  0.6019  0.5548  0.0079
  58  0.2062  0.2177  0.0238  0.0570  0.0776  0.2354  0.9871  0.1022  0.5914  0.5499  0.0083
  59  0.2206  0.2346  0.0255  0.0595  0.0825  0.2547  0.9864  0.0959  0.5821  0.5470  0.0071
  60  0.2385  0.2499  0.0313  0.0649  0.0904  0.2752  0.9867  0.0892  0.5679  0.5363  0.0117
  61  0.2588  0.2715  0.0332  0.0699  0.0950  0.2952  0.9834  0.0801  0.5515  0.5181  0.0120
  62  0.2859  0.2960  0.0353  0.0753  0.0982  0.3246  0.9794  0.0715  0.5339  0.5023  0.0124
  63  0.3110  0.3259  0.0413  0.0794  0.1035  0.3545  0.9669  0.0639  0.5154  0.4788  0.0163
  64  0.3366  0.3510  0.0470  0.0846  0.1124  0.3820  0.9582  0.0584  0.4912  0.4571  0.0130
  65  0.3641  0.3807  0.0544  0.0864  0.1178  0.4131  0.9464  0.0561  0.4694  0.4331  0.0085
  66  0.3913  0.4063  0.0631  0.0942  0.1293  0.4433  0.9323  0.0508  0.4419  0.4112  0.0059
  67  0.4214  0.4377  0.0670  0.0989  0.1370  0.4742  0.9156  0.0441  0.4184  0.3829  0.0048
  68  0.4511  0.4719  0.0783  0.1030  0.1436  0.5062  0.8942  0.0408  0.3925  0.3638  0.0060
  69  0.4788  0.5057  0.0897  0.1054  0.1533  0.5426  0.8722  0.0380  0.3693  0.3415  0.0061
  70  0.5011  0.5339  0.1024  0.1081  0.1647  0.5711  0.8472  0.0387  0.3466  0.3202  0.0059
  71  0.5223  0.5661  0.1112  0.1115  0.1710  0.5997  0.8159  0.0337  0.3251  0.3016  0.0079
  72  0.5375  0.5932  0.1255  0.1187  0.1784  0.6250  0.7825  0.0299  0.3018  0.2819  0.0115
  73  0.5562  0.6221  0.1381  0.1235  0.1818  0.6523  0.7461  0.0285  0.2816  0.2620  0.0080
  74  0.5742  0.6473  0.1487  0.1275  0.1892  0.6746  0.7060  0.0287  0.2652  0.2416  0.0110
  75  0.5864  0.6680  0.1628  0.1301  0.1964  0.7022  0.6706  0.0291  0.2481  0.2277  0.0106
  76  0.5973  0.6886  0.1801  0.1273  0.2031  0.7218  0.6306  0.0276  0.2277  0.2142  0.0098
  77  0.6048  0.7138  0.1910  0.1240  0.2060  0.7377  0.5964  0.0266  0.2095  0.1967  0.0091
  78  0.6069  0.7334  0.2057  0.1230  0.2070  0.7552  0.5621  0.0263  0.1961  0.1888  0.0105
  79  0.6108  0.7528  0.2236  0.1236  0.2134  0.7750  0.5261  0.0237  0.1817  0.1736  0.0088
  80  0.6148  0.7703  0.2400  0.1226  0.2214  0.7934  0.4941  0.0227  0.1653  0.1573  0.0106
  81  0.6135  0.7926  0.2540  0.1248  0.2291  0.8090  0.4593  0.0207  0.1534  0.1453  0.0148
  82  0.6134  0.8085  0.2681  0.1256  0.2366  0.8238  0.4303  0.0168  0.1476  0.1318  0.0144
  83  0.6127  0.8226  0.2823  0.1244  0.2384  0.8346  0.4020  0.0186  0.1331  0.1239  0.0144
  84  0.6135  0.8370  0.2943  0.1238  0.2437  0.8489  0.3729  0.0175  0.1191  0.1177  0.0166
  85  0.6141  0.8521  0.3041  0.1234  0.2465  0.8611  0.3479  0.0156  0.1082  0.1050  0.0199
  86  0.6105  0.8597  0.3164  0.1162  0.2507  0.8727  0.3236  0.0181  0.0975  0.0983  0.0243
  87  0.6082  0.8679  0.3239  0.1152  0.2576  0.8835  0.3029  0.0140  0.0917  0.0914  0.0227
  88  0.6032  0.8786  0.3349  0.1143  0.2641  0.8904  0.2790  0.0157  0.0860  0.0829  0.0230
  89  0.5974  0.8897  0.3419  0.1134  0.2739  0.8956  0.2563  0.0142  0.0817  0.0741  0.0210
  90  0.5930  0.8980  0.3520  0.1103  0.2836  0.9008  0.2449  0.0154  0.0724  0.0671  0.0227
  91  0.5906  0.9028  0.3627  0.1058  0.2880  0.9037  0.2296  0.0178  0.0698  0.0573  0.0267
  92  0.5860  0.9074  0.3736  0.1040  0.2974  0.9078  0.2158  0.0162  0.0684  0.0500  0.0336
  93  0.5790  0.9112  0.3809  0.0991  0.3079  0.9125  0.2018  0.0147  0.0641  0.0448  0.0412
  94  0.5734  0.9200  0.3852  0.0967  0.3144  0.9151  0.1890  0.0160  0.0579  0.0444  0.0512
  95  0.5722  0.9249  0.3940  0.0948  0.3254  0.9219  0.1811  0.0168  0.0556  0.0428  0.0612
  96  0.5692  0.9269  0.3992  0.0927  0.3335  0.9287  0.1708  0.0180  0.0495  0.0437  0.0684
  97  0.5633  0.9331  0.4047  0.0908  0.3431  0.9307  0.1636  0.0172  0.0438  0.0359  0.0777
  98  0.5637  0.9370  0.4061  0.0877  0.3515  0.9330  0.1547  0.0160  0.0363  0.0339  0.0904
  99  0.5571  0.9415  0.4103  0.0880  0.3562  0.9394  0.1489  0.0157  0.0335  0.0311  0.1023
 100  0.5578  0.9426  0.4156  0.0856  0.3681  0.9433  0.1414  0.0135  0.0341  0.0286  0.1111
 101  0.5564  0.9452  0.4249  0.0824  0.3785  0.9427  0.1322  0.0116  0.0289  0.0277  0.1244
 102  0.5557  0.9521  0.4326  0.0798  0.3870  0.9438  0.1275  0.0131  0.0314  0.0271  0.1336
 103  0.5566  0.9524  0.4395  0.0718  0.3954  0.9428  0.1183  0.0113  0.0293  0.0261  0.1412
 104  0.5534  0.9601  0.4431  0.0696  0.4111  0.9490  0.1116  0.0068  0.0234  0.0243  0.1458
 105  0.5517  0.9613  0.4454  0.0666  0.4206  0.9507  0.1060  0.0077  0.0223  0.0244  0.1505
 106  0.5462  0.9646  0.4466  0.0578  0.4331  0.9562  0.1049  0.0101  0.0198  0.0233  0.1582
 107  0.5413  0.9675  0.4535  0.0574  0.4468  0.9571  0.0997  0.0084  0.0140  0.0204  0.1666
 108  0.5382  0.9732  0.4555  0.0550  0.4624  0.9569  0.0942  0.0054  0.0148  0.0219  0.1756
 109  0.5337  0.9733  0.4584  0.0511  0.4797  0.9573  0.0924  0.0051  0.0112  0.0226  0.1779
 110  0.5323  0.9776  0.4617  0.0521  0.4955  0.9609  0.0898  0.0056  0.0081  0.0195  0.1767
 111  0.5306  0.9788  0.4649  0.0487  0.5041  0.9637  0.0879  0.0070  0.0061  0.0169  0.1813
 112  0.5297  0.9803  0.4650  0.0446  0.5177  0.9646  0.0848  0.0086  0.0088  0.0155  0.1865
 113  0.5269  0.9801  0.4624  0.0429  0.5290  0.9648  0.0863  0.0102  0.0087  0.0158  0.1956
 114  0.5217  0.9838  0.4666  0.0444  0.5430  0.9698  0.0837  0.0097  0.0090  0.0139  0.1990
 115  0.5206  0.9896  0.4701  0.0399  0.5551  0.9715  0.0818  0.0102  0.0051  0.0154  0.2041
 116  0.5196  0.9863  0.4729  0.0390  0.5671  0.9712  0.0820  0.0093  0.0059  0.0143  0.2034
 117  0.5200  0.9888  0.4767  0.0371  0.5799  0.9710  0.0767  0.0104  0.0081  0.0169  0.2091
 118  0.5184  0.9892  0.4785  0.0350  0.5921  0.9746  0.0722  0.0095  0.0073  0.0161  0.2108
 119  0.5169  0.9924  0.4797  0.0350  0.6060  0.9737  0.0701  0.0097  0.0036  0.0142  0.2107
 120  0.5121  0.9905  0.4831  0.0379  0.6170  0.9716  0.0720  0.0072  0.0043  0.0098  0.2169
 121  0.5099  0.9894  0.4880  0.0361  0.6227  0.9727  0.0692  0.0078  0.0013  0.0098  0.2177
 122  0.5113  0.9910  0.4878  0.0269  0.6322  0.9725  0.0664  0.0068  0.0031  0.0069  0.2243
 123  0.5073  0.9956  0.4876  0.0222  0.6415  0.9751  0.0669  0.0087  0.0043  0.0059  0.2285
 124  0.5101  0.9937  0.4854  0.0218  0.6497  0.9796  0.0651  0.0054  0.0016  0.0090  0.2331
 125  0.5100  0.9973  0.4892  0.0217  0.6596  0.9786  0.0650  0.0107  0.0012  0.0095  0.2320
 126  0.5062  0.9952  0.4887  0.0216  0.6736  0.9736  0.0659  0.0099 -0.0021  0.0108  0.2328
 127  0.5051  0.9921  0.4898  0.0212  0.6828  0.9783  0.0683  0.0079  0.0002  0.0083  0.2325
 128  0.5036  0.9911  0.4891  0.0210  0.6899  0.9776  0.0697  0.0100 -0.0020  0.0047  0.2388
 129  0.5075  0.9888  0.4878  0.0178  0.6966  0.9763  0.0670  0.0102 -0.0023  0.0046  0.2473
 130  0.5089  0.9919  0.4874  0.0146  0.7031  0.9744  0.0662  0.0102 -0.0007  0.0061  0.2535
 131  0.5095  0.9948  0.4874  0.0156  0.7087  0.9753  0.0665  0.0092  0.0015  0.0070  0.2535
 132  0.5152  0.9942  0.4857  0.0175  0.7129  0.9772  0.0636  0.0063  0.0018  0.0065  0.2532
 133  0.5125  0.9955  0.4906  0.0164  0.7185  0.9775  0.0662  0.0069  0.0015  0.0047  0.2583
 134  0.5113  0.9897  0.4920  0.0141  0.7237  0.9790  0.0634  0.0043 -0.0006  0.0094  0.2565
 135  0.5151  0.9904  0.4909  0.0174  0.7275  0.9809  0.0644  0.0043 -0.0007  0.0078  0.2588
 136  0.5132  0.9950  0.4904  0.0151  0.7312  0.9833  0.0638  0.0049  0.0005  0.0083  0.2595
 137  0.5117  0.9942  0.4906  0.0146  0.7377  0.9836  0.0626  0.0067 -0.0011  0.0065  0.2577
 138  0.5112  0.9954  0.4912  0.0110  0.7407  0.9827  0.0635  0.0072  0.0006  0.0076  0.2584
 139  0.5052  0.9916  0.4918  0.0097  0.7468  0.9854  0.0640  0.0072  0.0024  0.0046  0.2570
 140  0.5056  0.9931  0.4984  0.0142  0.7495  0.9905  0.0641  0.0045 -0.0003  0.0015  0.2543
 141  0.5056  0.9966  0.4983  0.0128  0.7505  0.9941  0.0606  0.0055  0.0010 -0.0022  0.2576
 142  0.5055  0.9994  0.4970  0.0125  0.7573  0.9919  0.0596  0.0050 -0.0023 -0.0019  0.2594
 143  0.5059  0.9987  0.5014  0.0120  0.7633  0.9931  0.0612  0.0050 -0.0036  0.0001  0.2555
 144  0.5041  0.9980  0.5036  0.0119  0.7656  0.9929  0.0594  0.0033 -0.0036  0.0003  0.2551
 145  0.5045  0.9979  0.5030  0.0141  0.7681  0.9926  0.0577  0.0028 -0.0073  0.0028  0.2555
