# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.0001
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  70  0.6237  0.8474  0.3050  0.2775  0.1041  0.8605  0.3497  0.0165  0.1038  0.0939  0.0216
  71  0.6189  0.8595  0.3164  0.2850  0.1015  0.8705  0.3241  0.0164  0.0950  0.0856  0.0212
  72  0.6155  0.8676  0.3298  0.2936  0.0963  0.8799  0.3031  0.0138  0.0868  0.0803  0.0262
  73  0.6118  0.8785  0.3423  0.3023  0.0982  0.8876  0.2861  0.0132  0.0786  0.0701  0.0293
  74  0.6071  0.8869  0.3558  0.3125  0.0958  0.8941  0.2656  0.0144  0.0749  0.0630  0.0354
  75  0.5985  0.8923  0.3631  0.3191  0.0955  0.9000  0.2488  0.0160  0.0695  0.0571  0.0370
  76  0.5905  0.8956  0.3657  0.3240  0.0933  0.9088  0.2323  0.0146  0.0654  0.0542  0.0428
  77  0.5839  0.8962  0.3741  0.3335  0.0956  0.9119  0.2228  0.0165  0.0629  0.0496  0.0489
  78  0.5813  0.9027  0.3805  0.3409  0.0881  0.9175  0.2104  0.0182  0.0597  0.0471  0.0581
  79  0.5765  0.9051  0.3905  0.3539  0.0876  0.9222  0.1973  0.0135  0.0558  0.0435  0.0668
  80  0.5717  0.9082  0.3969  0.3635  0.0865  0.9294  0.1884  0.0147  0.0530  0.0374  0.0707
  81  0.5697  0.9156  0.4027  0.3712  0.0830  0.9327  0.1767  0.0136  0.0535  0.0327  0.0821
  82  0.5669  0.9178  0.4084  0.3811  0.0788  0.9374  0.1645  0.0128  0.0462  0.0307  0.0958
  83  0.5666  0.9246  0.4147  0.3924  0.0778  0.9399  0.1561  0.0128  0.0412  0.0264  0.1113
  84  0.5644  0.9319  0.4158  0.4011  0.0761  0.9402  0.1502  0.0145  0.0385  0.0213  0.1247
  85  0.5624  0.9355  0.4221  0.4166  0.0734  0.9446  0.1423  0.0119  0.0331  0.0140  0.1447
  86  0.5554  0.9436  0.4247  0.4277  0.0723  0.9475  0.1346  0.0152  0.0297  0.0115  0.1785
  87  0.5532  0.9452  0.4291  0.4351  0.0692  0.9503  0.1258  0.0093  0.0295  0.0067  0.2118
  88  0.5549  0.9465  0.4325  0.4457  0.0652  0.9534  0.1207  0.0105  0.0254  0.0042  0.2469
  89  0.5509  0.9507  0.4386  0.4559  0.0622  0.9562  0.1144  0.0086  0.0223  0.0070  0.2794
  90  0.5522  0.9543  0.4399  0.4608  0.0596  0.9554  0.1053  0.0090  0.0215  0.0058  0.2985
  91  0.5478  0.9520  0.4397  0.4682  0.0594  0.9628  0.1036  0.0088  0.0198  0.0045  0.3173
  92  0.5466  0.9523  0.4418  0.4840  0.0550  0.9632  0.1006  0.0093  0.0212  0.0028  0.3342
  93  0.5435  0.9540  0.4456  0.4937  0.0557  0.9653  0.0973  0.0124  0.0173  0.0027  0.3524
  94  0.5424  0.9534  0.4490  0.5020  0.0525  0.9637  0.0958  0.0103  0.0148  0.0033  0.3657
  95  0.5394  0.9545  0.4516  0.5093  0.0483  0.9686  0.0919  0.0113  0.0144  0.0021  0.3746
  96  0.5365  0.9576  0.4528  0.5259  0.0465  0.9712  0.0903  0.0141  0.0144  0.0048  0.3806
  97  0.5351  0.9600  0.4567  0.5379  0.0462  0.9690  0.0862  0.0127  0.0138  0.0032  0.3854
  98  0.5336  0.9615  0.4535  0.5531  0.0447  0.9700  0.0848  0.0088  0.0124  0.0040  0.3899
  99  0.5331  0.9610  0.4578  0.5634  0.0443  0.9696  0.0873  0.0098  0.0136  0.0021  0.3943
 100  0.5295  0.9629  0.4592  0.5771  0.0424  0.9745  0.0851  0.0103  0.0123  0.0046  0.3997
 101  0.5263  0.9616  0.4584  0.5888  0.0420  0.9755  0.0841  0.0094  0.0110  0.0058  0.4003
 102  0.5257  0.9610  0.4602  0.5962  0.0401  0.9768  0.0839  0.0108  0.0106  0.0055  0.3967
 103  0.5253  0.9619  0.4632  0.6069  0.0380  0.9754  0.0798  0.0155  0.0101  0.0049  0.3958
 104  0.5244  0.9623  0.4660  0.6174  0.0361  0.9756  0.0744  0.0110  0.0116  0.0057  0.3909
 105  0.5226  0.9650  0.4694  0.6250  0.0370  0.9741  0.0750  0.0134  0.0085  0.0054  0.3829
 106  0.5219  0.9621  0.4711  0.6345  0.0367  0.9752  0.0727  0.0116  0.0077  0.0024  0.3818
 107  0.5213  0.9625  0.4736  0.6466  0.0394  0.9738  0.0732  0.0120  0.0059  0.0071  0.3778
 108  0.5190  0.9619  0.4749  0.6501  0.0395  0.9743  0.0735  0.0085  0.0039  0.0035  0.3706
 109  0.5195  0.9634  0.4745  0.6544  0.0369  0.9774  0.0753  0.0083  0.0054  0.0061  0.3717
 110  0.5188  0.9641  0.4777  0.6605  0.0361  0.9782  0.0742  0.0080  0.0039  0.0083  0.3681
 111  0.5157  0.9633  0.4769  0.6614  0.0353  0.9781  0.0704  0.0037  0.0044  0.0071  0.3641
 112  0.5189  0.9660  0.4794  0.6639  0.0305  0.9793  0.0692  0.0047 -0.0004  0.0010  0.3563
 113  0.5188  0.9629  0.4798  0.6697  0.0310  0.9807  0.0691  0.0057  0.0029  0.0014  0.3521
 114  0.5190  0.9646  0.4807  0.6777  0.0295  0.9781  0.0674  0.0093  0.0003  0.0018  0.3479
 115  0.5201  0.9615  0.4859  0.6857  0.0263  0.9791  0.0672  0.0076  0.0026  0.0060  0.3433
 116  0.5219  0.9604  0.4820  0.6906  0.0279  0.9820  0.0644  0.0050  0.0029  0.0051  0.3346
 117  0.5222  0.9594  0.4826  0.6953  0.0201  0.9873  0.0656  0.0035  0.0059  0.0040  0.3309
 118  0.5240  0.9646  0.4817  0.7010  0.0183  0.9858  0.0628  0.0058  0.0084  0.0007  0.3270
 119  0.5260  0.9627  0.4831  0.7102  0.0152  0.9832  0.0662  0.0049  0.0063 -0.0021  0.3231
 120  0.5255  0.9669  0.4798  0.7139  0.0127  0.9819  0.0634  0.0029  0.0020  0.0005  0.3169
 121  0.5250  0.9659  0.4804  0.7181  0.0104  0.9800  0.0643 -0.0024  0.0008 -0.0015  0.3143
 122  0.5253  0.9689  0.4778  0.7233  0.0094  0.9788  0.0608 -0.0002  0.0004 -0.0020  0.3108
 123  0.5279  0.9697  0.4803  0.7297  0.0100  0.9807  0.0576 -0.0039 -0.0016 -0.0036  0.3053
 124  0.5278  0.9686  0.4840  0.7376  0.0097  0.9772  0.0536 -0.0038  0.0012 -0.0012  0.2970
 125  0.5252  0.9714  0.4847  0.7411  0.0117  0.9801  0.0539 -0.0032  0.0036 -0.0015  0.2913
 126  0.5277  0.9701  0.4834  0.7454  0.0145  0.9827  0.0548 -0.0052  0.0052  0.0022  0.2849
 127  0.5291  0.9718  0.4856  0.7499  0.0118  0.9797  0.0558 -0.0034  0.0038 -0.0015  0.2781
 128  0.5284  0.9729  0.4852  0.7517  0.0123  0.9792  0.0559 -0.0024  0.0045 -0.0031  0.2759
 129  0.5259  0.9709  0.4882  0.7558  0.0124  0.9770  0.0583 -0.0038  0.0044 -0.0049  0.2702
 130  0.5270  0.9733  0.4885  0.7596  0.0110  0.9791  0.0550 -0.0031  0.0028 -0.0048  0.2644
 131  0.5281  0.9764  0.4870  0.7605  0.0107  0.9773  0.0594 -0.0025  0.0011 -0.0021  0.2592
 132  0.5246  0.9770  0.4869  0.7642  0.0130  0.9793  0.0595 -0.0027 -0.0015  0.0009  0.2572
 133  0.5252  0.9779  0.4874  0.7648  0.0085  0.9793  0.0624 -0.0039  0.0028  0.0011  0.2553
 134  0.5239  0.9783  0.4886  0.7700  0.0088  0.9812  0.0609 -0.0040  0.0007  0.0033  0.2563
 135  0.5209  0.9749  0.4852  0.7709  0.0100  0.9829  0.0556 -0.0010  0.0009  0.0029  0.2566
 136  0.5230  0.9754  0.4852  0.7691  0.0112  0.9845  0.0540  0.0042 -0.0016  0.0010  0.2558
 137  0.5219  0.9750  0.4858  0.7704  0.0111  0.9838  0.0557 -0.0001  0.0022 -0.0013  0.2517
 138  0.5224  0.9775  0.4879  0.7698  0.0144  0.9852  0.0553  0.0002  0.0014 -0.0027  0.2460
 139  0.5236  0.9795  0.4916  0.7707  0.0117  0.9850  0.0530  0.0007 -0.0011 -0.0054  0.2453
 140  0.5251  0.9830  0.4919  0.7704  0.0098  0.9866  0.0516 -0.0035 -0.0030 -0.0066  0.2405
 141  0.5230  0.9851  0.4913  0.7682  0.0098  0.9874  0.0523 -0.0018 -0.0034 -0.0049  0.2358
 142  0.5234  0.9848  0.4917  0.7691  0.0071  0.9885  0.0508 -0.0004 -0.0018 -0.0028  0.2349
 143  0.5218  0.9836  0.4919  0.7741  0.0078  0.9911  0.0548 -0.0037 -0.0006 -0.0013  0.2340
 144  0.5203  0.9770  0.4917  0.7725  0.0089  0.9875  0.0534 -0.0070 -0.0011 -0.0009  0.2303
 145  0.5205  0.9735  0.4889  0.7760  0.0078  0.9861  0.0521 -0.0042 -0.0050  0.0017  0.2288
 146  0.5191  0.9777  0.4866  0.7792  0.0086  0.9874  0.0524 -0.0044 -0.0029 -0.0031  0.2291
 147  0.5206  0.9778  0.4859  0.7788  0.0156  0.9842  0.0530 -0.0047 -0.0063 -0.0017  0.2278
 148  0.5177  0.9770  0.4877  0.7762  0.0164  0.9843  0.0551 -0.0070 -0.0042 -0.0047  0.2302
 149  0.5214  0.9768  0.4887  0.7731  0.0138  0.9827  0.0566 -0.0071 -0.0026 -0.0046  0.2298
 150  0.5236  0.9735  0.4915  0.7712  0.0156  0.9866  0.0586 -0.0056  0.0015 -0.0048  0.2329
 151  0.5225  0.9705  0.4927  0.7716  0.0166  0.9825  0.0573 -0.0038 -0.0002 -0.0045  0.2322
 152  0.5177  0.9734  0.4895  0.7727  0.0139  0.9793  0.0565 -0.0016  0.0007 -0.0031  0.2337
 153  0.5217  0.9711  0.4915  0.7719  0.0164  0.9838  0.0548 -0.0005  0.0006 -0.0007  0.2347
 154  0.5216  0.9709  0.4914  0.7756  0.0170  0.9844  0.0565  0.0035 -0.0045  0.0007  0.2346
 155  0.5168  0.9751  0.4891  0.7756  0.0145  0.9821  0.0576  0.0047 -0.0063  0.0006  0.2332
 156  0.5150  0.9720  0.4888  0.7800  0.0136  0.9841  0.0599  0.0044 -0.0057  0.0017  0.2353
 157  0.5178  0.9747  0.4912  0.7837  0.0133  0.9872  0.0617  0.0046 -0.0037  0.0005  0.2394
 158  0.5176  0.9795  0.4887  0.7842  0.0109  0.9897  0.0620  0.0049 -0.0025  0.0010  0.2461
 159  0.5121  0.9746  0.4869  0.7859  0.0124  0.9895  0.0634  0.0034 -0.0021  0.0014  0.2524
   0  0.8009 -0.0019 -0.0004 -0.0023 -0.0007 -0.0005  0.7998  0.8024 -0.0011  0.0004 -0.0023
   1  0.7254 -0.0039  0.0018 -0.0013  0.0008 -0.0038  0.8204  0.7301  0.0774  0.0073  0.0926
   2  0.6562  0.0000  0.0009 -0.0014  0.0013 -0.0049  0.8366  0.6563  0.1092  0.0186  0.1556
   3  0.5973  0.0032 -0.0035 -0.0018  0.0060 -0.0040  0.8546  0.5993  0.1196  0.0247  0.1867
   4  0.5387  0.0010 -0.0057 -0.0041  0.0071 -0.0027  0.8686  0.5473  0.1275  0.0291  0.2038
   5  0.4911 -0.0004 -0.0087 -0.0068  0.0032 -0.0028  0.8841  0.4984  0.1326  0.0303  0.2164
   6  0.4448  0.0070 -0.0112 -0.0059  0.0015 -0.0074  0.8961  0.4567  0.1391  0.0327  0.2277
   7  0.4046  0.0077 -0.0124 -0.0061  0.0018 -0.0087  0.9053  0.4188  0.1406  0.0364  0.2331
   8  0.3727  0.0102 -0.0116 -0.0015 -0.0018 -0.0088  0.9144  0.3849  0.1477  0.0360  0.2315
   9  0.3390  0.0160 -0.0078  0.0004  0.0005 -0.0086  0.9220  0.3573  0.1492  0.0355  0.2328
  10  0.3096  0.0170 -0.0074 -0.0005  0.0024 -0.0084  0.9330  0.3338  0.1500  0.0367  0.2313
  11  0.2857  0.0234 -0.0060  0.0025  0.0027 -0.0106  0.9386  0.3114  0.1486  0.0383  0.2253
  12  0.2659  0.0287 -0.0042 -0.0023  0.0023 -0.0090  0.9441  0.2949  0.1538  0.0373  0.2227
  13  0.2496  0.0353 -0.0102 -0.0030  0.0043 -0.0028  0.9510  0.2759  0.1558  0.0438  0.2225
  14  0.2330  0.0379 -0.0061 -0.0000  0.0036 -0.0011  0.9578  0.2657  0.1512  0.0433  0.2163
  15  0.2163  0.0457 -0.0050  0.0003  0.0043  0.0031  0.9606  0.2530  0.1479  0.0466  0.2124
  16  0.2053  0.0471 -0.0023  0.0014  0.0063  0.0016  0.9666  0.2395  0.1459  0.0493  0.2069
  17  0.1934  0.0495 -0.0035 -0.0001  0.0087  0.0065  0.9691  0.2358  0.1438  0.0521  0.1984
  18  0.1842  0.0548 -0.0032  0.0023  0.0052  0.0115  0.9742  0.2265  0.1497  0.0570  0.1892
  19  0.1788  0.0578 -0.0036  0.0009  0.0037  0.0164  0.9755  0.2217  0.1538  0.0592  0.1795
  20  0.1775  0.0595 -0.0038  0.0038  0.0061  0.0181  0.9745  0.2182  0.1601  0.0639  0.1682
  21  0.1707  0.0647 -0.0070  0.0078  0.0064  0.0225  0.9785  0.2117  0.1681  0.0658  0.1580
  22  0.1650  0.0672 -0.0080  0.0079  0.0056  0.0246  0.9810  0.2082  0.1738  0.0719  0.1508
  23  0.1596  0.0742 -0.0076  0.0094  0.0088  0.0299  0.9832  0.2023  0.1820  0.0756  0.1417
  24  0.1547  0.0776 -0.0042  0.0113  0.0107  0.0332  0.9861  0.1976  0.1899  0.0830  0.1312
  25  0.1544  0.0806  0.0032  0.0115  0.0131  0.0383  0.9858  0.1931  0.1955  0.0884  0.1259
  26  0.1504  0.0834  0.0068  0.0102  0.0139  0.0445  0.9918  0.1916  0.2079  0.0949  0.1204
  27  0.1465  0.0834  0.0088  0.0137  0.0127  0.0465  0.9911  0.1897  0.2157  0.1040  0.1123
  28  0.1418  0.0823  0.0072  0.0154  0.0157  0.0488  0.9936  0.1867  0.2313  0.1145  0.1092
  29  0.1433  0.0864  0.0066  0.0132  0.0189  0.0509  0.9940  0.1874  0.2467  0.1232  0.0999
  30  0.1408  0.0905  0.0064  0.0145  0.0203  0.0546  0.9977  0.1847  0.2602  0.1345  0.0917
  31  0.1403  0.0933  0.0091  0.0139  0.0191  0.0586  0.9976  0.1863  0.2785  0.1504  0.0828
  32  0.1334  0.0973  0.0129  0.0148  0.0192  0.0611  0.9984  0.1858  0.2981  0.1676  0.0751
  33  0.1336  0.0960  0.0134  0.0136  0.0250  0.0648  0.9969  0.1836  0.3159  0.1891  0.0705
  34  0.1317  0.0985  0.0177  0.0173  0.0295  0.0680  0.9937  0.1843  0.3343  0.2118  0.0642
  35  0.1310  0.1023  0.0176  0.0187  0.0304  0.0737  0.9944  0.1817  0.3574  0.2298  0.0611
  36  0.1286  0.1046  0.0184  0.0248  0.0330  0.0765  0.9916  0.1802  0.3741  0.2492  0.0563
  37  0.1309  0.1103  0.0176  0.0257  0.0344  0.0822  0.9921  0.1784  0.3942  0.2734  0.0500
  38  0.1330  0.1113  0.0162  0.0292  0.0341  0.0884  0.9930  0.1758  0.4159  0.2965  0.0489
  39  0.1332  0.1106  0.0168  0.0301  0.0327  0.0965  0.9897  0.1746  0.4366  0.3187  0.0447
  40  0.1325  0.1170  0.0186  0.0313  0.0335  0.1004  0.9907  0.1717  0.4538  0.3406  0.0392
  41  0.1314  0.1186  0.0159  0.0323  0.0335  0.1083  0.9959  0.1720  0.4706  0.3638  0.0325
  42  0.1327  0.1227  0.0168  0.0359  0.0350  0.1129  0.9935  0.1713  0.4890  0.3907  0.0292
  43  0.1319  0.1231  0.0184  0.0401  0.0392  0.1133  0.9964  0.1687  0.5104  0.4136  0.0250
  44  0.1323  0.1230  0.0154  0.0418  0.0405  0.1171  0.9977  0.1619  0.5263  0.4352  0.0237
  45  0.1342  0.1248  0.0150  0.0387  0.0427  0.1221  0.9969  0.1609  0.5370  0.4565  0.0223
  46  0.1298  0.1316  0.0129  0.0383  0.0447  0.1284  0.9949  0.1646  0.5528  0.4742  0.0188
  47  0.1303  0.1379  0.0108  0.0411  0.0500  0.1324  0.9924  0.1625  0.5646  0.4895  0.0178
  48  0.1318  0.1410  0.0111  0.0410  0.0521  0.1359  0.9961  0.1565  0.5795  0.5104  0.0159
  49  0.1319  0.1423  0.0147  0.0405  0.0529  0.1438  0.9953  0.1542  0.5935  0.5271  0.0136
  50  0.1336  0.1443  0.0148  0.0394  0.0538  0.1524  0.9932  0.1501  0.6048  0.5375  0.0166
  51  0.1403  0.1446  0.0190  0.0434  0.0591  0.1615  0.9928  0.1409  0.6108  0.5471  0.0168
  52  0.1458  0.1516  0.0224  0.0448  0.0618  0.1699  0.9946  0.1331  0.6092  0.5477  0.0164
  53  0.1518  0.1589  0.0184  0.0453  0.0621  0.1767  0.9942  0.1304  0.6083  0.5494  0.0173
  54  0.1659  0.1653  0.0183  0.0475  0.0625  0.1857  0.9959  0.1264  0.6065  0.5526  0.0145
  55  0.1743  0.1778  0.0196  0.0493  0.0659  0.1936  0.9922  0.1211  0.6081  0.5535  0.0123
  56  0.1823  0.1883  0.0212  0.0498  0.0710  0.2075  0.9921  0.1144  0.6019  0.5559  0.0105
  57  0.1953  0.2044  0.0221  0.0521  0.0750  0.2201  0.9906  0.1087  0.6021  0.5551  0.0081
  58  0.2070  0.2177  0.0236  0.0568  0.0771  0.2356  0.9867  0.1019  0.5922  0.5497  0.0086
  59  0.2204  0.2342  0.0253  0.0592  0.0816  0.2546  0.9866  0.0959  0.5820  0.5469  0.0067
  60  0.2384  0.2500  0.0310  0.0648  0.0905  0.2750  0.9862  0.0891  0.5677  0.5357  0.0109
  61  0.2590  0.2729  0.0331  0.0697  0.0950  0.2949  0.9831  0.0800  0.5517  0.5183  0.0120
  62  0.2856  0.2965  0.0355  0.0750  0.0986  0.3245  0.9796  0.0708  0.5339  0.5023  0.0120
  63  0.3113  0.3264  0.0413  0.0798  0.1035  0.3546  0.9673  0.0637  0.5159  0.4790  0.0159
  64  0.3362  0.3510  0.0468  0.0844  0.1122  0.3823  0.9584  0.0582  0.4911  0.4564  0.0132
  65  0.3642  0.3798  0.0541  0.0863  0.1179  0.4125  0.9468  0.0556  0.4692  0.4329  0.0085
  66  0.3914  0.4060  0.0623  0.0935  0.1287  0.4426  0.9329  0.0505  0.4427  0.4113  0.0060
  67  0.4212  0.4380  0.0669  0.0992  0.1375  0.4741  0.9155  0.0446  0.4190  0.3836  0.0057
  68  0.4506  0.4717  0.0783  0.1032  0.1436  0.5062  0.8945  0.0404  0.3924  0.3634  0.0055
  69  0.4780  0.5056  0.0901  0.1050  0.1538  0.5420  0.8721  0.0372  0.3690  0.3414  0.0060
  70  0.5013  0.5346  0.1020  0.1076  0.1640  0.5713  0.8471  0.0392  0.3465  0.3201  0.0066
  71  0.5227  0.5657  0.1117  0.1114  0.1708  0.5998  0.8157  0.0335  0.3250  0.3019  0.0078
  72  0.5374  0.5935  0.1254  0.1194  0.1781  0.6251  0.7827  0.0300  0.3021  0.2821  0.0119
  73  0.5561  0.6224  0.1379  0.1237  0.1818  0.6522  0.7454  0.0282  0.2820  0.2621  0.0085
  74  0.5745  0.6475  0.1486  0.1276  0.1891  0.6748  0.7063  0.0289  0.2653  0.2415  0.0104
  75  0.5861  0.6674  0.1635  0.1306  0.1966  0.7014  0.6701  0.0287  0.2482  0.2280  0.0102
  76  0.5976  0.6887  0.1797  0.1275  0.2037  0.7213  0.6309  0.0275  0.2277  0.2136  0.0095
  77  0.6047  0.7133  0.1913  0.1240  0.2065  0.7382  0.5963  0.0270  0.2097  0.1965  0.0094
  78  0.6064  0.7334  0.2059  0.1225  0.2076  0.7558  0.5624  0.0257  0.1963  0.1885  0.0105
  79  0.6109  0.7529  0.2236  0.1242  0.2129  0.7754  0.5264  0.0241  0.1815  0.1736  0.0091
  80  0.6146  0.7702  0.2400  0.1221  0.2214  0.7930  0.4944  0.0227  0.1657  0.1569  0.0106
  81  0.6134  0.7925  0.2537  0.1252  0.2292  0.8087  0.4594  0.0204  0.1536  0.1448  0.0146
  82  0.6132  0.8084  0.2681  0.1249  0.2356  0.8239  0.4301  0.0177  0.1474  0.1323  0.0139
  83  0.6124  0.8225  0.2820  0.1243  0.2392  0.8347  0.4021  0.0184  0.1330  0.1247  0.0149
  84  0.6143  0.8367  0.2947  0.1239  0.2436  0.8486  0.3736  0.0174  0.1193  0.1172  0.0161
  85  0.6144  0.8519  0.3046  0.1233  0.2474  0.8615  0.3481  0.0154  0.1080  0.1056  0.0196
  86  0.6105  0.8596  0.3164  0.1169  0.2510  0.8727  0.3233  0.0187  0.0981  0.0986  0.0250
  87  0.6082  0.8679  0.3239  0.1149  0.2573  0.8837  0.3024  0.0140  0.0918  0.0916  0.0230
  88  0.6029  0.8785  0.3345  0.1138  0.2645  0.8908  0.2793  0.0153  0.0856  0.0827  0.0238
  89  0.5972  0.8893  0.3419  0.1132  0.2734  0.8961  0.2563  0.0143  0.0807  0.0740  0.0212
  90  0.5930  0.8978  0.3520  0.1102  0.2835  0.9014  0.2453  0.0153  0.0723  0.0668  0.0227
  91  0.5905  0.9027  0.3626  0.1062  0.2884  0.9040  0.2299  0.0176  0.0701  0.0565  0.0268
  92  0.5855  0.9078  0.3738  0.1042  0.2973  0.9086  0.2161  0.0165  0.0679  0.0501  0.0335
  93  0.5791  0.9121  0.3814  0.0991  0.3081  0.9132  0.2015  0.0149  0.0643  0.0448  0.0421
  94  0.5734  0.9197  0.3844  0.0967  0.3144  0.9150  0.1887  0.0161  0.0572  0.0446  0.0511
  95  0.5721  0.9244  0.3939  0.0953  0.3255  0.9217  0.1807  0.0167  0.0551  0.0432  0.0613
  96  0.5693  0.9267  0.3993  0.0930  0.3339  0.9286  0.1704  0.0189  0.0493  0.0434  0.0689
  97  0.5636  0.9327  0.4048  0.0910  0.3436  0.9310  0.1635  0.0172  0.0440  0.0362  0.0776
  98  0.5639  0.9373  0.4062  0.0881  0.3512  0.9335  0.1550  0.0162  0.0360  0.0337  0.0901
  99  0.5573  0.9415  0.4105  0.0880  0.3569  0.9396  0.1488  0.0160  0.0337  0.0304  0.1021
 100  0.5569  0.9420  0.4159  0.0857  0.3680  0.9426  0.1414  0.0139  0.0342  0.0283  0.1115
 101  0.5563  0.9456  0.4248  0.0820  0.3785  0.9429  0.1324  0.0116  0.0287  0.0270  0.1235
 102  0.5556  0.9517  0.4333  0.0795  0.3867  0.9434  0.1267  0.0126  0.0312  0.0264  0.1335
 103  0.5564  0.9527  0.4390  0.0722  0.3958  0.9425  0.1185  0.0110  0.0294  0.0263  0.1412
 104  0.5529  0.9601  0.4432  0.0699  0.4111  0.9492  0.1117  0.0068  0.0233  0.0252  0.1458
 105  0.5510  0.9611  0.4460  0.0659  0.4207  0.9501  0.1057  0.0076  0.0221  0.0248  0.1502
 106  0.5461  0.9656  0.4464  0.0586  0.4325  0.9559  0.1046  0.0098  0.0205  0.0235  0.1582
 107  0.5408  0.9672  0.4541  0.0574  0.4467  0.9570  0.0991  0.0077  0.0150  0.0200  0.1668
 108  0.5385  0.9724  0.4553  0.0546  0.4626  0.9566  0.0942  0.0052  0.0143  0.0221  0.1756
 109  0.5341  0.9735  0.4579  0.0511  0.4796  0.9572  0.0923  0.0044  0.0114  0.0230  0.1773
 110  0.5322  0.9777  0.4611  0.0522  0.4957  0.9609  0.0896  0.0054  0.0083  0.0190  0.1762
 111  0.5301  0.9788  0.4647  0.0484  0.5047  0.9638  0.0877  0.0070  0.0058  0.0174  0.1813
 112  0.5297  0.9800  0.4646  0.0447  0.5176  0.9650  0.0843  0.0089  0.0092  0.0149  0.1866
 113  0.5275  0.9805  0.4622  0.0436  0.5285  0.9655  0.0863  0.0104  0.0090  0.0162  0.1956
 114  0.5223  0.9839  0.4665  0.0443  0.5430  0.9695  0.0836  0.0095  0.0089  0.0146  0.1990
 115  0.5210  0.9893  0.4701  0.0394  0.5552  0.9720  0.0822  0.0104  0.0053  0.0159  0.2040
 116  0.5194  0.9865  0.4724  0.0389  0.5671  0.9713  0.0817  0.0091  0.0063  0.0147  0.2036
 117  0.5195  0.9889  0.4766  0.0378  0.5799  0.9711  0.0767  0.0101  0.0085  0.0168  0.2094
 118  0.5183  0.9895  0.4783  0.0351  0.5924  0.9742  0.0725  0.0099  0.0075  0.0156  0.2107
 119  0.5162  0.9924  0.4794  0.0351  0.6063  0.9739  0.0702  0.0088  0.0038  0.0138  0.2103
 120  0.5121  0.9907  0.4834  0.0379  0.6172  0.9718  0.0724  0.0062  0.0043  0.0104  0.2169
 121  0.5096  0.9900  0.4881  0.0358  0.6225  0.9719  0.0693  0.0079  0.0015  0.0098  0.2181
 122  0.5113  0.9913  0.4881  0.0269  0.6319  0.9723  0.0666  0.0065  0.0034  0.0069  0.2239
 123  0.5078  0.9951  0.4877  0.0221  0.6414  0.9749  0.0677  0.0084  0.0039  0.0060  0.2287
 124  0.5101  0.9939  0.4850  0.0223  0.6497  0.9792  0.0648  0.0056  0.0015  0.0087  0.2334
 125  0.5098  0.9975  0.4887  0.0213  0.6593  0.9788  0.0648  0.0104  0.0007  0.0095  0.2318
 126  0.5058  0.9953  0.4882  0.0219  0.6733  0.9736  0.0657  0.0103 -0.0018  0.0099  0.2330
 127  0.5046  0.9928  0.4898  0.0209  0.6828  0.9782  0.0685  0.0081 -0.0006  0.0079  0.2323
 128  0.5034  0.9910  0.4897  0.0211  0.6894  0.9774  0.0694  0.0103 -0.0013  0.0050  0.2389
 129  0.5076  0.9890  0.4884  0.0178  0.6961  0.9762  0.0667  0.0102 -0.0015  0.0044  0.2473
 130  0.5089  0.9918  0.4873  0.0150  0.7037  0.9749  0.0668  0.0106 -0.0002  0.0060  0.2537
 131  0.5096  0.9946  0.4866  0.0157  0.7087  0.9758  0.0663  0.0090  0.0014  0.0073  0.2532
 132  0.5150  0.9942  0.4860  0.0175  0.7134  0.9764  0.0643  0.0067  0.0023  0.0066  0.2531
 133  0.5124  0.9953  0.4907  0.0160  0.7190  0.9778  0.0662  0.0072  0.0016  0.0050  0.2578
 134  0.5115  0.9897  0.4923  0.0147  0.7236  0.9791  0.0628  0.0047 -0.0001  0.0088  0.2571
 135  0.5152  0.9908  0.4917  0.0173  0.7277  0.9808  0.0646  0.0041 -0.0009  0.0080  0.2587
 136  0.5129  0.9949  0.4911  0.0153  0.7305  0.9836  0.0636  0.0044  0.0002  0.0085  0.2591
 137  0.5117  0.9941  0.4899  0.0152  0.7372  0.9835  0.0635  0.0065 -0.0014  0.0064  0.2578
 138  0.5111  0.9948  0.4908  0.0106  0.7410  0.9823  0.0630  0.0071 -0.0001  0.0065  0.2585
 139  0.5058  0.9911  0.4917  0.0096  0.7464  0.9850  0.0639  0.0074  0.0021  0.0049  0.2570
 140  0.5058  0.9929  0.4976  0.0142  0.7496  0.9907  0.0641  0.0049 -0.0000  0.0019  0.2552
 141  0.5055  0.9967  0.4981  0.0135  0.7508  0.9942  0.0607  0.0054  0.0009 -0.0023  0.2575
 142  0.5061  0.9998  0.4972  0.0123  0.7576  0.9923  0.0590  0.0051 -0.0021 -0.0018  0.2589
 143  0.5056  0.9987  0.5012  0.0120  0.7635  0.9931  0.0609  0.0050 -0.0036  0.0007  0.2559
 144  0.5045  0.9982  0.5044  0.0114  0.7656  0.9929  0.0600  0.0035 -0.0038  0.0005  0.2543
 145  0.5052  0.9975  0.5034  0.0139  0.7678  0.9930  0.0572  0.0029 -0.0068  0.0031  0.2548
