# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.21544346900318823
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  64  0.4706  0.3547  0.1559  0.5958  0.0368  0.8323  0.3848 -0.2126  0.0946 -0.1272  0.2935
  65  0.6459  0.5246  0.2051 -0.1309  0.0548  0.8761  0.3344  0.1270  0.2912  0.1586  0.3046
  66  1.0146  0.6980  0.4164  0.1933 -0.1407  1.1469  0.5120  0.1790 -0.3094  0.2727 -0.2940
  67  0.5275  0.7680  0.0673  0.4521  0.3776  0.6467  0.5171 -0.2646 -0.0235  0.1678  0.2904
  68  0.5868  0.7901  0.2459  0.4008  0.1463  0.9309  0.3403 -0.0767 -0.0554  0.0144  0.2122
  69  0.8905  1.0248  0.0547  0.4984  0.0774  0.6656  0.0291  0.0311  0.2044  0.1319 -0.4438
  70  0.4285  0.7689 -0.0054  0.0841  0.1942  0.7260  0.5680  0.0066 -0.1579 -0.0958  0.2170
  71  0.0685  1.3242  0.2176  0.0712  0.5036  0.7806  0.5337 -0.0954  0.4894  0.0394 -0.0492
  72  0.4618  0.4287  0.2208  0.4383  0.3602  0.6591  0.3659 -0.1136  0.2480  0.4405  0.2070
  73  0.9818  0.5241 -0.0288  0.6636  0.2334  0.6228  0.3305  0.3887  0.1291  0.2339 -0.0436
  74  0.5618  0.8882  0.6629  0.3156  0.0009  0.9524  0.0342 -0.2748  0.0379 -0.2050 -0.1579
  75  0.5927  1.1827  0.3031  0.5398  0.1209  0.8186  0.2027  0.1038  0.1378  0.1367 -0.7278
  76  0.5851  1.1155  0.4974  0.1359  0.5058  1.1405  0.4565 -0.0126  0.0307 -0.1832  0.1972
  77  0.9956  0.7417  0.3130  0.3726  0.1066  0.9464  0.5071 -0.4158  0.3085  0.2816 -0.0159
  78  0.5779  0.9662  0.1834  0.3519 -0.1097  1.0050 -0.0017 -0.0477  0.1194  0.1935  0.0877
  79  0.1939  1.1303  0.0674  0.4155  0.1836  1.5062  0.2041  0.0186  0.3542 -0.0017  0.1800
  80  0.5518  0.5945  0.7430  0.2747 -0.0858  0.8254  0.3418  0.4734  0.0475 -0.0202 -0.0426
  81  0.5365  1.1012  0.4336  0.6286 -0.0046  0.6886  0.1373 -0.0117  0.0843 -0.1020 -0.1663
  82  0.4154  1.0401  0.4706  0.4190  0.2038  0.8270  0.1678  0.2092  0.0231  0.5311 -0.1588
  83  0.8543  1.0491  0.4767  0.4912  0.0494  0.9410  0.2705 -0.1462  0.3965  0.2172  0.3846
  84  0.8863  0.9471  0.6120  0.4215 -0.1499  1.1096  0.1974  0.1900  0.0521  0.0429  0.4469
  85  0.6446  0.8662  0.7716  0.5164  0.1483  1.0061  0.1618  0.0136  0.2790 -0.0304  0.1762
  86  0.5206  0.7027  0.4366  0.4483  0.1136  0.8949  0.3666  0.1826 -0.4016 -0.2873  0.5698
  87  0.2637  0.9041  0.3745  0.3418 -0.0394  0.6933  0.3171  0.3064 -0.1440  0.1424 -0.1018
  88  0.5029  0.7045  0.2508  0.3141 -0.0040  1.3390  0.0571 -0.2263  0.0194  0.3315  0.3414
  89  0.5355  0.6876  0.1899  0.3455  0.1716  0.6119  0.2524  0.2727 -0.0966  0.1229  0.4854
  90  0.3045  1.0533  0.5101 -0.0895  0.0712  1.1699 -0.4092 -0.0565 -0.0363 -0.1859  0.2781
  91  0.6685  1.1120  0.3068  0.7830 -0.0460  0.6016  0.3034 -0.0634 -0.0422  0.0583  0.1377
  92  0.7770  0.7636  0.6314  0.3890 -0.2567  1.0322 -0.0429  0.0084  0.0771 -0.2984  0.3389
  93  0.4753  1.2577  0.2606  0.5760  0.1659  1.0902 -0.0742 -0.2200 -0.1003 -0.3074  0.5543
  94  0.4078  0.7956  0.8227  0.3504 -0.1331  1.0235  0.4898 -0.2805  0.0509  0.3605  0.0486
  95  0.5914  0.9355  0.6358  0.2595  0.0338  1.0152 -0.3373  0.0124 -0.0381  0.3773  0.4310
  96  0.6684  0.8103  0.3682  0.6327 -0.0430  0.5831  0.2055 -0.0820 -0.2038  0.3533  0.7879
  97  0.8445  1.0666  0.5220  0.6679  0.1857  0.9252  0.1892  0.1941  0.3739 -0.1813  0.2778
  98  0.5166  1.5255  0.4572  0.7260  0.4583  1.1001 -0.2647 -0.3227  0.2742 -0.0066  0.5342
  99  0.0855  1.0126  0.4219  0.6684  0.4025  0.8148 -0.4286  0.3829 -0.1016 -0.0136  0.3308
 100  0.2113  1.0670  0.5385  0.7887  0.1639  0.9636  0.1505  0.2205 -0.0319  0.0176  0.3948
 101  0.6245  0.8005  0.5529  0.9283  0.3140  1.0972  0.4131  0.0126 -0.1678 -0.0048  0.3087
 102  0.7919  0.9798  0.5512  0.6117  0.0201  0.8579 -0.0316 -0.0984  0.0347 -0.2378  0.2379
 103  0.7177  0.8190  0.5614  0.4691 -0.0275  0.7173 -0.0294  0.1408  0.2192 -0.1238  0.3990
 104 -0.0122  0.5112  0.7346  0.1929 -0.2605  1.0145  0.3491 -0.1287  0.5600 -0.2832  0.4332
 105  0.8965  0.9948  0.4228  0.9338 -0.2144  1.4652  0.2316 -0.3399 -0.3708  0.2741  0.2308
 106  0.6201  1.1797  0.6065  0.5797  0.2106  1.1891 -0.0800  0.5455 -0.0151  0.3174  0.1339
 107  1.0127  1.0052  0.0344  0.7461 -0.0581  0.9084  0.2079 -0.2025  0.0457  0.0500  0.6786
 108  0.0478  0.2026  0.3996  0.6847  0.1668  1.1246 -0.0147  0.0314  0.3349 -0.2590  0.3403
 109  0.4393  0.7390  0.4516  0.2620  0.1860  0.9874  0.5113  0.4046 -0.1090  0.3946  0.1586
 110  0.3493  0.7573  0.8131  0.6594  0.3809  0.9467  0.3361  0.1019  0.0108  0.1653  0.2454
 111  0.4760  0.9440  0.5743  0.9773 -0.0190  1.0785  0.3812 -0.5871  0.0877 -0.4264  0.7273
 112  0.6805  1.1850  0.4258  0.8272  0.1544  1.2453  0.2625  0.2840 -0.1419  0.3169  0.5254
 113  0.5997  1.0963  0.5503  0.5906  0.0252  0.9289 -0.0917  0.1401  0.4735  0.2429  0.7828
 114  0.1802  0.9606  0.3065  0.8823 -0.2018  1.1914  0.3848  0.0337  0.0806 -0.1063  0.4950
 115  0.5891  1.0138  0.3129  0.7348 -0.1153  1.3837 -0.0896  0.1204  0.0828  0.1714  0.5003
 116  0.1677  0.6685  0.2770  0.8469 -0.0258  0.9100  0.0421 -0.3311 -0.0086  0.2693 -0.0914
 117  0.2458  1.1958  0.4651  0.6683  0.2836  1.1631  0.3181 -0.1011  0.4506 -0.2247  0.4383
 118  0.5644  0.9300  0.5459  0.3295 -0.2578  0.8684 -0.0817  0.1107  0.2886 -0.0117  0.5607
 119  0.5726  0.7767  0.4838  0.6241  0.2027  1.2092  0.3273  0.2376  0.0254  0.0767  0.4580
 120  0.3702  0.9465  1.0384  0.5745 -0.0065  0.7302 -0.1036 -0.0377  0.1013 -0.0239  0.0891
 121  0.4461  0.7647  0.7841  0.7970 -0.0283  0.8016 -0.0345 -0.1176  0.0423 -0.0379  0.0778
 122  0.8959  0.7546  0.4793  0.7703 -0.1046  0.7101 -0.0301 -0.1747  0.3390  0.1675 -0.0603
 123  0.6529  0.9926  0.3654  0.2634  0.1085  0.8607 -0.1183 -0.0773  0.0114 -0.3292  0.5587
 124  0.4754  0.7778  0.5271  0.7510 -0.4811  0.6059 -0.0252 -0.3438 -0.1986 -0.3945  0.1037
 125  0.5864  1.3851  0.4507  0.6266 -0.3385  0.9834 -0.1423 -0.0388 -0.0891 -0.1319  0.1185
 126  0.8096  0.7083  0.4723  0.6008 -0.1438  1.2870  0.2954 -0.2611  0.0558 -0.0460  0.3379
 127  0.5532  1.0221  0.3727  0.2882 -0.0406  0.7113  0.1564 -0.1655  0.1249  0.2863  0.4351
 128  0.9151  1.0360  0.6406  0.9540 -0.1189  1.0896  0.4157  0.3753  0.2657  0.1895  0.0847
 129  0.2325  0.9252  0.3569  0.7193  0.0476  0.9465  0.1342 -0.2246  0.0255 -0.0473  0.4323
 130  0.5459  0.8731  0.3842  0.9853 -0.4523  1.0681  0.1056  0.1835 -0.0158 -0.2980  0.3403
 131  0.6757  0.9089  0.5275  0.8488  0.1330  1.0998  0.4084 -0.0368 -0.0219 -0.2506  0.3907
 132  0.3707  0.6053  0.6588  0.6077  0.0491  0.7996  0.3283 -0.1989 -0.3280 -0.0327  0.1841
 133  0.4909  0.9385  0.3702  1.0658  0.2329  0.9270  0.6969 -0.2346 -0.2753  0.1008  0.4776
 134  0.4820  1.0657  0.6647  0.6301  0.2769  1.0459  0.3123 -0.1404 -0.2138  0.2394  0.5559
 135  0.4749  0.9755  0.4967  0.8362  0.1214  0.9807  0.0352  0.0623  0.2837  0.1076  0.0630
 136  0.3681  0.9412  0.5895  0.5316  0.0295  1.1069  0.1117  0.1078 -0.1552  0.0442  0.0763
 137  0.3668  1.0879  0.4882  0.8658  0.1131  0.8679  0.4116 -0.0635 -0.1034  0.2730  0.5060
 138  0.4798  1.0817 -0.0234  0.8322  0.1455  0.6363  0.3383  0.1368 -0.0889 -0.1080  0.3767
 139  0.7283  0.8417  0.8142  0.2997 -0.1875  0.6198  0.3876  0.2392  0.0872  0.0715  0.2506
 140  0.7713  1.3357  0.5143  1.0268 -0.1411  0.8990  0.2971  0.1792 -0.1812  0.2554  0.2008
 141  0.6389  0.9880  0.1417  0.6866 -0.1735  0.7104 -0.3365  0.2351 -0.1527 -0.0499  0.2373
 142  0.3031  0.6682  0.8239  0.8834  0.1643  1.0862  0.0871  0.3446 -0.2141 -0.3630  0.4891
 143  0.9054  0.9904  0.5187  1.1044  0.0399  0.7074  0.1781 -0.1880  0.2244 -0.2118  0.5358
 144  0.2430  1.4002  0.4362  0.9607  0.0503  1.0902  0.1658  0.2206  0.0263  0.0752  0.1271
 145  0.5319  1.1528  0.6481  1.0602  0.0769  0.8029  0.0754  0.0068  0.1724 -0.0580 -0.0073
 146  0.2904  0.9811  0.2849  0.6214  0.0318  0.9428 -0.4466  0.2876  0.3224 -0.0453  0.4555
 147  0.5122  1.0609  0.4852  0.9757  0.2185  1.3301  0.1532 -0.0594  0.3163  0.1471  0.3228
 148  0.2996  0.9396  0.1197  0.7060 -0.4149  0.8399  0.1987 -0.4195 -0.0719 -0.2729 -0.0454
 149  0.0457  1.1361  0.4951  0.9763  0.4710  0.7488 -0.0733  0.0670 -0.1449 -0.2386  0.5289
 150  0.3516  1.2551  0.6972  0.8452 -0.0486  0.9588  0.2180 -0.0006  0.1404 -0.2850 -0.0476
 151  0.2857  0.9174  0.4114  0.8776  0.0531  1.1785  0.2009 -0.1151 -0.0812 -0.2011  0.1722
 152  0.4186  0.7833  0.6050  0.9043  0.3036  0.8011  0.1616  0.1751  0.1902 -0.1426  0.7522
 153  0.6463  0.9617  0.3282  0.9804  0.1249  1.2343  0.4591  0.1331  0.3434 -0.3991  0.0531
 154  0.5894  0.8720  0.6738  0.7859  0.1118  1.0572 -0.1868 -0.0231 -0.1997  0.0933  0.1599
 155  0.2893  1.0396  0.0105  0.5358 -0.1000  0.5603  0.3349  0.1239  0.1836  0.2555  0.1902
 156  0.1428  0.5738  0.6004  1.1673 -0.0408  0.8771 -0.2476  0.0776  0.1455 -0.1705  0.3925
 157  0.6332  1.1594  0.2798  0.5736  0.0843  1.3098  0.2330  0.1808  0.0086 -0.0308  0.1403
 158  0.4142  0.8326  0.5885  0.7751  0.4016  1.2890 -0.1683 -0.0014 -0.1405  0.0172  0.1326
 159  0.5522  0.9388  0.5956  0.4129  0.3658  0.8362 -0.0425  0.1780  0.2116 -0.0213  0.2334
   0  0.4953  0.1660  0.1974  0.4354 -0.3120  0.0343  0.7016  0.6087 -0.0468  0.0389  0.0360
   1  0.6564  0.0211 -0.1225  0.1333 -0.0214 -0.2332  0.2585  0.3047  0.0635  0.0841  0.1339
   2  0.5919  0.2362 -0.0886  0.2639  0.1409  0.3413  0.1613  0.7225  0.2080  0.0933  0.0698
   3  0.8512 -0.3797 -0.2862  0.1039  0.3664 -0.0013  0.7707  0.5727 -0.0118 -0.1754  0.3611
   4  0.6859  0.3183 -0.4810  0.4252  0.1388 -0.3268  0.3398  0.3184  0.3327  0.3600  0.2124
   5  0.2043  0.1125 -0.0475  0.1037 -0.0936  0.0005  0.6758  0.7128  0.1772  0.1579  0.1068
   6  0.4159  0.4405  0.2633 -0.3787  0.1907  0.0439  0.7838  0.3030  0.3346  0.0685  0.3759
   7  0.5430 -0.0289  0.1696 -0.0505  0.2669 -0.0482  1.0566  0.4353 -0.0828 -0.2347  0.5107
   8  0.0175  0.3059 -0.5681  0.1889  0.1674  0.2588  0.6745  0.0385  0.2681 -0.0325  0.2591
   9  0.4085  0.3862  0.3829  0.0183  0.2330  0.2235  0.9620  0.2259 -0.3223  0.2759  0.3945
  10  0.7500  0.0044 -0.1694  0.0341  0.1966  0.0544  1.3657  0.2121 -0.2916  0.1217  0.1956
  11  0.3142 -0.1504  0.2325 -0.3520 -0.3524 -0.1618  0.9664  0.5295  0.2418  0.0536  0.3658
  12  0.4621  0.2989  0.0726  0.0848  0.0889  0.0705  0.8435  0.5944  0.0505  0.3786  0.2811
  13  0.2331 -0.0037 -0.2591 -0.0820 -0.0631  0.3519  0.9799  0.1346  0.2653  0.1309  0.3521
  14  0.6016 -0.0031  0.0030  0.0080  0.0333 -0.0906  0.7859  0.2783  0.7124 -0.1230  0.2062
  15  0.5421  0.0390 -0.2328  0.1910  0.1655 -0.0456  0.8012  0.0245 -0.1723 -0.0412  0.0928
  16  0.1372  0.2122  0.3158 -0.0245  0.2770 -0.1338  0.8224  0.5310  0.1819 -0.1588  0.2360
  17 -0.2848 -0.3264  0.1843  0.1004 -0.2050 -0.0662  0.6312  0.2438 -0.2519 -0.1543  0.1862
  18  0.1975  0.1367 -0.2030 -0.0835  0.1418  0.1270  1.0694  0.1939  0.1193 -0.2044  0.3946
  19  0.1548 -0.2188  0.0501  0.3131  0.1915  0.0215  0.6289  0.2572  0.2707 -0.0360 -0.1397
  20  0.1626 -0.1121 -0.3636  0.1695 -0.0212  0.1845  1.0123  0.1089  0.1268  0.1211  0.1500
  21  0.3161  0.2928 -0.0233  0.0251  0.0208  0.3811  1.0330 -0.0160  0.1776  0.2100  0.2723
  22  0.0695 -0.0066  0.2194 -0.2041  0.1318  0.3119  0.8029  0.4037  0.2098 -0.1206  0.2180
  23  0.0226 -0.0823  0.5667  0.2620  0.2809 -0.0512  1.0163  0.1440  0.2025 -0.0830 -0.1322
  24  0.0235  0.0139  0.0220  0.2089 -0.0439  0.1306  0.5967  0.3536  0.3492  0.2214  0.1484
  25  0.0433  0.2074 -0.3193 -0.2572 -0.3731  0.2187  0.8331  0.1541  0.0299 -0.2146  0.1859
  26 -0.4068  0.2797 -0.1051  0.0421 -0.1758  0.4398  0.8182  0.2889 -0.1416 -0.3379  0.1574
  27  0.0544  0.1050  0.0430  0.1873 -0.0169  0.0287  1.1278  0.1100  0.3194  0.1742  0.2762
  28  0.2727 -0.0673 -0.0410  0.0161  0.0199 -0.0866  1.0591  0.4187  0.4795  0.3649  0.0339
  29  0.2675  0.1598  0.1035 -0.2053  0.0082 -0.0671  1.0692  0.3438  0.0477  0.0435 -0.0878
  30 -0.0172  0.2683 -0.3227  0.1264  0.2546 -0.0048  1.3356  0.3470  0.4550  0.3832  0.3105
  31 -0.0981  0.0491 -0.1911 -0.3823  0.0006 -0.2614  0.8832  0.1426 -0.2072  0.2168 -0.0602
  32 -0.1806  0.1266 -0.0433 -0.0705  0.0656  0.5679  1.1218  0.5089 -0.0586 -0.0337  0.0688
  33 -0.3300  0.1678  0.2680 -0.0980  0.1565 -0.0930  0.7418  0.2712  0.3234  0.6186  0.5869
  34 -0.1124  0.3716 -0.0701  0.0344 -0.0604  0.0109  1.1990  0.1009  0.4736 -0.1434 -0.2640
  35 -0.0654  0.3119  0.0626  0.1356 -0.3827  0.3342  0.9341 -0.0046  0.4250  0.2763 -0.2321
  36 -0.0855  0.2535  0.1825 -0.2386  0.3885  0.1328  1.0318  0.1649  0.1500 -0.1884 -0.1119
  37 -0.0624  0.4676 -0.2650 -0.0981  0.2787  0.4400  1.0245  0.1606  0.6181  0.1160  0.2729
  38  0.1943  0.1884 -0.1728  0.0233 -0.0177  0.1406  1.0523 -0.0180 -0.0548  0.3487  0.4764
  39  0.2803 -0.1868  0.0672  0.2016 -0.2040 -0.0335  0.6569  0.1304  0.1773  0.3489 -0.2071
  40 -0.0203  0.0712 -0.2797 -0.0197 -0.0507  0.0965  0.9010  0.5532  0.6471  0.4615  0.2227
  41  0.3254  0.0896 -0.0561 -0.2683  0.2871  0.1549  0.8666 -0.0527  0.7408  0.2856 -0.0947
  42  0.1287  0.1006 -0.3589  0.4018 -0.1035 -0.0864  1.1051 -0.0901  0.6703  0.2608 -0.0104
  43  0.2190  0.1586  0.5289 -0.1402 -0.0288 -0.1099  0.9737 -0.0078  0.2286  0.6039  0.2168
  44  0.0980  0.0409 -0.1679 -0.4113 -0.0016  0.2698  0.5390  0.1609  0.8484  0.2978  0.5355
  45 -0.0688  0.0922 -0.4769  0.1484 -0.0052  0.2190  1.2432  0.1186  0.6036  0.7474 -0.0863
  46 -0.2185  0.4628  0.2980 -0.0085  0.2760 -0.1705  1.5661  0.4539  0.7621  0.5099 -0.0862
  47 -0.0815 -0.0274 -0.4927  0.1134 -0.2044  0.4098  0.9476 -0.1102  0.6844  1.3551  0.2085
  48  0.0239  0.3764 -0.0927  0.2990 -0.1022  0.3645  1.3008  0.2162  0.7309  0.2305  0.1288
  49  0.0147  0.2959 -0.0547 -0.1016  0.3657 -0.0891  0.7026  0.3311  0.3745  0.5613  0.3759
  50 -0.0791 -0.0368 -0.2559  0.1852  0.1343  0.1999  0.9084  0.0496  0.7245  0.2242  0.1530
  51  0.1857  0.1285  0.1142  0.3245  0.1113  0.1695  0.9531  0.2823  0.5525  0.9015  0.0961
  52  0.2814  0.3653 -0.0600  0.0752  0.1493  0.6746  0.9117  0.4663  0.4267  0.4114  0.1117
  53  0.3916  0.1623  0.2236 -0.0040 -0.0668  0.3575  1.0790  0.5073  0.4636  0.6113  0.1582
  54  0.2058  0.1950 -0.2823  0.0231  0.0014 -0.0006  1.0667  0.1329  0.8568  0.5529 -0.1224
  55  0.2859  0.1691  0.3947 -0.3070 -0.0640  0.0669  1.3091  0.3739  0.3507  0.5192  0.0636
  56  0.3797  0.1648  0.1483 -0.2226  0.2002 -0.0284  0.9768 -0.0543  0.4514  0.5512  0.2559
  57  0.2465 -0.1649 -0.3014  0.4249 -0.0334 -0.0468  0.9504  0.3166  0.4804  0.4066 -0.1434
  58 -0.2743  0.2064  0.0898  0.1875  0.3355  0.1241  1.2085  0.2891  0.1368  0.6375 -0.1806
  59  0.3144  0.4749  0.1421  0.2562  0.6045  0.3064  0.8582  0.0990  0.6617  0.5859  0.2780
  60  0.2855  0.1754  0.2109  0.1176  0.0497  0.4248  1.3130  0.1532  0.6904  0.8453  0.4587
  61  0.1781 -0.5004  0.0486  0.2054  0.1006  0.4681  1.1784  0.1546  0.4269  0.4011  0.0183
  62  0.4816 -0.0263 -0.0677  0.2589 -0.1342  0.3713  0.8710  0.4562  0.5278  0.4928  0.2729
  63  0.1555  0.0768  0.0085 -0.1242  0.1404  0.2954  0.7387  0.1999  0.2155  0.3671  0.2077
  64  0.5556  0.3636  0.1262  0.2359  0.2317  0.1826  0.8116  0.1615  0.5409  0.8707 -0.1237
  65  0.3323  0.9485  0.1832  0.1044  0.0407  0.7606  0.7034  0.3459  0.5978  0.5543  0.0064
  66  0.3157  0.5792  0.5606  0.4724  0.4584  0.8516  0.5394  0.2285 -0.0423  0.3689 -0.0557
  67  0.5086  0.2831  0.1205 -0.0422 -0.1531  0.4992  0.9390 -0.2584  0.0480 -0.0256 -0.5259
  68  0.7104  0.5775  0.0590  0.0171  0.1650  0.5065  0.7361  0.2680  0.4690  0.6105  0.3361
  69  0.9208  0.5555 -0.1509  0.3910 -0.1616  0.8821  0.9297  0.4743  0.5403  0.4423  0.0229
  70  0.4192  0.0950  0.3050  0.4104  0.5996  0.4816  0.8840 -0.2382  0.4038  0.4192 -0.4116
  71  0.2876  0.7886 -0.1768  0.2028  0.2682  0.5620  0.8963  0.1806  0.3865  0.1350  0.0707
  72  0.6027  0.4270  0.1761 -0.2467  0.3547  0.5698  0.6856 -0.0370  0.0823  0.1578 -0.1988
  73  0.5850  0.4370  0.2605  0.0285  0.1472  0.7143  1.1670  0.1840  0.0462  0.1996 -0.2887
  74  0.4265  0.5352  0.2058  0.0730  0.2386  0.5449  0.5272 -0.0836  0.1789  0.2862  0.3702
  75  0.7720  1.0084 -0.2218 -0.1538  0.0509  1.1615  0.9411  0.2515  0.2116  0.0703  0.2336
  76  0.3870  0.6346  0.4113  0.0181 -0.1668  1.0131  0.4720  0.0817  0.2308  0.5358  0.2036
  77  0.6191  0.9835  0.0432  0.1518 -0.0547  0.4569  0.6281 -0.1816  0.0673  0.3028 -0.2113
  78  0.9415  0.7191  0.0763  0.3934 -0.1523  0.3790  0.4124  0.3953  0.0637  0.3733  0.0056
  79  0.5724  0.6391  0.2746 -0.2205  0.4753  0.5633  0.3743 -0.1914  0.2444  0.1510 -0.1538
  80  0.7056  0.7880  0.2839  0.3965  0.2450  1.0358  0.3539  0.0358 -0.0748  0.3568  0.0534
  81  0.7159  0.8285  0.4717 -0.1499  0.1471  0.9657  0.3937  0.1773  0.0374  0.4123  0.1419
  82  0.6949  0.8356  0.2386  0.5315  0.8414  0.7609  0.5105 -0.4938  0.2255 -0.2049  0.3113
  83  0.8218  0.8752  0.4481  0.2087 -0.2323  0.8169  0.3545  0.1068  0.1921 -0.3513 -0.2765
  84  0.1721  1.0056  0.0279  0.1219  0.3020  1.0056 -0.0421  0.0750 -0.0112  0.3968  0.3193
  85  0.4573  0.9503 -0.0117  0.1888 -0.3006  0.6657  0.2659  0.1696  0.2589 -0.2112  0.2359
  86  0.5990  0.8979  0.3023 -0.2887  0.0815  0.9213  0.4985 -0.3287 -0.2573 -0.0578 -0.3639
  87  0.6354  0.8859  0.3417  0.2783  0.3903  0.8135  0.6107  0.0264  0.0281 -0.0405 -0.1526
  88  0.7800  0.9313  0.6052  0.4474 -0.0005  0.6905  0.1403  0.2407  0.3329  0.2091 -0.4323
  89  0.6969  1.1089  0.3174  0.2047  0.5226  0.5917  0.2719 -0.0434  0.6764  0.1317 -0.0871
  90  0.5891  1.0423  0.3317  0.1502  0.3383  0.5834  0.0433  0.0802  0.1234  0.2194  0.0577
  91  0.6610  0.9369  0.4165 -0.1392  0.0532  0.7604  0.0458  0.1690 -0.0971  0.5162 -0.0247
  92  0.8770  0.7030  0.2860 -0.0160  0.3397  0.4601  0.0760 -0.1518  0.4124 -0.0512  0.0909
  93  0.5730  0.4034  0.1090  0.0921  0.2186  0.5040  0.3810 -0.1119 -0.0440  0.0315 -0.4890
  94  0.5869  1.0952  0.8386  0.0831  0.2858  0.9459  0.3726 -0.0182  0.4167 -0.0590  0.1413
  95  0.6326  1.2368  0.4178 -0.2510  0.2693  1.0697  0.4030  0.0887  0.3574 -0.2119  0.0117
  96  0.5273  1.0451  0.3409 -0.0689  0.0781  0.9938  0.4389 -0.4725  0.1669  0.2176 -0.2348
  97  0.3989  1.1910  0.3378 -0.0272  0.0908  0.7679  0.2415 -0.0216 -0.0640 -0.1793  0.1179
  98  0.4341  0.7533  0.3772 -0.1674  0.5162  0.6235 -0.0490 -0.1038  0.2282  0.1416  0.2451
  99  0.4446  0.9109  0.2774  0.1070 -0.0059  0.8139  0.1941 -0.1339 -0.0563  0.4046  0.2184
 100  1.0902  1.2847  0.2448  0.0103  0.3944  1.3388  0.1218 -0.2324 -0.0412  0.2023 -0.1044
 101  0.6045  0.7219  0.4790  0.3522  0.3953  0.8451  0.0137 -0.0008  0.1305  0.4334  0.6473
 102  0.5989  1.1898  0.0378  0.2848  0.5577  1.1804  0.6319  0.3290  0.1710  0.4499  0.2205
 103  0.6978  0.7869  0.7668 -0.1492  0.1600  1.1340 -0.0386  0.1557 -0.0281 -0.0924  0.1621
 104  0.8100  0.9439  0.3450 -0.1061  0.4020  0.8354  0.0449  0.0291  0.1065 -0.5196  0.1490
 105  0.9821  1.0482  0.0392  0.5134  0.3605  1.2878  0.3317  0.0531  0.1737 -0.2591  0.3222
 106  0.6043  0.3864  0.5584 -0.4323  0.7559  1.1544  0.2892  0.1983 -0.3615 -0.0642  0.1408
 107  0.8403  1.1452  0.0786  0.0440  0.4727  0.9977  0.4806  0.4511 -0.5754  0.2677  0.0741
 108  0.3623  1.4182  0.5687  0.2829  0.3345  1.1427  0.0575  0.1392  0.3101 -0.1325  0.1935
 109  0.2843  0.8669  0.7370  0.0659  0.5154  1.0431  0.1286  0.4097 -0.1153 -0.2033  0.5488
 110  0.5743  0.8979  0.7635 -0.0019  0.4028  0.9757  0.2208  0.1658 -0.0855  0.3046  0.4949
 111  0.8260  1.0192  0.5532  0.2552  0.1788  0.9215  0.2263  0.0229  0.1938 -0.2668  0.1540
 112  0.5389  1.1700  0.7025 -0.0146  0.5723  0.7518  0.3782 -0.1640 -0.1945  0.4014  0.1085
 113  0.2251  0.7401  0.5683 -0.3934  0.8648  0.5718  0.0851 -0.1052 -0.1489 -0.1664  0.1983
 114  0.1738  0.8831  0.5178  0.1292  0.5426  1.1086  0.1185  0.0803  0.0509 -0.3814  0.2045
 115  0.2776  1.1172  0.4320  0.3521  0.4548  0.6521 -0.1264 -0.1367 -0.0921 -0.2853  0.2675
 116  0.6726  0.8926  0.7659  0.1187  0.5279  0.9345  0.2242  0.1179 -0.2717 -0.2285  0.1225
 117  0.8211  0.9096  0.5291 -0.3795  0.5812  0.9047  0.0840  0.1505 -0.2119  0.0918  0.0217
 118  0.5560  0.8026  0.6022 -0.0537  0.4369  1.1881 -0.1022 -0.1765 -0.0874  0.2877  0.2802
 119  0.8888  0.9487  0.6385 -0.0435  0.3738  0.8683 -0.0130  0.4992 -0.1448  0.2147  0.3890
 120  0.5126  0.9000  0.3332  0.0564  0.5013  0.8980 -0.2085  0.6545 -0.0416 -0.3750  0.1613
 121  0.6680  0.6357  0.4468  0.2265  0.7404  1.4344  0.0044 -0.0628 -0.1137 -0.0023 -0.0139
 122  0.4979  0.8170  0.2830  0.0206  0.8075  1.0723 -0.0270  0.1629 -0.2058  0.0118  0.4753
 123  0.2079  1.2733  0.4234  0.0713  0.7148  1.0533 -0.3850  0.1894  0.2224 -0.0293  0.1648
 124  0.5360  0.8687  0.7056 -0.2242  0.6247  1.2113  0.2251 -0.1083  0.0712  0.1832  0.0838
 125  0.6628  0.8899  0.7816  0.2338  0.8662  0.8499  0.1480  0.1850  0.2936  0.0408  0.3386
 126  0.7353  0.9108  0.8213 -0.1870  0.8085  0.9388  0.1752 -0.2204 -0.1836  0.5559  0.1437
 127  0.8147  0.5891  0.5052  0.2215  0.6414  1.0391 -0.0382 -0.1033  0.4911  0.2666  0.3392
 128  0.6402  1.0385  0.1623 -0.0254  1.0041  1.0815  0.2372 -0.1604 -0.4311 -0.1906  0.2230
 129  0.4702  0.8408  0.1245  0.0586  0.9920  1.0655  0.2643  0.0426 -0.4616  0.1462  0.2652
 130  0.5447  1.0387  0.5298 -0.2485  0.3850  0.6498 -0.2869 -0.2059 -0.3044  0.0616  0.1585
 131  0.4894  1.0930  0.9759 -0.0590  0.7425  0.7344  0.1732  0.1275  0.0295 -0.1622  0.4315
 132  0.6129  0.9740  0.3039  0.0065  0.4169  1.4391 -0.3176 -0.2425 -0.2870 -0.0745  0.3137
