# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.01
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  69  0.6411  0.8471  0.2867  0.2785  0.1067  0.8448  0.3605  0.0157  0.1164  0.1045 -0.0039
  70  0.6147  0.8438  0.2907  0.2686  0.1082  0.8543  0.3598  0.0161  0.0918  0.0852  0.0306
  71  0.5936  0.8809  0.3119  0.2752  0.1200  0.8664  0.3337  0.0113  0.1132  0.0835  0.0179
  72  0.6084  0.8475  0.3248  0.3003  0.1084  0.8697  0.3060  0.0079  0.0942  0.0969  0.0345
  73  0.6288  0.8622  0.3253  0.3189  0.1044  0.8755  0.2881  0.0305  0.0809  0.0776  0.0259
  74  0.6050  0.8870  0.3699  0.3127  0.0914  0.8968  0.2550  0.0011  0.0732  0.0507  0.0265
  75  0.5983  0.9057  0.3604  0.3292  0.0967  0.8962  0.2466  0.0200  0.0726  0.0607  0.0019
  76  0.5902  0.9057  0.3718  0.3154  0.1122  0.9195  0.2427  0.0133  0.0638  0.0433  0.0499
  77  0.6029  0.8891  0.3713  0.3353  0.0961  0.9135  0.2358 -0.0033  0.0742  0.0602  0.0459
  78  0.5812  0.9057  0.3714  0.3414  0.0790  0.9216  0.2007  0.0152  0.0625  0.0539  0.0595
  79  0.5589  0.9154  0.3757  0.3568  0.0920  0.9491  0.1976  0.0137  0.0695  0.0414  0.0721
  80  0.5708  0.8938  0.4128  0.3594  0.0786  0.9246  0.1954  0.0358  0.0528  0.0348  0.0655
  81  0.5682  0.9241  0.4042  0.3830  0.0790  0.9215  0.1749  0.0124  0.0549  0.0265  0.0706
  82  0.5599  0.9234  0.4113  0.3829  0.0845  0.9323  0.1647  0.0219  0.0452  0.0537  0.0841
  83  0.5798  0.9303  0.4176  0.3969  0.0765  0.9400  0.1614  0.0055  0.0575  0.0351  0.1239
  84  0.5792  0.9326  0.4248  0.4020  0.0657  0.9479  0.1523  0.0226  0.0391  0.0222  0.1395
  85  0.5662  0.9323  0.4381  0.4212  0.0768  0.9474  0.1432  0.0120  0.0444  0.0120  0.1462
  86  0.5538  0.9325  0.4252  0.4286  0.0742  0.9451  0.1452  0.0229  0.0099 -0.0022  0.1965
  87  0.5399  0.9433  0.4266  0.4308  0.0642  0.9385  0.1346  0.0229  0.0216  0.0129  0.1974
  88  0.5525  0.9354  0.4241  0.4396  0.0620  0.9711  0.1178 -0.0004  0.0252  0.0193  0.2513
  89  0.5502  0.9386  0.4272  0.4508  0.0672  0.9404  0.1208  0.0207  0.0169  0.0123  0.2889
  90  0.5408  0.9588  0.4432  0.4355  0.0601  0.9653  0.0817  0.0060  0.0188 -0.0030  0.2975
  91  0.5533  0.9593  0.4336  0.4827  0.0546  0.9462  0.1128  0.0055  0.0169  0.0069  0.3090
  92  0.5572  0.9436  0.4505  0.4797  0.0407  0.9663  0.0940  0.0092  0.0238 -0.0110  0.3344
  93  0.5404  0.9680  0.4371  0.4974  0.0608  0.9710  0.0894  0.0017  0.0119 -0.0116  0.3617
  94  0.5362  0.9461  0.4662  0.4950  0.0440  0.9665  0.1139 -0.0031  0.0164  0.0197  0.3511
  95  0.5418  0.9536  0.4601  0.4978  0.0476  0.9707  0.0721  0.0113  0.0120  0.0194  0.3772
  96  0.5426  0.9508  0.4489  0.5308  0.0424  0.9533  0.0956  0.0096  0.0044  0.0208  0.3993
  97  0.5493  0.9649  0.4597  0.5439  0.0527  0.9670  0.0909  0.0211  0.0303 -0.0053  0.3805
  98  0.5328  0.9874  0.4537  0.5610  0.0637  0.9760  0.0687 -0.0064  0.0244  0.0035  0.3965
  99  0.5125  0.9634  0.4561  0.5682  0.0607  0.9625  0.0636  0.0270  0.0084  0.0014  0.3914
 100  0.5149  0.9677  0.4629  0.5868  0.0480  0.9740  0.0881  0.0200  0.0103  0.0052  0.3995
 101  0.5308  0.9542  0.4628  0.6044  0.0545  0.9811  0.0992  0.0095  0.0028  0.0053  0.3961
 102  0.5380  0.9618  0.4644  0.5969  0.0391  0.9713  0.0786  0.0058  0.0117 -0.0057  0.3894
 103  0.5341  0.9554  0.4677  0.6005  0.0350  0.9635  0.0748  0.0213  0.0197 -0.0010  0.3959
 104  0.4997  0.9415  0.4783  0.5979  0.0225  0.9774  0.0870  0.0045  0.0368 -0.0076  0.3929
 105  0.5398  0.9664  0.4673  0.6392  0.0255  0.9966  0.0822 -0.0028 -0.0089  0.0177  0.3759
 106  0.5264  0.9721  0.4773  0.6320  0.0446  0.9851  0.0656  0.0362  0.0067  0.0169  0.3704
 107  0.5439  0.9645  0.4534  0.6512  0.0349  0.9708  0.0794  0.0022  0.0077  0.0091  0.3916
 108  0.4974  0.9270  0.4715  0.6517  0.0453  0.9812  0.0694  0.0096  0.0192 -0.0086  0.3692
 109  0.5158  0.9531  0.4734  0.6364  0.0438  0.9778  0.0954  0.0265  0.0002  0.0240  0.3619
 110  0.5110  0.9546  0.4932  0.6605  0.0519  0.9768  0.0862  0.0123  0.0042  0.0155  0.3625
 111  0.5139  0.9624  0.4814  0.6760  0.0328  0.9828  0.0847 -0.0235  0.0082 -0.0128  0.3808
 112  0.5263  0.9760  0.4769  0.6714  0.0362  0.9915  0.0781  0.0176 -0.0069  0.0155  0.3640
 113  0.5225  0.9690  0.4830  0.6661  0.0307  0.9783  0.0617  0.0119  0.0246  0.0125  0.3719
 114  0.5034  0.9644  0.4727  0.6871  0.0189  0.9879  0.0820  0.0104  0.0040 -0.0031  0.3547
 115  0.5233  0.9639  0.4780  0.6879  0.0197  0.9977  0.0600  0.0128  0.0063  0.0136  0.3505
 116  0.5056  0.9470  0.4725  0.6977  0.0255  0.9787  0.0633 -0.0105  0.0023  0.0173  0.3150
 117  0.5095  0.9703  0.4818  0.6940  0.0322  0.9954  0.0772 -0.0014  0.0263 -0.0065  0.3358
 118  0.5259  0.9630  0.4847  0.6839  0.0056  0.9804  0.0561  0.0106  0.0212  0.0002  0.3378
 119  0.5282  0.9542  0.4832  0.7062  0.0238  0.9936  0.0782  0.0156  0.0071  0.0016  0.3293
 120  0.5184  0.9659  0.5055  0.7075  0.0119  0.9704  0.0557  0.0011  0.0066 -0.0006  0.3064
 121  0.5213  0.9566  0.4944  0.7217  0.0087  0.9718  0.0597 -0.0077  0.0027 -0.0032  0.3034
 122  0.5423  0.9590  0.4778  0.7255  0.0041  0.9665  0.0566 -0.0083  0.0160  0.0058  0.2938
 123  0.5336  0.9707  0.4750  0.7082  0.0145  0.9752  0.0496 -0.0073 -0.0010 -0.0185  0.3169
 124  0.5254  0.9598  0.4860  0.7382 -0.0129  0.9601  0.0500 -0.0195 -0.0079 -0.0193  0.2881
 125  0.5280  0.9905  0.4831  0.7359 -0.0044  0.9802  0.0449 -0.0048 -0.0006 -0.0075  0.2834
 126  0.5407  0.9580  0.4829  0.7387  0.0072  0.9967  0.0659 -0.0170  0.0075 -0.0000  0.2873
 127  0.5302  0.9741  0.4804  0.7286  0.0094  0.9674  0.0604 -0.0108  0.0093  0.0118  0.2853
 128  0.5462  0.9758  0.4924  0.7610  0.0063  0.9843  0.0724  0.0150  0.0165  0.0058  0.2671
 129  0.5124  0.9688  0.4821  0.7541  0.0140  0.9756  0.0618 -0.0140  0.0054 -0.0069  0.2777
 130  0.5279  0.9687  0.4837  0.7700 -0.0103  0.9832  0.0573  0.0055  0.0019 -0.0183  0.2679
 131  0.5349  0.9733  0.4889  0.7646  0.0163  0.9829  0.0755 -0.0040  0.0000 -0.0135  0.2652
 132  0.5175  0.9599  0.4948  0.7570  0.0147  0.9711  0.0718 -0.0117 -0.0165 -0.0007  0.2538
 133  0.5236  0.9761  0.4820  0.7787  0.0188  0.9769  0.0915 -0.0146 -0.0100  0.0056  0.2655
 134  0.5220  0.9823  0.4967  0.7636  0.0211  0.9842  0.0725 -0.0103 -0.0091  0.0141  0.2700
 135  0.5188  0.9749  0.4857  0.7739  0.0151  0.9828  0.0547  0.0019  0.0139  0.0077  0.2477
 136  0.5159  0.9738  0.4900  0.7582  0.0120  0.9901  0.0567  0.0090 -0.0087  0.0030  0.2476
 137  0.5148  0.9802  0.4859  0.7748  0.0158  0.9785  0.0721 -0.0030 -0.0027  0.0113  0.2634
 138  0.5204  0.9823  0.4644  0.7727  0.0205  0.9692  0.0683  0.0065 -0.0028 -0.0075  0.2520
 139  0.5330  0.9732  0.5065  0.7490  0.0026  0.9682  0.0684  0.0116  0.0029 -0.0019  0.2456
 140  0.5364  0.9992  0.4930  0.7822  0.0029  0.9825  0.0629  0.0049 -0.0112  0.0054  0.2387
 141  0.5283  0.9852  0.4752  0.7645  0.0014  0.9747  0.0345  0.0091 -0.0103 -0.0070  0.2359
 142  0.5133  0.9703  0.5069  0.7744  0.0144  0.9930  0.0525  0.0154 -0.0116 -0.0194  0.2466
 143  0.5394  0.9840  0.4932  0.7892  0.0093  0.9781  0.0605 -0.0121  0.0098 -0.0110  0.2479
 144  0.5076  0.9965  0.4891  0.7811  0.0108  0.9922  0.0586  0.0035  0.0001  0.0026  0.2256
 145  0.5210  0.9818  0.4963  0.7891  0.0110  0.9777  0.0532 -0.0037  0.0032 -0.0011  0.2180
 146  0.5086  0.9779  0.4773  0.7720  0.0096  0.9854  0.0295  0.0090  0.0121 -0.0051  0.2396
 147  0.5203  0.9816  0.4859  0.7879  0.0250  1.0001  0.0576 -0.0072  0.0085  0.0051  0.2321
 148  0.5077  0.9753  0.4708  0.7730 -0.0035  0.9777  0.0617 -0.0259 -0.0073 -0.0170  0.2175
 149  0.4995  0.9842  0.4890  0.7825  0.0348  0.9720  0.0506 -0.0037 -0.0092 -0.0154  0.2436
 150  0.5157  0.9865  0.5010  0.7746  0.0127  0.9853  0.0659 -0.0054  0.0079 -0.0177  0.2200
 151  0.5116  0.9680  0.4889  0.7764  0.0183  0.9915  0.0639 -0.0089 -0.0040 -0.0135  0.2295
 152  0.5131  0.9646  0.4948  0.7788  0.0272  0.9711  0.0613  0.0065  0.0094 -0.0095  0.2576
 153  0.5274  0.9706  0.4840  0.7815  0.0214  0.9953  0.0734  0.0057  0.0163 -0.0190  0.2264
 154  0.5247  0.9664  0.4998  0.7761  0.0214  0.9877  0.0453  0.0023 -0.0135  0.0050  0.2311
 155  0.5063  0.9781  0.4671  0.7646  0.0093  0.9627  0.0704  0.0102  0.0024  0.0123  0.2313
 156  0.4979  0.9537  0.4940  0.7978  0.0111  0.9792  0.0458  0.0078  0.0012 -0.0062  0.2425
 157  0.5231  0.9832  0.4815  0.7740  0.0166  1.0021  0.0696  0.0127 -0.0031 -0.0010  0.2348
 158  0.5129  0.9728  0.4933  0.7838  0.0289  1.0034  0.0514  0.0046 -0.0089  0.0018  0.2408
 159  0.5140  0.9730  0.4919  0.7688  0.0286  0.9825  0.0585  0.0114  0.0077  0.0003  0.2515
   0  0.7869  0.0058  0.0087  0.0178 -0.0150  0.0011  0.7953  0.7935 -0.0032  0.0021 -0.0005
   1  0.7222 -0.0028 -0.0040  0.0048 -0.0002 -0.0143  0.7946  0.7106  0.0767  0.0108  0.0945
   2  0.6533  0.0109 -0.0032  0.0108  0.0077  0.0110  0.8056  0.6593  0.1137  0.0220  0.1517
   3  0.6090 -0.0144 -0.0165  0.0030  0.0225 -0.0039  0.8508  0.5981  0.1136  0.0155  0.1947
   4  0.5455  0.0156 -0.0276  0.0157  0.0131 -0.0176  0.8443  0.5368  0.1369  0.0443  0.2042
   5  0.4779  0.0048 -0.0105 -0.0017 -0.0013 -0.0026  0.8746  0.5083  0.1346  0.0362  0.2114
   6  0.4434  0.0269  0.0014 -0.0231  0.0102 -0.0050  0.8910  0.4496  0.1481  0.0343  0.2345
   7  0.4110  0.0060 -0.0040 -0.0082  0.0139 -0.0106  0.9123  0.4195  0.1304  0.0239  0.2459
   8  0.3564  0.0238 -0.0372  0.0073  0.0060  0.0035  0.9034  0.3690  0.1533  0.0328  0.2328
   9  0.3422  0.0330  0.0102  0.0012  0.0112  0.0020  0.9239  0.3512  0.1275  0.0465  0.2402
  10  0.3299  0.0164 -0.0148  0.0011  0.0113 -0.0055  0.9529  0.3282  0.1297  0.0406  0.2297
  11  0.2870  0.0155  0.0050 -0.0138 -0.0136 -0.0175  0.9399  0.3214  0.1529  0.0390  0.2318
  12  0.2750  0.0411 -0.0007  0.0017  0.0063 -0.0053  0.9395  0.3086  0.1491  0.0530  0.2253
  13  0.2489  0.0335 -0.0216 -0.0067  0.0012  0.0135  0.9523  0.2694  0.1608  0.0478  0.2285
  14  0.2500  0.0360 -0.0057  0.0003  0.0049 -0.0052  0.9499  0.2663  0.1770  0.0356  0.2159
  15  0.2312  0.0454 -0.0154  0.0091  0.0117  0.0009  0.9532  0.2425  0.1331  0.0426  0.2069
  16  0.2021  0.0547  0.0123  0.0002  0.0187 -0.0047  0.9599  0.2529  0.1475  0.0397  0.2082
  17  0.1714  0.0323  0.0051  0.0045 -0.0012  0.0032  0.9535  0.2362  0.1256  0.0426  0.1979
  18  0.1849  0.0585 -0.0123 -0.0017  0.0115  0.0168  0.9785  0.2250  0.1483  0.0450  0.1986
  19  0.1777  0.0451 -0.0011  0.0152  0.0123  0.0166  0.9595  0.2233  0.1591  0.0548  0.1648
  20  0.1768  0.0516 -0.0204  0.0114  0.0048  0.0258  0.9762  0.2132  0.1586  0.0666  0.1674
  21  0.1774  0.0752 -0.0078  0.0086  0.0070  0.0390  0.9810  0.2013  0.1686  0.0724  0.1632
  22  0.1606  0.0638  0.0025 -0.0018  0.0114  0.0378  0.9728  0.2172  0.1755  0.0630  0.1539
  23  0.1533  0.0670  0.0188  0.0210  0.0213  0.0262  0.9848  0.1996  0.1830  0.0683  0.1291
  24  0.1487  0.0746 -0.0030  0.0204  0.0082  0.0377  0.9682  0.2048  0.1973  0.0894  0.1320
  25  0.1493  0.0864 -0.0117 -0.0009 -0.0046  0.0466  0.9787  0.1913  0.1879  0.0745  0.1286
  26  0.1248  0.0924  0.0017  0.0117  0.0052  0.0626  0.9838  0.1961  0.1918  0.0750  0.1221
  27  0.1422  0.0844  0.0104  0.0216  0.0114  0.0456  0.9974  0.1860  0.2204  0.1072  0.1198
  28  0.1478  0.0754  0.0050  0.0154  0.0159  0.0426  0.9966  0.1974  0.2428  0.1260  0.1057
  29  0.1490  0.0897  0.0110  0.0031  0.0184  0.0455  0.9975  0.1946  0.2375  0.1195  0.0913
  30  0.1336  0.0987 -0.0087  0.0196  0.0311  0.0519  1.0132  0.1921  0.2692  0.1459  0.1017
  31  0.1293  0.0913 -0.0001 -0.0043  0.0182  0.0439  0.9924  0.1843  0.2562  0.1535  0.0762
  32  0.1190  0.0986  0.0103  0.0108  0.0213  0.0844  1.0041  0.2007  0.2817  0.1583  0.0748
  33  0.1123  0.0993  0.0251  0.0084  0.0310  0.0576  0.9852  0.1876  0.3163  0.2088  0.0942
  34  0.1205  0.1111  0.0137  0.0181  0.0254  0.0653  1.0032  0.1805  0.3407  0.1954  0.0491
  35  0.1219  0.1119  0.0197  0.0241  0.0114  0.0857  0.9916  0.1731  0.3605  0.2319  0.0476
  36  0.1188  0.1115  0.0259  0.0127  0.0493  0.0791  0.9935  0.1795  0.3638  0.2291  0.0485
  37  0.1220  0.1267  0.0046  0.0200  0.0456  0.0987  0.9936  0.1776  0.4045  0.2662  0.0602
  38  0.1358  0.1149  0.0075  0.0290  0.0317  0.0908  0.9957  0.1669  0.3943  0.2989  0.0685
  39  0.1400  0.0969  0.0191  0.0380  0.0218  0.0906  0.9744  0.1726  0.4246  0.3201  0.0331
  40  0.1254  0.1149  0.0049  0.0289  0.0296  0.1003  0.9866  0.1893  0.4627  0.3462  0.0477
  41  0.1403  0.1172  0.0126  0.0185  0.0452  0.1105  0.9899  0.1617  0.4830  0.3602  0.0266
  42  0.1325  0.1217 -0.0005  0.0527  0.0287  0.1038  0.9987  0.1593  0.4974  0.3847  0.0274
  43  0.1359  0.1248  0.0419  0.0318  0.0360  0.1030  0.9954  0.1605  0.4975  0.4223  0.0338
  44  0.1308  0.1192  0.0069  0.0210  0.0386  0.1241  0.9766  0.1619  0.5411  0.4289  0.0472
  45  0.1248  0.1233 -0.0077  0.0438  0.0405  0.1265  1.0082  0.1590  0.5401  0.4699  0.0173
  46  0.1138  0.1468  0.0260  0.0362  0.0553  0.1147  1.0211  0.1779  0.5624  0.4758  0.0140
  47  0.1206  0.1303 -0.0124  0.0445  0.0383  0.1452  0.9903  0.1499  0.5701  0.5293  0.0266
  48  0.1269  0.1518  0.0063  0.0528  0.0450  0.1464  1.0101  0.1593  0.5865  0.4975  0.0211
  49  0.1265  0.1494  0.0115  0.0339  0.0673  0.1331  0.9818  0.1623  0.5834  0.5287  0.0302
  50  0.1239  0.1360  0.0023  0.0461  0.0575  0.1546  0.9893  0.1454  0.6103  0.5231  0.0229
  51  0.1424  0.1438  0.0233  0.0563  0.0615  0.1619  0.9910  0.1474  0.6081  0.5634  0.0204
  52  0.1521  0.1614  0.0186  0.0462  0.0658  0.1931  0.9908  0.1484  0.6008  0.5415  0.0208
  53  0.1629  0.1591  0.0278  0.0430  0.0562  0.1850  0.9981  0.1477  0.6017  0.5523  0.0238
  54  0.1677  0.1666  0.0045  0.0464  0.0597  0.1772  0.9992  0.1267  0.6180  0.5526  0.0082
  55  0.1794  0.1774  0.0369  0.0329  0.0599  0.1878  1.0068  0.1328  0.5963  0.5519  0.0147
  56  0.1914  0.1872  0.0271  0.0373  0.0769  0.1966  0.9914  0.1066  0.5950  0.5557  0.0218
  57  0.1977  0.1874  0.0073  0.0692  0.0700  0.2078  0.9888  0.1182  0.5965  0.5482  0.0011
  58  0.1849  0.2172  0.0267  0.0628  0.0890  0.2304  0.9969  0.1105  0.5712  0.5538 -0.0001
  59  0.2248  0.2452  0.0307  0.0683  0.1056  0.2570  0.9807  0.0961  0.5856  0.5487  0.0192
  60  0.2406  0.2466  0.0392  0.0673  0.0886  0.2818  1.0012  0.0920  0.5733  0.5500  0.0315
  61  0.2552  0.2373  0.0339  0.0759  0.0953  0.3029  0.9921  0.0834  0.5460  0.5129  0.0123
  62  0.2946  0.2817  0.0308  0.0834  0.0879  0.3267  0.9746  0.0886  0.5336  0.5018  0.0240
  63  0.3041  0.3149  0.0398  0.0704  0.1052  0.3518  0.9568  0.0700  0.5021  0.4739  0.0248
  64  0.3463  0.3516  0.0505  0.0913  0.1177  0.3732  0.9517  0.0630  0.4934  0.4755  0.0069
  65  0.3627  0.4059  0.0601  0.0872  0.1143  0.4285  0.9356  0.0690  0.4751  0.4385  0.0084
  66  0.3880  0.4140  0.0852  0.1110  0.1438  0.4614  0.9148  0.0587  0.4204  0.4093  0.0031
  67  0.4252  0.4308  0.0694  0.0927  0.1241  0.4753  0.9166  0.0307  0.4020  0.3648 -0.0187
  68  0.4626  0.4766  0.0774  0.0992  0.1446  0.5062  0.8872  0.0509  0.3959  0.3747  0.0207
  69  0.4984  0.5079  0.0790  0.1181  0.1393  0.5577  0.8748  0.0573  0.3769  0.3460  0.0068
  70  0.4975  0.5144  0.1114  0.1216  0.1840  0.5672  0.8488  0.0264  0.3491  0.3246 -0.0127
  71  0.5119  0.5760  0.0984  0.1156  0.1753  0.5981  0.8194  0.0402  0.3278  0.2942  0.0107
  72  0.5404  0.5858  0.1277  0.1025  0.1862  0.6226  0.7782  0.0269  0.2920  0.2764  0.0022
  73  0.5574  0.6138  0.1436  0.1193  0.1803  0.6550  0.7648  0.0354  0.2711  0.2592 -0.0052
  74  0.5677  0.6423  0.1513  0.1251  0.1914  0.6688  0.6980  0.0237  0.2614  0.2436  0.0269
  75  0.5946  0.6831  0.1458  0.1176  0.1899  0.7226  0.6826  0.0390  0.2465  0.2208  0.0205
  76  0.5879  0.6862  0.1904  0.1225  0.1867  0.7347  0.6236  0.0300  0.2279  0.2284  0.0184
  77  0.6054  0.7257  0.1845  0.1253  0.1945  0.7252  0.5978  0.0174  0.2032  0.2014 -0.0007
  78  0.6218  0.7328  0.1999  0.1350  0.1911  0.7385  0.5555  0.0427  0.1902  0.1970  0.0103
  79  0.6091  0.7477  0.2259  0.1084  0.2250  0.7656  0.5194  0.0142  0.1844  0.1726  0.0016
  80  0.6188  0.7710  0.2420  0.1347  0.2225  0.8042  0.4879  0.0233  0.1546  0.1661  0.0125
  81  0.6181  0.7942  0.2637  0.1126  0.2255  0.8160  0.4564  0.0276  0.1482  0.1571  0.0204
  82  0.6170  0.8097  0.2667  0.1436  0.2634  0.8210  0.4338 -0.0059  0.1510  0.1168  0.0276
  83  0.6220  0.8249  0.2897  0.1282  0.2175  0.8339  0.3999  0.0225  0.1357  0.1028  0.0015
  84  0.5940  0.8445  0.2824  0.1238  0.2463  0.8558  0.3545  0.0201  0.1133  0.1301  0.0300
  85  0.6072  0.8564  0.2901  0.1263  0.2222  0.8525  0.3443  0.0224  0.1149  0.0910  0.0295
  86  0.6100  0.8614  0.3158  0.0982  0.2432  0.8749  0.3314  0.0027  0.0817  0.0914  0.0071
  87  0.6094  0.8687  0.3247  0.1224  0.2635  0.8804  0.3166  0.0146  0.0889  0.0855  0.0149
  88  0.6111  0.8809  0.3469  0.1291  0.2523  0.8816  0.2729  0.0257  0.0970  0.0885  0.0028
  89  0.6018  0.8994  0.3408  0.1174  0.2849  0.8821  0.2570  0.0116  0.1081  0.0766  0.0162
  90  0.5928  0.9044  0.3511  0.1121  0.2861  0.8868  0.2360  0.0183  0.0747  0.0738  0.0243
  91  0.5937  0.9043  0.3651  0.0950  0.2776  0.8974  0.2215  0.0245  0.0624  0.0776  0.0245
  92  0.5989  0.8983  0.3697  0.0987  0.2992  0.8880  0.2096  0.0088  0.0837  0.0455  0.0362
  93  0.5788  0.8887  0.3688  0.0988  0.3040  0.8944  0.2097  0.0091  0.0593  0.0442  0.0177
  94  0.5740  0.9277  0.4053  0.0961  0.3131  0.9164  0.1972  0.0145  0.0738  0.0398  0.0552
  95  0.5749  0.9387  0.3950  0.0794  0.3229  0.9285  0.1909  0.0200  0.0690  0.0315  0.0590
  96  0.5673  0.9321  0.3966  0.0856  0.3221  0.9316  0.1827 -0.0037  0.0547  0.0514  0.0549
  97  0.5560  0.9445  0.4017  0.0856  0.3319  0.9235  0.1671  0.0154  0.0390  0.0263  0.0795
  98  0.5579  0.9289  0.4048  0.0764  0.3588  0.9193  0.1456  0.0107  0.0448  0.0387  0.0972
  99  0.5521  0.9401  0.4044  0.0888  0.3402  0.9339  0.1509  0.0091  0.0295  0.0476  0.1075
 100  0.5814  0.9578  0.4080  0.0822  0.3693  0.9608  0.1405  0.0026  0.0307  0.0363  0.1016
 101  0.5585  0.9353  0.4273  0.0944  0.3793  0.9384  0.1270  0.0110  0.0334  0.0457  0.1476
 102  0.5576  0.9627  0.4151  0.0889  0.3946  0.9543  0.1499  0.0272  0.0376  0.0458  0.1375
 103  0.5629  0.9451  0.4540  0.0620  0.3850  0.9513  0.1113  0.0177  0.0268  0.0208  0.1422
 104  0.5647  0.9594  0.4387  0.0618  0.4107  0.9440  0.1086  0.0078  0.0271  0.0001  0.1460
 105  0.5708  0.9651  0.4273  0.0865  0.4180  0.9657  0.1161  0.0097  0.0291  0.0118  0.1581
 106  0.5488  0.9390  0.4516  0.0361  0.4474  0.9650  0.1131  0.0184  0.0029  0.0194  0.1574
 107  0.5546  0.9754  0.4369  0.0568  0.4479  0.9589  0.1166  0.0281 -0.0121  0.0314  0.1625
 108  0.5304  0.9929  0.4605  0.0651  0.4567  0.9652  0.0925  0.0114  0.0279  0.0150  0.1764
 109  0.5226  0.9686  0.4707  0.0518  0.4813  0.9611  0.0940  0.0231  0.0056  0.0126  0.1944
 110  0.5341  0.9741  0.4750  0.0497  0.4914  0.9616  0.0956  0.0127  0.0040  0.0321  0.1909
 111  0.5437  0.9806  0.4688  0.0579  0.4897  0.9618  0.0940  0.0077  0.0145  0.0043  0.1801
 112  0.5301  0.9887  0.4755  0.0420  0.5201  0.9552  0.0978  0.0010 -0.0002  0.0326  0.1830
 113  0.5136  0.9694  0.4671  0.0235  0.5439  0.9474  0.0862  0.0051  0.0017  0.0078  0.1958
 114  0.5063  0.9793  0.4688  0.0482  0.5430  0.9759  0.0852  0.0128  0.0108 -0.0036  0.1993
 115  0.5098  0.9952  0.4684  0.0537  0.5506  0.9573  0.0726  0.0037  0.0008  0.0020  0.2069
 116  0.5264  0.9822  0.4859  0.0425  0.5653  0.9696  0.0883  0.0141 -0.0064  0.0036  0.1998
 117  0.5334  0.9853  0.4790  0.0186  0.5799  0.9681  0.0770  0.0166 -0.0016  0.0202  0.2008
 118  0.5200  0.9809  0.4840  0.0310  0.5852  0.9841  0.0644  0.0013  0.0031  0.0281  0.2139
 119  0.5334  0.9904  0.4867  0.0315  0.5957  0.9690  0.0664  0.0314 -0.0030  0.0231  0.2186
 120  0.5122  0.9865  0.4765  0.0388  0.6119  0.9684  0.0595  0.0360  0.0022 -0.0073  0.2144
 121  0.5169  0.9737  0.4862  0.0446  0.6279  0.9931  0.0663  0.0046 -0.0038  0.0093  0.2075
 122  0.5107  0.9832  0.4787  0.0266  0.6400  0.9769  0.0622  0.0137 -0.0062  0.0071  0.2355
 123  0.4940  1.0079  0.4848  0.0243  0.6448  0.9785  0.0469  0.0167  0.0140  0.0043  0.2257
 124  0.5113  0.9882  0.4952  0.0109  0.6486  0.9899  0.0722  0.0003  0.0047  0.0167  0.2265
 125  0.5168  0.9926  0.5021  0.0311  0.6688  0.9729  0.0687  0.0184  0.0141  0.0109  0.2367
 126  0.5163  0.9915  0.5035  0.0123  0.6796  0.9720  0.0707 -0.0003 -0.0101  0.0350  0.2289
 127  0.5188  0.9742  0.4905  0.0301  0.6809  0.9810  0.0636  0.0029  0.0220  0.0198  0.2372
 128  0.5097  0.9932  0.4746  0.0190  0.7039  0.9822  0.0771  0.0024 -0.0210 -0.0040  0.2381
 129  0.5059  0.9822  0.4717  0.0196  0.7097  0.9803  0.0758  0.0117 -0.0226  0.0109  0.2481
 130  0.5105  0.9940  0.4893  0.0029  0.6890  0.9600  0.0505  0.0006 -0.0142  0.0086  0.2493
 131  0.5087  0.9991  0.5091  0.0123  0.7102  0.9647  0.0712  0.0145  0.0027 -0.0005  0.2614
 132  0.5195  0.9933  0.4777  0.0170  0.6998  0.9977  0.0467 -0.0048 -0.0110  0.0029  0.2559
 133  0.5146  1.0013  0.4889  0.0279  0.7053  0.9682  0.0685 -0.0014  0.0004 -0.0014  0.2707
 134  0.5062  0.9897  0.4856 -0.0012  0.7267  0.9778  0.0776 -0.0056 -0.0123  0.0257  0.2401
 135  0.5120  0.9791  0.4685  0.0201  0.7223  0.9845  0.0578  0.0089  0.0042  0.0001  0.2639
 136  0.5196  0.9969  0.4731  0.0097  0.7479  0.9766  0.0699  0.0180  0.0102  0.0019  0.2692
 137  0.5122  0.9985  0.5100 -0.0005  0.7504  0.9877  0.0399  0.0106  0.0057  0.0075  0.2551
 138  0.5144  1.0102  0.5020  0.0202  0.7328  0.9926  0.0772  0.0085  0.0172  0.0361  0.2551
 139  0.4908  1.0056  0.4946  0.0131  0.7561  0.9973  0.0670  0.0012  0.0121 -0.0022  0.2563
 140  0.5003  0.9976  0.5179  0.0146  0.7470  0.9838  0.0620 -0.0057 -0.0083 -0.0098  0.2319
 141  0.5072  0.9957  0.5041 -0.0058  0.7428  0.9902  0.0566  0.0082  0.0049  0.0001  0.2604
 142  0.4899  0.9900  0.4935  0.0182  0.7501  0.9813  0.0753  0.0036 -0.0062 -0.0049  0.2726
 143  0.5137  0.9983  0.5085  0.0122  0.7588  0.9947  0.0685  0.0064 -0.0039 -0.0159  0.2471
