# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 4.641588833612772
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  57 -0.0750 -0.5817  2.6775  7.8664 -6.0511  0.0108 -8.8598  2.8256  2.5496  9.7620 -3.1979
  58  2.3423  2.4203  5.7691  0.7191 -4.7093  7.6425 -1.4787  6.0203  6.2900  5.4243  0.8258
  59 -0.7353  7.4009  4.1019 -1.5794 -2.7725 10.9333  5.7076  5.2562  0.9318 -4.6180  1.4502
  60  5.0311  0.0313  0.9074  4.6012  5.5085  1.2180 -5.1662  0.0435 -8.5265  8.6231  5.7957
  61 -4.8149 -3.1133 -4.6324 -1.5500  1.2620  1.1760 -1.0889  6.6529 -5.6620 -3.1962 -1.0852
  62  0.3297  8.0677  2.8410 -4.4737 -5.2752  8.3480  0.5942  3.0892 -2.1374  8.3576 -1.3762
  63  0.3057 -0.3785  0.4398 -0.0361 -6.3871 -1.1261  5.4096 -10.2452  0.6530 -5.2695  9.2702
  64 -2.8067 -7.8214 -1.4657  8.0237 -1.5762  1.8574 -2.4258 -4.9007 -1.5280 -6.0453  6.0717
  65  0.8893 -4.5946 -0.6262 -7.7232 -1.1882  2.4706 -2.8580  2.4303  3.0323  0.4229  6.2444
  66  8.8092 -1.2024  3.5612 -0.8244 -5.4320  7.9781  1.5650  3.5748 -9.6477  3.1123 -6.6254
  67 -1.7000 -0.0325 -4.2254  4.5623  5.7978 -3.1299  2.2345 -6.0078 -3.2796  1.0397  5.9705
  68 -0.3457  0.1128 -0.6346  3.3048  0.8879  2.7678 -0.9610 -1.8887 -3.6920 -2.0965  4.2137
  69  6.2631  4.8544 -4.9434  5.2351 -0.5533 -3.1961 -7.1106  0.3639  2.0996  0.7211 -9.9205
  70 -3.5830 -0.8439 -6.3843 -3.8920  2.0481 -2.0387  5.0549 -0.1969 -5.5370 -3.9957  4.2334
  71 -11.2447 10.8741 -1.8142 -4.3241  8.7670 -1.0666  4.8426 -2.3944  8.5942 -0.9091 -1.4952
  72 -2.6982 -8.5922 -2.0202  3.4123  5.7845 -3.8789  1.6554 -2.7329  3.5624  7.8430  3.9232
  73  8.5857 -6.7608 -7.6573  8.0915  3.0130 -4.8217  1.2439  8.1050  1.1678  3.6010 -1.5421
  74 -0.3690  0.9146  6.9749  0.3785 -1.9495  2.1497 -4.7228 -6.2175 -0.7220 -5.7132 -4.1301
  75  0.4718  7.1515 -0.9317  5.0774  0.6436 -0.8540 -0.7451  1.9090  1.5425  1.7727 -16.4489
  76  0.4746  5.6370  3.2047 -3.7306  8.9855  5.9022  5.0630 -0.5716 -0.6843 -5.0632  3.3705
  77  9.4559 -2.4342 -0.9434  1.1761  0.3323  1.6550  6.3523 -9.3011  5.3566  5.0506 -1.3483
  78  0.5077  2.2716 -3.8690  0.5782 -4.1745  2.8018 -4.3604 -1.4037  1.3448  3.2029  0.6960
  79 -7.6706  5.7596 -6.5736  1.6812  2.1562 13.5079  0.3441  0.1237  6.4886 -0.9315  2.5066
  80  0.1420 -5.8528  7.8577 -1.5498 -3.6272 -1.3120  3.4954  9.9007 -0.0675 -1.2041 -2.3712
  81 -0.1470  4.9164  1.0678  5.9199 -1.8068 -4.3282 -0.6718 -0.5307  0.7168 -2.8712 -5.2708
  82 -2.6984  3.5545  1.7492  1.1964  2.7727 -1.4434  0.2341  4.2442 -0.4528 10.8158 -5.3910
  83  6.7679  3.6082  1.7501  2.5223 -0.5334  0.9633  2.6216 -3.4158  7.7013  4.1400  6.0011
  84  7.5037  1.2590  4.6438  0.8404 -4.7964  4.5917  1.1673  3.7975  0.3312  0.4874  7.0693
  85  2.3350 -0.5577  7.9563  2.5669  1.6885  2.2696  0.5626  0.0485  5.3329 -0.9440  0.8243
  86 -0.1966 -4.2482  0.6805  0.8714  0.9612 -0.1873  5.1352  3.6225 -9.2658 -6.4306  8.6113
  87 -5.6856  0.0590 -0.7487 -1.5763 -2.2719 -4.5890  4.2491  6.4130 -3.7107  2.9322 -6.5475
  88 -0.5652 -4.2701 -3.4823 -2.3908 -1.4267  9.2647 -1.2503 -5.0933 -0.1045  7.0574  2.2826
  89  0.2187 -4.7192 -4.9228 -1.9234  2.4200 -6.4646  3.0883  5.7010 -2.5404  2.5056  4.7191
  90 -4.7867  3.0880  1.9533 -11.4003  0.3098  5.5790 -10.9853 -1.4028 -1.2242 -4.1277 -0.1400
  91  3.1497  4.4011 -2.4242  7.2535 -2.2134 -6.8233  4.4094 -1.5462 -1.3163  1.1647 -3.5523
  92  5.5110 -3.1136  4.5286 -1.5646 -6.6645  2.4517 -2.9907 -0.0092  1.2262 -6.4899  0.4351
  93 -0.9259  7.5006 -3.5413  2.2681  2.4309  3.6569 -3.5997 -4.9977 -2.5173 -6.6807  4.7031
  94 -2.3581 -2.4473  8.5033 -2.7652 -3.9481  2.2520  8.5887 -6.2579  0.7941  7.7027 -6.4697
  95  1.6594  0.5442  4.4218 -4.8758 -0.2633  1.9734 -9.1594  0.0360 -1.1187  8.0885  1.5890
  96  3.3804 -2.2173 -1.3695  2.8273 -1.8832 -7.3930  2.5729 -2.0559 -4.6884  7.5166  9.1587
  97  7.2025  3.2581  1.8632  3.3407  3.0519  0.0242  2.3058  3.9215  7.7748 -3.9725 -1.9333
  98  0.1677 13.1180  0.5337  4.2803  8.9608  3.7747 -7.4482 -7.1382  5.6560 -0.2241  3.5004
  99 -9.1147  2.0735 -0.3143  2.8256  7.7656 -2.3667 -11.0333  8.0522 -2.4694 -0.3362 -0.9743
 100 -6.3280  3.2068  2.1679  5.1367  2.6605  0.7399  1.4944  4.5408 -0.9406  0.2849  0.2940
 101  2.6432 -2.5099  2.4944  7.9074  5.9028  3.5990  7.1744  0.0772 -3.8440 -0.2230 -1.5736
 102  6.2638  1.3670  2.4219  0.9321 -0.3896 -1.5860 -2.4061 -2.3427  0.5313 -5.2386 -3.0249
 103  4.6714 -2.1189  2.5788 -2.3623 -1.3746 -4.5875 -2.2731  2.7163  4.5184 -2.7697  0.4637
 104 -11.0410 -8.7588  6.2558 -8.5323 -6.3567  1.8145  5.9946 -2.9991 11.8317 -6.2196  1.3014
 105  8.5823  1.6075 -0.5351  7.2810 -5.3819 11.5590  3.4503 -7.6014 -8.1669  5.7971 -2.8969
 106  2.6394  5.6529  3.3902 -0.5468  3.7849  5.5858 -3.2186 11.5193 -0.4836  6.7911 -4.9617
 107 11.1132  1.8819 -8.9913  2.7925 -2.0623 -0.4348  2.9756 -4.6112  0.8640  0.9318  6.8619
 108 -9.6365 -15.4035 -1.1497  1.3965  2.7831  4.2138 -1.8268  0.5018  7.1370 -5.6550 -0.2829
 109 -1.2098 -3.8739 -0.0184 -7.8039  3.2501  1.1938  9.4723  8.5506 -2.4621  8.3788 -4.2196
 110 -3.1350 -3.4926  7.7054  0.6366  7.4680  0.2981  5.7185  2.0334  0.1530  3.3922 -2.2775
 111 -0.3405  0.5486  2.5762  7.4703 -1.1354  3.1415  6.7695 -12.7300  1.7995 -9.3373  8.1926
 112  4.0033  5.6876 -0.6753  4.1848  2.7021  6.7127  4.2364  6.0232 -3.0507  6.8109  4.0013
 113  2.2623  3.8382  1.9989 -1.0366 -0.0933 -0.1373 -3.3974  2.9021 10.1457  5.2065  9.6356
 114 -6.7834  0.8793 -3.2729  5.0861 -4.9575  5.5752  6.9076  0.5353  1.7306 -2.3277  3.5194
 115  2.0061  2.0886 -3.2445  1.7452 -3.0252  9.6990 -3.3116  2.4382  1.7298  3.5707  3.7270
 116 -7.1127 -5.3312 -3.9368  4.0595 -1.1303 -0.5700 -0.4164 -7.2377 -0.2447  5.6985 -8.8464
 117 -5.4352  6.0545  0.1067  0.1130  5.7014  4.7760  5.5095 -2.2510  9.5917 -4.9254  2.6460
 118  1.3944  0.2195  1.8635 -7.3074 -5.9330 -1.5460 -3.0522  2.2671  6.0481 -0.2661  5.3641
 119  1.5305 -3.0467  0.4967 -1.1452  4.0572  5.8544  5.6927  5.0218  0.4189  1.6966  3.2318
 120 -2.8217  0.5270 12.5206 -2.2903 -0.4016 -4.4431 -3.5364 -0.8736  2.1433 -0.5256 -4.5935
 121 -1.1745 -3.3712  7.0275  2.4178 -0.8251 -2.8664 -2.0655 -2.4850  0.8955 -0.7851 -4.7847
 122  8.5127 -3.6490  0.5110  1.7357 -2.4475 -4.8124 -1.8992 -3.7612  7.2983  3.6519 -7.6879
 123  3.2232  1.4633 -1.9977 -9.3207  2.1336 -1.6072 -3.7357 -1.5849  0.2785 -7.0215  5.7682
 124 -0.6007 -3.1441  1.4136  1.0276 -10.5673 -7.0261 -1.6453 -7.3319 -4.3060 -8.4792 -3.8690
 125  1.8426  9.8874 -0.2469 -1.7271 -7.5353  1.0512 -4.1749 -0.7708 -1.9953 -2.8122 -3.4340
 126  6.6035 -4.6724  0.2424 -2.3707 -3.3986  7.5417  5.2396 -5.5200  1.0959 -1.0369  1.4271
 127  1.0492  2.0564 -1.9481 -9.2001 -1.1168 -4.8059  2.2257 -3.4973  2.6142  6.2023  3.6615
 128  8.8638  2.3320  3.8348  5.1123 -2.8157  3.3572  7.8106  8.1373  5.6327  4.1482 -3.8461
 129 -5.7982 -0.0137 -2.3415 -0.0300  0.7716  0.3197  1.6935 -4.7629  0.4597 -0.9177  3.7631
 130  0.9333 -1.1879 -1.7610  5.6240 -9.9761  2.8967  1.1462  4.0193 -0.3976 -6.3246  1.8999
 131  3.7091 -0.4792  1.3597  2.6635  2.6474  3.6179  7.5809 -0.7428 -0.4941 -5.3584  3.0954
 132 -2.7927 -7.0336  4.1921 -2.6087  0.7906 -2.8945  5.8528 -4.2326 -7.0385 -0.7234 -1.3174
 133 -0.2144  0.1294 -2.0385  7.2519  4.8463 -0.1490 13.7384 -4.9754 -5.9912  2.1517  5.0454
 134 -0.3782  2.8606  4.2833 -2.2458  5.7882  2.3759  5.4801 -2.9436 -4.6246  5.0919  6.7134
 135 -0.4702  0.9883  0.7319  2.1791  2.4110  0.9352 -0.3839  1.3629  6.0975  2.2604 -3.9158
 136 -2.8163  0.2373  2.7332 -4.3492  0.4053  3.6247  1.2978  2.2376 -3.3131  0.9334 -3.6131
 137 -2.8206  3.4084  0.5370  2.8253  2.2097 -1.5142  7.7267 -1.3659 -2.2740  5.9116  5.7313
 138 -0.3946  3.2227 -10.5331  2.1145  2.8388 -6.5360  6.1554  2.9450 -1.9434 -2.2718  3.0644
 139  4.9371 -1.9911  7.4449 -9.3813 -4.2832 -6.8872  7.2660  5.1417  1.9032  1.6524  0.3588
 140  5.8316  8.5849  0.9741  6.2972 -3.2431 -0.8998  5.3428  3.9336 -3.8455  5.6402 -0.6145
 141  3.0218  1.0484 -7.0437 -0.9914 -3.9406 -4.9844 -8.3298  5.1050 -3.2207 -0.9753  0.2673
 142 -4.2257 -5.8382  7.6532  3.2318  3.3953  3.0935  0.8312  7.4371 -4.5768 -7.7671  5.7139
 143  8.7901  1.1291  1.0701  7.8946  0.6983 -5.1241  2.7110 -3.9760  4.8482 -4.5379  6.7388
 144 -5.4565 10.0990 -0.7033  4.8298  0.9017  3.2020  2.4761  4.8983  0.5907  1.6398 -1.9935
 145  0.7649  4.8367  3.9194  6.9018  1.4961 -2.9631  0.5532  0.2329  3.8166 -1.2852 -4.8602
 146 -4.4093  1.0510 -3.8605 -2.6215  0.5088  0.0251 -10.7031  6.2898  7.0075 -0.9121  5.1083
 147  0.3376  2.7685  0.4709  5.0226  4.3888  8.4403  2.2133 -1.1837  6.9462  3.2054  2.2754
 148 -4.1846  0.1722 -7.4432 -0.7368 -9.2781 -2.1287  3.1502 -8.8982 -1.4639 -5.7865 -5.7092
 149 -9.7321  4.4100  0.6264  5.1519  9.8683 -4.0600 -2.7424  1.5888 -3.0700 -5.0465  6.6756
 150 -3.1843  7.0424  4.9251  2.3642 -1.3697  0.3883  3.4931  0.1020  2.9955 -6.0449 -5.8124
 151 -4.5813 -0.1745 -1.2599  3.0567  0.8031  5.2083  3.1511 -2.4027 -1.7464 -4.2418 -1.0622
 152 -1.6178 -3.1225  2.9783  3.6101  6.2585 -2.8617  2.3224  3.8069  4.0845 -3.0099 11.4081
 153  3.2084  0.7681 -3.0263  5.2651  2.3559  6.3846  8.7677  2.8775  7.3899 -8.5863 -3.6809
 154  1.9836 -1.1610  4.4244  0.9978  2.0615  2.5536 -5.1884 -0.5689 -4.2129  1.9971 -1.3743
 155 -4.3870  2.3645 -9.8263 -4.3932 -2.4536 -8.1092  6.0340  2.5732  4.0882  5.4962 -0.6935
 156 -7.5085 -7.6110  2.8925  9.1294 -1.1575 -1.3228 -6.5672  1.5823  3.2542 -3.7107  3.6244
 157  3.0067  4.9560 -4.0656 -3.7443  1.5446  7.9406  3.7542  3.8038  0.2609 -0.6737 -1.8950
 158 -1.7119 -2.1865  2.6390  0.5875  8.4316  7.4422 -4.9034 -0.1297 -2.9757  0.3506 -2.2001
 159  1.3751  0.2026  2.8300 -7.2542  7.6305 -2.3156 -2.2186  3.7663  4.6051 -0.4872 -0.1564
   0 -5.7857  3.6172  4.2631  9.4303 -6.7114  0.7487 -1.3175 -3.3730 -0.9851  0.8296  0.8223
   1 -0.7608  0.5353 -2.6758  2.9007 -0.4791 -4.9484 -11.2893 -8.4392 -0.2212  1.6632  0.9828
   2 -0.7299  5.0909 -1.9291  5.7171  3.0115  7.4574 -13.7204  2.0839  2.2401  1.6282 -1.6930
   3  6.0710 -8.2496 -6.0960  2.2770  7.7747  0.0539 -0.9552  0.0272 -2.7121 -4.2882  3.9459
   4  3.7118  6.8407 -10.2503  9.2484  2.8466 -6.9887 -10.5290 -4.3852  4.5499  7.1625  0.3872
   5 -5.6919  2.4333 -0.8435  2.3740 -2.0823  0.0670 -3.6055  5.1197  1.0946  2.7804 -2.1449
   6 -0.1778  9.3519  5.9048 -8.0410  4.0783  1.0983 -1.5259 -2.8559  4.3531  0.8042  3.4212
   7  3.3874 -0.7813  3.9096 -0.9621  5.7167 -0.8591  4.1659  0.7748 -4.6759 -5.8068  6.2161
   8 -7.2843  6.3837 -12.0054  4.1028  3.6455  5.7580 -4.2573 -7.0819  2.7417 -1.4407  0.8267
   9  1.8366  7.9957  8.4139  0.3866  5.0108  4.9950  1.7839 -2.4756 -10.0127  5.2183  3.7176
  10  9.8021 -0.2538 -3.4987  0.7454  4.1893  1.3447 10.2597 -2.2904 -9.3675  1.8706 -0.5384
  11  0.8984 -3.7237  5.1331 -7.6382 -7.6515 -3.2696  1.5381  5.0136  2.1566  0.3682  3.2526
  12  4.4948  5.8534  1.6509  1.8757  1.8682  1.7040 -1.2247  6.7523 -2.0732  7.3941  1.4829
  13 -0.1059 -0.8051 -5.3751 -1.7055 -1.4493  7.6416  1.5744 -2.7690  2.5166  1.9211  3.0159
  14  8.1762 -0.8470  0.1915  0.1731  0.6448 -1.9303 -2.7469  0.5359 12.2478 -3.5413 -0.0018
  15  7.2395 -0.0981 -4.9152  4.1099  3.4776 -1.0465 -2.4736 -4.6722 -6.7535 -1.8460 -2.3646
  16 -1.2616  3.6055  6.8538 -0.5553  5.8408 -2.9150 -2.1407  6.5217  0.9219 -4.4367  0.8344
  17 -10.1150 -8.0544  4.0443  2.1668 -4.5958 -1.5616 -6.3132  0.4072 -8.3848 -4.3959 -0.0658
  18  0.4695  1.8215 -4.3114 -1.8462  2.9496  2.4998  3.0258 -0.4760 -0.5043 -5.5771  4.6153
  19 -0.3389 -5.9039  1.1540  6.7304  4.0509  0.1267 -6.4938  0.9868  2.6731 -1.9926 -6.6992
  20 -0.1426 -3.6390 -7.7575  3.5770 -0.5811  3.6044  1.7883 -2.1378 -0.5569  1.2954 -0.2250
  21  3.3063  4.9809 -0.3588  0.3815  0.3182  7.7519  2.1525 -4.6968  0.3716  3.1748  2.6229
  22 -1.8937 -1.5239  4.8926 -4.5624  2.7258  6.2161 -2.8573  4.4216  0.9503 -4.0773  1.5993
  23 -2.7945 -3.2988 12.3700  5.4538  5.8743 -1.7175  1.6957 -1.0528  0.6235 -3.3433 -5.7627
  24 -2.6734 -1.2946  0.5621  4.2691 -1.1657  2.1313 -7.4067  3.5602  3.6231  3.0658  0.5013
  25 -2.2397  2.8151 -6.9482 -5.7798 -8.3120  3.9264 -2.3048 -0.6477 -3.3731 -6.4429  1.4184
  26 -11.8595  4.3150 -2.4065  0.6970 -4.0749  8.5648 -2.7495  2.2886 -7.3234 -9.2339  0.9187
  27 -1.8381  0.5495  0.7445  3.7561 -0.6269 -0.3370  3.9369 -1.5284  2.4511  1.6179  3.6462
  28  2.9637 -3.1413 -1.0316  0.0312  0.1079 -2.8698  2.4051  5.1866  5.5802  5.5122 -1.5126
  29  2.8198  1.6684  2.0967 -4.6955 -0.2126 -2.4937  2.6137  3.5587 -4.0416 -1.5938 -3.9446
  30 -3.2640  3.9222 -7.0862  2.4267  5.0686 -1.2254  8.2815  3.6837  4.4594  5.4943  4.8092
  31 -4.9979 -0.8608 -4.3062 -8.5275 -0.3786 -6.8386 -1.4681 -0.7554 -10.1912  1.5816 -3.0008
  32 -6.6347  0.7298 -1.1995 -1.8226  1.0209 10.9831  3.6581  7.1485 -7.3888 -4.1705 -0.0616
  33 -9.8594  1.6442  5.5012 -2.3915  2.8586 -3.3372 -4.5025  2.0723  0.4763  9.4463 11.2006
  34 -5.1301  5.9837 -1.8756  0.3854 -1.9083 -1.1619  5.4183 -1.6144  3.3371 -7.4443 -7.0102
  35 -4.1011  4.6207  0.9873  2.5383 -8.8720  5.6878 -0.3067 -3.8333  1.8150  1.2341 -6.2593
  36 -4.4864  3.3124  3.5558 -5.6529  7.6962  1.2890  1.8569 -0.1479 -4.4546 -9.1830 -3.5683
  37 -4.0359  7.8116 -6.0739 -2.6428  5.2999  7.7941  1.6904 -0.2058  5.2191 -3.1210  4.8544
  38  1.4544  1.7725 -4.0574 -0.0990 -1.0830  1.2126  2.2709 -4.0020 -9.7291  1.4205  9.2632
  39  3.3042 -6.3005  1.1041  3.7248 -5.0687 -2.7060 -6.1837 -0.7793 -5.1521  0.9694 -5.3824
  40 -3.1610 -0.8702 -6.4124 -1.0668 -1.7805  0.0161 -0.9424  8.3938  4.6193  2.9454  3.9937
  41  4.3130 -0.5071 -1.5343 -6.4473  5.4987  1.1116 -1.7912 -4.6705  6.2959 -1.3228 -2.7090
  42  0.0467 -0.3544 -8.0805  7.9232 -2.9506 -4.1828  3.3989 -5.4628  4.3967 -2.4084 -0.8244
  43  2.0089  0.8876 11.0216 -3.8457 -1.4245 -4.6960  0.5064 -3.6339 -5.5641  4.5162  4.1577
  44 -0.6085 -1.6463 -3.9344 -9.7253 -0.8663  3.4068 -8.8894  0.1397  7.4707 -2.5268 11.0559
  45 -4.2416 -0.5792 -10.5860  2.4014 -0.9885  2.2119  6.3056 -0.7504  1.9732  6.7269 -2.3192
  46 -7.3774  7.2693  6.1588 -0.9717  5.0294 -6.3140 13.3070  6.4006  5.0640  1.2430 -2.2452
  47 -4.4355 -3.4241 -10.8401  1.5982 -5.4320  6.1114  0.0275 -5.7157  3.1478 19.1472  4.1274
  48 -2.1935  5.2158 -2.2272  5.6031 -3.2750  5.0640  7.5643  1.4429  3.8429 -5.5220  2.4491
  49 -2.3954  3.4518 -1.4823 -3.0226  6.7952 -4.8754 -5.3134  3.9675 -4.1266  1.2632  7.8241
  50 -4.4510 -3.7594 -5.8187  3.1809  1.7897  1.1772 -0.8332 -2.0141  3.1845 -6.2163  2.9562
  51  1.1183 -0.2013  2.0718  6.1035  1.1847  0.3330  0.1375  3.1888 -0.6457  8.1853  1.7254
  52  3.0677  4.7587 -1.7537  0.7008  1.9472 11.0488 -0.7926  7.3138 -3.3247 -2.3907  2.0708
  53  5.3202  0.2316  4.4419 -1.0169 -2.7162  4.0748  2.8224  8.2531 -2.5111  1.8827  3.0526
  54  1.0276  0.8049 -6.4613 -0.4792 -1.2545 -3.8312  2.5221  0.2662  6.0021  0.5579 -2.9379
  55  2.5795 -0.0107  8.1028 -7.6317 -2.7328 -2.5367  7.8227  5.5693 -4.9410 -0.1850  1.1177
  56  4.4360 -0.3178  2.7597 -5.8217  2.8557 -4.8757  0.6617 -3.5209 -2.6413  0.4541  5.2996
  57  1.2977 -7.7564 -6.9516  8.0881 -2.2598 -5.5318  0.1233  4.5901 -2.0202 -2.6444 -3.2565
  58 -10.1661 -0.0262  1.4489  2.8744  5.6454 -2.1673  5.7671  4.1380 -9.2234  2.4428 -4.0696
  59  2.2455  5.4223  2.5424  4.3058 11.3519  1.3694 -1.7803  0.1615  2.3001  1.3862  5.8549
  60  1.2520 -1.3583  3.9089  1.2028 -0.7888  3.5051  8.0316  1.4705  3.2140  7.2069  9.6630
  61 -1.4848 -16.3943  0.3658  2.9957  0.2165  4.0278  5.1928  1.6882 -2.1379 -2.0061  0.1462
  62  4.5117 -6.6621 -2.1892  4.0399 -4.9196  1.3326 -1.3603  8.3757  0.4025  0.2975  5.6353
  63 -3.0465 -5.0535 -0.6654 -4.3176  0.9008 -0.9216 -3.9607  2.9980 -5.9572 -1.9333  4.1483
  64  5.0652  0.6233  1.7586  3.3492  2.6876 -3.9225 -2.2066  2.2844  1.5640  9.3858 -2.9377
  65 -0.3225 12.6377  2.8353  0.4759 -1.5463  7.9140 -4.2991  6.3129  3.2417  3.0492 -0.0367
  66 -1.2409  4.1385 10.8037  8.2602  7.2344  9.2569 -7.5484  3.8878 -10.0118 -0.5022 -1.3231
  67  2.3045 -2.8999  1.2213 -2.9485 -6.1253  1.0146  1.4201 -6.4873 -7.5785 -8.4355 -11.4516
  68  6.0492  2.7515 -0.3369 -1.7515  0.6038  0.5130 -2.5185  4.9470  2.0433  5.6906  7.1331
  69 10.0202  1.5814 -5.1046  6.2708 -6.6460  7.8718  2.1118  9.4577  4.0599  2.5177  0.3691
  70 -1.2680 -8.9397  4.4764  6.6328  9.5526 -1.3617  1.6418 -5.9384  1.5824  2.4564 -9.0073
  71 -4.5446  5.3702 -6.1061  2.0829  2.2699 -0.2142  2.5526  3.2047  1.6512 -3.2959  1.3631
  72  1.9441 -2.9960  1.2183 -7.7702  3.9849 -0.5666 -1.3092 -1.4142 -4.4355 -2.3966 -4.5305
  73  1.1781 -3.3731  2.7811 -1.9270 -0.5655  1.9920  9.8312  3.3860 -4.7995 -1.0846 -6.3960
  74 -2.6138 -1.7732  1.3813 -1.0481  1.2549 -2.1248 -3.1532 -2.3962 -1.5985  1.2046  7.7661
  75  4.5936  8.0172 -8.1420 -5.9990 -2.9451 10.6174  6.5101  4.8306 -0.5395 -3.1724  4.8241
  76 -3.9423 -0.4762  5.1715 -2.2307 -7.7817  7.0105 -2.7928  1.1956  0.2944  7.1571  4.1931
  77  0.9141  6.5366 -3.0004  0.7224 -5.4214 -5.3249  1.2819 -4.4695 -2.8606  2.4878 -4.7486
  78  7.8301  0.4232 -2.5868  5.9607 -7.5491 -7.3649 -2.6692  7.9920 -2.6626  4.1717 -0.0965
  79 -0.2185 -1.7007  1.3229 -7.3053  5.8674 -3.7966 -2.7520 -4.6195  1.5367 -0.3134 -3.5013
  80  2.5760  1.1527  1.1878  6.0356  0.7299  6.0259 -2.5327  0.3056 -5.0169  4.4645  0.9330
  81  2.8236  1.5676  4.9529 -5.8049 -1.5412  4.1922 -0.9575  3.4007 -2.3500  5.9094  2.7584
  82  2.3738  1.3935 -0.3684  8.8884 13.2940 -0.5333  2.1628 -11.0051  1.8295 -7.1370  6.4233
  83  5.1263  1.9582  3.8613  1.9450 -9.9223  0.4524 -0.6229  1.9223  1.4068 -10.1354 -6.2650
  84 -8.9162  4.4761 -5.4555  0.0812  1.5016  4.2336 -8.5848  1.2588 -2.6941  6.1441  6.5520
  85 -2.7723  2.9724 -6.5130  1.5335 -11.5645 -3.3587 -1.4235  3.3398  3.3624 -6.7215  4.6815
  86  0.3630  1.6862  0.0116 -8.6241 -3.4020  1.9211  4.0996 -7.4693 -7.5606 -3.2724 -8.3579
  87  1.1936  1.2565  0.7080  3.6362  3.1240 -0.6273  6.9483  0.2818 -1.2812 -2.7546 -3.7612
  88  4.4183  2.0160  6.1707  7.3056 -5.4489 -3.4254 -2.7167  4.8744  5.4163  2.8070 -9.8059
  89  2.7446  5.6230 -0.1864  2.0846  5.6438 -5.6650  0.5932 -1.2292 12.9199  1.3179 -2.3123
  90  0.5085  4.0129 -0.0852  0.9714  1.4641 -5.9518 -4.1073  1.4143  1.1726  3.3550  0.7776
  91  2.1113  1.6387  1.5245 -5.1847 -4.7805 -2.1909 -3.7380  3.2822 -3.5324  9.9644 -1.0840
  92  6.8682 -3.5047 -1.5185 -2.4865  1.2108 -8.7570 -2.8029 -3.6118  7.4939 -2.1347  1.2702
  93  0.4495 -10.0523 -5.4882 -0.0515 -1.6216 -7.9068  4.0711 -2.7187 -2.2711 -0.2423 -11.4047
  94  0.8646  4.7036 10.1737 -0.1958 -0.3012  1.5807  4.1519 -0.7233  7.8047 -2.1881  1.9958
  95  1.8766  7.6597  0.9082 -7.3698 -0.8851  4.1121  4.9724  1.5695  6.5707 -5.4549 -1.0067
  96 -0.3349  3.4786 -0.8605 -3.3966 -5.1792  2.3350  5.9589 -10.5718  2.5836  3.7965 -6.4766
  97 -2.9869  6.5018 -1.0384 -2.4569 -5.1052 -2.5844  1.8450 -0.8199 -2.2821 -4.6098  0.9448
  98 -2.2345 -3.0301 -0.2195 -5.4188  3.9085 -5.7474 -4.2431 -2.5706  4.1789  2.3591  3.4313
  99 -1.8708  0.2817 -2.4595  0.4977 -7.4629 -1.7709  1.1242 -3.2144 -1.9068  8.0963  2.6078
 100 12.0505  8.3293 -3.2715 -1.5392  0.9361  9.4829 -0.2820 -5.2950 -1.5900  3.7780 -4.5422
 101  1.5948 -3.8753  1.5929  5.9065  0.7401 -1.1643 -2.4253 -0.2570  2.2219  8.7855 11.4131
 102  1.4889  6.0837 -8.0916  4.5057  4.0719  6.0509 11.0152  6.8322  3.0437  9.1563  2.0096
 103  3.6044 -2.6203  7.5055 -4.6997 -4.6868  5.0706 -3.2687  3.1287 -1.2100 -2.5314  0.5929
 104  6.0942  0.6098 -1.6746 -3.7233  0.2144 -1.5030 -1.3277  0.4885  1.8163 -11.7172  0.2145
 105  9.8444  2.8381 -8.3235  9.7115 -0.8784  8.2270  4.9778  0.9866  3.2891 -6.0947  3.8586
 106  1.8007 -11.5176  2.8592 -10.5229  7.4010  5.2345  4.0834  4.0740 -8.2138 -1.8666 -0.2185
 107  6.9953  4.8042 -7.6404 -0.2307  1.0075  1.8342  8.3213  9.5637 -12.7107  5.3581 -1.8317
 108 -3.2607 10.5815  2.8995  4.9754 -2.2973  4.9668 -0.6978  2.8934  6.3900 -3.3113  0.5616
 109 -4.8493 -1.3251  6.4744  0.3714  1.2513  2.8083  0.8739  8.7404 -2.7190 -4.8541  8.1858
 110  1.4406 -0.7439  6.9790 -1.1132 -1.5076  1.2790  2.9177  3.4639 -2.0128  6.1746  7.0461
 111  6.9074  1.8509  2.3716  4.5067 -6.5200  0.0517  3.0745  0.3487  4.0572 -6.1081 -0.4084
 112  0.7276  5.0741  5.5917 -1.2341  1.6960 -3.6304  6.4189 -3.7181 -4.3808  8.3463 -1.4975
 113 -5.9891 -4.2004  2.7485 -9.3753  7.7783 -7.5194  0.0604 -2.4806 -3.3927 -3.9193  0.2522
 114 -6.9894 -1.1891  1.5715  1.8742  0.5349  3.9666  0.8347  1.5350  0.9140 -8.5208  0.3164
 115 -4.7251  3.7450 -0.3507  6.7798 -1.6099 -5.9237 -4.4128 -3.1612 -2.0940 -6.4744  1.5715
 116  3.8214 -1.0373  6.7982  1.7605 -0.2776  0.1782  3.1524  2.3549 -5.9872 -5.2273 -1.5427
